Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
38242,Life,XBL,Microsoft,ExecutiveIguanaStudios,,,,,,,,,,23rd Nov 09,,Shooter
38243,Life Force,NES,Konami,Konami,,,,,,,,,,01st Aug 88,,Shooter
38244,Life Force,VC,Konami,Konami,,,,,,,,,,16th Feb 09,,Shooter
38245,Life Goes On,Linux,Punchline / Shirogumi,Unknown,,,,,,,,,,16th Apr 14,,Misc
38246,Life Goes OnRead the review,PC,Punchline / Shirogumi,Unknown,7.1,,,,,,,,,16th Apr 14,,Misc
38247,Life Goes On,OSX,Punchline / Shirogumi,Unknown,,,,,,,,,,16th Apr 14,,Misc
38248,Life is Strange,PS3,Square Enix,DONTNOD Entertainment,,,,,,,,,,30th Jan 15,,Adventure
38249,Life is Strange,X360,Square Enix,DONTNOD Entertainment,,,,,,,,,,30th Jan 15,,Adventure
38250,Life of Pixel,PC,Unknown,Unknown,,,,,,,,,,21st May 14,,Misc
38251,Life of Pixel,OSX,Unknown,Unknown,,,,,,,,,,21st May 14,,Misc
38252,Life of Pixel,PSV,Unknown,Unknown,,,,,,,,,,09th Jan 13,,Misc
38253,Life With Horses 3D,3DS,Silver Fox Media,Unknown,,,,,,,,,,12th Dec 13,,Misc
38254,Life With Horses 3D,Linux,Silver Fox Media,Unknown,,,,,,,,,,06th Mar 14,,Misc
38255,Lifeforce Tenka,PC,Psygnosis,Psygnosis,,,,,,,,,,01st Jan 97,,Shooter
38256,Lifeless Planet,PC,Unknown,Unknown,,,,,,,,,,06th Jun 14,,Misc
38257,Lifeless Planet,XOne,Williams Entertainment Inc.,Williams Entertainment Inc.,,,,,,,,,,13th May 15,,Puzzle
38258,LifeScape: Seimei 40 Okunen Haruka na Tabi,PS,MediaQuest,Scitron & Art,,,,,,,,,,24th May 96,,Misc
38259,LifeScape: Seimei 40 Okunen Haruka na Tabi,SAT,MediaQuest,Scitron & Art,,,,,,,,,,26th Jan 96,,Misc
38260,Light,Linux,Team17 Software,Just A Pixel Ltd.,,,,,,,,,,14th Jul 14,08th Aug 18,Action
38261,Light,OSX,Team17 Software,Just A Pixel Ltd.,,,,,,,,,,14th Jul 14,08th Aug 18,Action
38262,Light,PC,Team17 Software,Just A Pixel Ltd.,,,,,,,,,,14th Jul 14,08th Aug 18,Action
38263,Light Apprentice,And,Bulkypix,Bulkypix,,,,,,,,,,13th Aug 14,,Adventure
38264,Light Catcher,XBL,Microsoft,Shuffle,,,,,,,,,,15th Dec 08,,Misc
38265,Light Crusader,GEN,Sega,"Treasure Co., Ltd.",,,,,,,,,,25th May 95,,Role-Playing
38266,Light Crusader,VC,Sega,"Treasure Co., Ltd.",,,,,,,,,,31st Dec 07,,Role-Playing
38267,Light Crusader,PC,Sega,Sega,,,,,,,,,,10th Jan 11,,Role-Playing
38268,Light Fantasy,SNES,Tonkin House,Tonkin House,,,,,,,,,,03rd Jul 92,,Role-Playing
38269,Light Fantasy Gaiden: Nyanyan ga Nyan,PS,Tonkin House,Tonkin House,,,,,,,,,,21st Oct 99,,Role-Playing
38270,Light Fantasy II,SNES,Tonkin House,Tonkin House,,,,,,,,,,27th Oct 95,,Role-Playing
38271,Light Hero,And,Eagle Capital LLC.,Unknown,,,,,,,,,,21st Mar 14,,Misc
38272,Light of Altair,PC,Unknown,SaintXi,,7.0,,,,,,,,04th Jun 09,,Simulation
38273,Light's End,XBL,Microsoft,Ryan Thorlakson,,,,,,,,,,18th Jun 09,,Role-Playing
38274,Lightening Force: Quest for the Darkstar,GEN,Sega,"TechnoSoft Co., Ltd.",,,,,,,,,,01st Jan 92,,Shooter
38275,Lights Off,XBL,Microsoft,Massif,,,,,,,,,,17th Feb 09,,Puzzle
38276,Lights_Off,PC,SmashGames,Unknown,,,,,,,,,,11th Feb 14,,Misc
38277,Lights_Off,OSX,SmashGames,Unknown,,,,,,,,,,11th Feb 14,,Misc
38278,Lights_Off,Linux,SmashGames,Unknown,,,,,,,,,,11th Feb 14,,Misc
38279,Liight,WW,Unknown,Studio Walljump,,,,,,,,,,14th Mar 11,,Puzzle
38280,Like Life,PC,HookSoft,HookSoft,,,,,,,,,,28th May 04,,Adventure
38281,Like Life an Hour,PS2,GN Software,Regista,,,,,,,,,,28th Apr 05,,Adventure
38282,Lil' Monster,GB,Agetec,KID Corporation,,,,,,,,,,31st Aug 00,,Simulation
38283,Lili: Child of Geos,PC,"BitMonster, Inc.",Unknown,,,,,,,,,,09th May 14,,Misc
38284,Lilie no Atelier Plus: Salburg no Renkinjutsushi 3,PS2,Gust,Gust,,,,,,,,,,04th Apr 02,,Role-Playing
38285,Lilith-Izm07: Ore no Pet Hen,PC,Unknown,Lilith Soft,,,,,,,,,,29th Jul 11,,Misc
38286,Lilliput Oukoku: Lillimoni to Issho-puni!,GBA,Sega,Alpha Unit,,,,,,,,,,12th Feb 04,,Misc
38287,Lilly Adventure,2600,Unknown,Quelle,,,,,,,,,,01st Jan 83,,Platform
38288,Lilly Looking ThroughRead the review,PC,Unknown,Unknown,7.0,,,,,,,,,01st Jan 14,,Misc
38289,lilt line,WW,Gaijin Entertainment,Different Cloth,,6.2,,,,,,,,13th Dec 10,,Racing
38290,LIMBORead the review,XBL,Microsoft Game Studios,Playdead,9.0,9.0,,,,,,,,19th Apr 11,,Platform
38291,LIMBO,PSN,Unknown,Playdead,,9.0,,,,,,,,19th Jul 11,,Platform
38292,LIMBO,PSV,Playdead,Unknown,,,,,,,,,,04th Jun 13,,Misc
38293,LIMBO,OSX,Playdead,Unknown,,,,,,,,,,13th Jan 12,,Misc
38294,LIMBO,XOne,Playdead,Playdead,,,,,,,,,,05th Dec 14,,Platform
38295,LIMBO,Linux,Playdead,Playdead,,,,,,,,,,23rd Jun 14,,Platform
38296,Limbo of the Lost,PC,Tri Synergy,Majestic Studios,,,,,,,,,,01st Jul 07,,Adventure
38297,Lina no Atelier: Strahl no Renkinjutsushi,DS,Gust,Gust,,,,,,,,,,22nd Dec 09,,Role-Playing
38298,Line Attack Heroes,WW,Nintendo,GREZZO,,,,,,,,,,27th Jul 10,,Action
38299,LINE COOKIE RUN,And,SUMS Online Ltd,Unknown,,,,,,,,,,29th Jan 14,,Misc
38300,LINE Dozer,And,SUMS Online Ltd,Unknown,,,,,,,,,,21st Nov 13,,Misc
38301,LINE Go!Go!Go!,And,SUMS Online Ltd,Unknown,,,,,,,,,,09th Jan 14,,Misc
38302,LINE Let's Get Rich,And,NAVER JAPAN,NAVER JAPAN,,,,,,,,,,13th Jul 14,,Action
38303,Line of Fire,MS,Sega,Sega,,,,,,,,,,01st Jan 91,,Shooter
38304,Line Rider 2: Unbound,PC,"Genius Products, Inc.",InXile Entertainment,,,,,,,,,,12th Aug 08,,Puzzle
38305,LINE: Disney Tsum Tsum,And,NAVER JAPAN,NAVER JAPAN,,,,,,,,,,01st Jul 14,,Puzzle
38306,Lineage II: Goddess of Destruction,PC,Unknown,NCsoft,,,,,,,,,,01st Jan 70,,Role-Playing
38307,Lineage II: The Chaotic Chronicle,PC,NCSoft,NCsoft,,,,,,,,,,27th Apr 04,,Role-Playing
38308,Lineage: The Blood Pledge,PC,NCSoft,NCsoft,,,,,,,,,,24th Oct 01,,Role-Playing
38309,Lines,XBL,Microsoft,EdAndersenUK,,,,,,,,,,12th Nov 08,,Puzzle
38310,Linger in Shadows,PSN,Sony Computer Entertainment,Plastic,,,,,,,,,,09th Oct 08,,Puzzle
38311,Lingolu,XBL,Microsoft,VRhome,,,,,,,,,,01st Jul 11,,Racing
38312,Link 'n' Launch,DSiW,Nintendo,Intelligent Systems,,,,,,,,,,08th Feb 10,,Puzzle
38313,Link Attack,XBL,Microsoft,wizlon,,,,,,,,,,28th Oct 09,,Puzzle
38314,Linkle Liver Story,SAT,Sega,Nextech,,,,,,,,,,15th Mar 96,,Role-Playing
38315,Links Extreme,PC,Microsoft,Access Software,,,,,,,,,,31st May 99,,Sports
38316,Links Fantasy Course: Devil's Island,PC,Access Software,Access Software,,,,,,,,,,01st Jan 95,,Sports
38317,Links LS 1998 Edition,PC,Access Software,Access Software,,,,,,,,,,30th Jun 97,,Sports
38318,Links: The Challenge of Golf,SCD,Virgin Interactive,Virgin Interactive,,,,,,,,,,01st Jan 94,,Sports
38319,Linus Spacehead's Cosmic Crusade,NES,Unknown,Codemasters,,,,,,,,,,,,Adventure
38320,Lion and the King,PS,Midas Interactive Entertainment,The Code Monkeys,,,,,,,,,,13th Apr 01,,Misc
38321,Lion and the King 2,PS,Phoenix Games,The Code Monkeys,,,,,,,,,,01st Jan 03,,Misc
38322,Lion's Pride: Adventures on the Serengeti,3DS,Unknown,Majesco Games,,,,,,,,,,,,Action
38323,Lionel Trains Presents: Trans-Con!,PC,Sierra Entertainment,Knowledge Adventure Inc.,,,,,,,,,,01st Oct 99,,Simulation
38324,Lionheart: Legacy of the Crusader,PC,Interplay,"Black Isle Studios, Reflexive Entertainment Inc.",,,,,,,,,,13th Aug 03,,Role-Playing
38325,LIT,WW,WayForward,WayForward Technologies,,,,,,,,,,09th Feb 09,,Puzzle
38326,Little Acorns,3DS,"Activision Publishing, Inc.",Unknown,,,,,,,,,,18th Apr 13,,Misc
38327,Little AcornsRead the review,iOS,Unknown,Unknown,7.3,,,,,,,,,,,Misc
38328,Little Book of Big Secrets,DS,505 Games,505 Games,,,,,,,,,,23rd Apr 10,,Puzzle
38329,Little Britain: The Computer Game,PC,Blast! Entertainment Ltd,Revolution Studios / Gamerholix,,,,,,,,,,02nd Feb 07,,Misc
38330,Little Britain: The Video Game,PS2,Blast! Entertainment Ltd,Revolution Studios / Gamerholix,,,,,,,,,,02nd Feb 07,,Misc
38331,Little Britain: The Video Game,PSN,Mastertronic,Gamerholix,,,,,,,,,,09th Jul 09,,Misc
38332,Little Buster Q,GBA,Tomy Corporation,Tomy,,,,,,,,,,29th Nov 02,,Role-Playing
38333,Little Farm,PC,Mumbo Jumbo,Hot Lava,,,,,,,,,,20th May 08,,Puzzle
38334,Little League Baseball: Championship Series,NES,SNK,SNK Corporation,,,,,,,,,,01st Jul 90,,Sports
38335,Little Master,GB,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,19th Apr 91,,Strategy
38336,Little Master 2,GB,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,27th Mar 92,,Strategy
38337,Little Nemo the Dream Master,NES,Capcom,Capcom,,,,,,,,,,01st Sep 90,,Platform
38338,Little Nicky,GB,Ubisoft,Digital Eclipse,,,,,,,,,,01st Dec 00,,Action
38339,Little Ninja Brothers,NES,Culture Brain,Culture Brain,,,,,,,,,,01st Dec 90,,Role-Playing
38340,Little Patisse: Keaki no Shiro,GBA,MTO,MTO,,,,,,,,,,16th Dec 04,,Action
38341,Little Racers,XBL,Microsoft,Milkstone Studios,,,,,,,,,,26th Mar 09,,Racing
38342,Little Red Riding Hood's Zombie BBQ,DSiW,Gammick Entertainment,EnjoyUp Games,,,,,,,,,,13th Dec 10,,Shooter
38343,Little Samson,NES,Taito,Takeru,,,,,,,,,,22nd Oct 92,,Platform
38344,Little Shop of Treasures,PC,GameHouse,GameHouse,,,,,,,,,,28th Mar 07,,Puzzle
38345,Little Shop of Treasures,MS,Unknown,"GameHouse, Inc.",,,,,,,,,,,,Strategy
38346,Little Shop of Treasures 2,PC,GameHouse,GameHouse,,,,,,,,,,26th Sep 07,,Puzzle
38347,Little Tournament Over Yonder,WW,Gevo Entertainment,Gevo Entertainment,,,,,,,,,,23rd Nov 09,,Strategy
38348,LittleBigPlanet,PSN,Sony Computer Entertainment,Media Molecule,,8.6,,,,,,,,02nd Jun 11,,Platform
38349,LittleBigPlanet (PSP),PSN,Sony Music Entertainment,SCEE Cambridge,,8.7,,,,,,,,24th Nov 09,03rd Dec 18,Platform
38350,LittleBigPlanet 2: Special Edition,PS3,Sony Computer Entertainment,Media Molecule,,,,,,,,,,15th Nov 11,,Platform
38351,Littlest Pet Shop,DSiW,Electronic Arts,EA Salt Lake,,,,,,,,,,14th Dec 09,,Simulation
38352,Littlest Pet Shop: Online,PC,Unknown,EA Salt Lake,,,,,,,,,,,,Simulation
38353,Littlewitch Parfait: Kuroneko Mahouten Monogatari,PSP,CyberFront,Unknown,,,,,,,,,,22nd Mar 12,,Misc
38354,Littlewitch Romanesque: Editio Regia,PC,"JAST Co., Ltd.",Littlewitch,,,,,,,,,,03rd Apr 15,,Simulation
38355,LIVELAYER PROTOTYPE,XBL,Microsoft,kamadasyoko,,,,,,,,,,17th Aug 09,,Misc
38356,Lizzie McGuire: On the Go!,GBA,Disney Interactive Studios,Digital Eclipse,,,,,,,,,,14th Oct 03,,Action
38357,Llama Or Duck?!,And,CodProd,Unknown,,,,,,,,,,06th May 12,,Misc
38358,LMA Manager 2001,PS,Codemasters,Codemasters,,,,,,,,,,16th Mar 01,,Sports
38359,LMA Manager 2006,PS2,Codemasters,Codemasters,,,,,,,,,,18th Nov 05,,Sports
38360,LMA Manager 2007,PC,Codemasters,Codemasters,,6.0,,,,,,,,22nd Sep 06,,Sports
38361,LMA Manager 2007,PS2,Codemasters,Codemasters,,6.7,,,,,,,,22nd Sep 06,,Sports
38362,Loaded,SAT,Interplay,Gremlin Interactive,,,,,,,,,,31st Oct 96,,Shooter
38363,Loadout,PC,Edge of Reality,Edge of Reality,,,,,,,,,,31st Jan 14,,Shooter
38364,Loadout,PS4,Edge of Reality,Edge of Reality,,,,,,,,,,16th Dec 14,,Shooter
38365,Loadstar: The Legend of Tully Bodine,SCD,Rocket Science Games,Rocket Science Games,,,,,,,,,,01st Jan 94,,Shooter
38366,Lochjaw,2600,Apollo,Apollo,,,,,,,,,,01st Jan 81,,Action
38367,Lock 'N' Chase,2600,Mattel Interactive,Mattel,,,,,,,,,,01st Jan 82,,Action
38368,Lock n' Chase,GB,Sunsoft,Data East,,,,,,,,,,02nd Jan 90,,Puzzle
38369,Lock On,SNES,Victory Lap Games,Vic Tokai,,,,,,,,,,01st Oct 93,,Simulation
38370,Lock ‘N Chase,PSN,Unknown,G1M2,,,,,,,,,,,,Misc
38371,LocoCycle,XOne,Microsoft Studios,Twisted Pixel Games,,,,,,,,,,22nd Nov 13,09th Aug 18,Action
38372,LocoCycle,XBL,Microsoft Studios,Twisted Pixel Games,,,,,,,,,,14th Feb 14,08th Oct 18,Action
38373,LocoRoco,PSN,Sony Computer Entertainment,SCE Japan Studio,,8.1,,,,,,,,23rd Apr 08,17th Sep 18,Platform
38374,LocoRoco 2,PSN,Sony Computer Entertainment,SCE Japan Studio,,8.6,,,,,,,,10th Feb 09,17th Sep 18,Platform
38375,LocoRoco Cocoreccho!,PSN,Sony Computer Entertainment,SCE Japan Studio,,,,,,,,,,21st Sep 07,17th Sep 18,Platform
38376,LocoRoco Midnight Carnival,PSN,Sony Computer Entertainment,SCE Japan Studio,,7.1,,,,,,,,29th Oct 09,17th Sep 18,Platform
38377,Lode Runner,VC,Hudson Soft,Hudson Soft,,,,,,,,,,11th Jun 07,,Puzzle
38378,Lode Runner,XBL,Microsoft,Tozai Games / SouthEnd Interactive,,7.0,,,,,,,,22nd Apr 09,,Puzzle
38379,Lode Runner,GBA,Success,Success,,,,,,,,,,21st Feb 03,,Puzzle
38380,Lode Runner,PC,Unknown,Douglas E. Smith,,,,,,,,,,,,Action
38381,Lode Runner 2,PC,GT Interactive,Presage Software,,,,,,,,,,30th Sep 98,,Action
38382,Lode Runner for WonderSwan,WS,Banpresto,Banpresto,,,,,,,,,,20th Apr 00,,Platform
38383,Lode Runner Twin: Justy to Liberty no Daibouken,SNES,T&E Soft,Tikipod,,,,,,,,,,29th Jul 94,,Puzzle
38384,Lode Runner: Domdom Dan no Yabou!,GB,Xing Entertainment,Xing Entertainment,,,,,,,,,,28th Apr 00,,Puzzle
38385,Lode Runner: Lost Labyrinth,PCE,Pack-In-Video,Pack-In-Video,,,,,,,,,,27th Jul 90,,Puzzle
38386,Lodestar 1000,XBL,Microsoft,BadRadish,,,,,,,,,,02nd Nov 09,,Misc
38387,Logic Mahjong Souryu: 3-Player Version,PS,Nippon Ichi Software,Nippon Ichi Software,,,,,,,,,,04th May 99,,Misc
38388,LogiGun,PC,Unknown,Unknown,,,,,,,,,,01st Aug 12,,Platform
38389,Logo Pop Quiz - What's the Icon Game Free,And,Unknown,Unknown,,,,,,,,,,21st Apr 13,,Action
38390,Logos Quiz Game,3DS,Unknown,Unknown,,,,,,,,,,,,Misc
38391,Logos Quiz Game,PS3,Unknown,Unknown,,,,,,,,,,,,Misc
38392,Loki: Heroes of Mythology,PC,DreamCatcher Interactive,Cyanide,,,,,,,,,,02nd Oct 07,,Role-Playing
38393,LOL Runner,XBL,Microsoft,LocoPuyo,,,,,,,,,,22nd Oct 09,,Sports
38394,Lola's ABC Party,3DS,BeiZ Ltd.,Unknown,,,,,,,,,,13th Mar 14,,Misc
38395,Lola's ABC Party,OSX,BeiZ Ltd.,Unknown,,,,,,,,,,29th Sep 13,,Misc
38396,Lola's ABC Party,And,BeiZ Ltd.,Unknown,,,,,,,,,,18th Jul 13,,Misc
38397,Lola's Fruit Shop Sudoku,DSi,BeiZ Ltd.,Unknown,,,,,,,,,,21st Jul 12,,Misc
38398,Lola's Fruit Shop Sudoku,3DS,BeiZ Ltd.,Unknown,,,,,,,,,,21st Jul 12,,Misc
38399,Lola's Fruit Shop Sudoku,And,BeiZ Ltd.,Unknown,,,,,,,,,,20th Jul 11,,Misc
38400,LOLCats,XBL,Microsoft,Unknown,,,,,,,,,,24th Aug 09,,Misc
38401,Lomax,PC,Psygnosis,Psygnosis,,,,,,,,,,06th Jun 97,,Platform
38402,London 2012: The Official Video Game of the Olympic Games,PC,Sega,Sega Studios Australia,,5.0,,,,,,,,26th Jun 12,,Sports
38403,London and South East,PC,Microsoft Game Studios,Microsoft Game Studios,,,,,,,,,,26th Nov 04,,Simulation
38404,London Blitz,2600,Unknown,Avalon Hill,,,,,,,,,,01st Jan 83,,Action
38405,London Racer,PS,Davilex,Davilex,,,,,,,,,,29th Sep 00,,Racing
38406,London Racer 1,PC,Davilex,Davilex,,,,,,,,,,28th Sep 00,,Racing
38407,London Racer II,PC,Davilex,Davilex,,,,,,,,,,14th Jun 02,,Racing
38408,London Racer II,PS,Davilex,Kiss,,,,,,,,,,14th Jun 02,,Racing
38409,London Racer II,PS2,Davilex,Kiss,,,,,,,,,,14th Jun 02,,Racing
38410,London Racer: Destruction Madness,PS2,Davilex,Davilex,,,,,,,,,,14th Oct 05,,Racing
38411,London Racer: Police Madness,PS2,Davilex,Davilex,,,,,,,,,,28th Oct 05,,Racing
38412,London Taxi: Rushour,PS2,Metro 3D,Data Design Interactive,,,,,,,,,,07th Jan 06,,Racing
38413,London Taxi: Rushour,PC,Metro 3D,Data Design Interactive,,,,,,,,,,10th Feb 06,,Racing
38414,London Underground Simulator: World of Subways 3,PC,Excalibur Publishing Limited,Excalibur Publishing Limited,,,,,,,,,,16th Sep 11,,Simulation
38415,Lone Soldier,PS,Telstar,Tempest Software,,,,,,,,,,01st Jan 96,,Shooter
38416,Lone Survivor,PS3,Curve Studios,Unknown,,,,,,,,,,09th Sep 13,,Misc
38417,Lone Survivor,PSV,Curve Studios,Unknown,,,,,,,,,,09th Sep 13,,Misc
38418,Long Night,PC,Unknown,Trickstar Games,,,,,,,,,,07th Jul 14,,Action
38419,Longbow 2,PC,Electronic Arts,Jane's Combat Simulations,,,,,,,,,,30th Nov 97,,Simulation
38420,Lonpos,WW,Nintendo,Genki,,,,,,,,,,02nd Feb 09,,Puzzle
38421,Looksley's Line Up,DSiW,Nintendo,"Good-Feel Co., Ltd.",,,,,,,,,,17th May 10,,Puzzle
38422,Loom,PC,LucasArts,Lucasfilm Games,,,,,,,,,,01st Jan 90,,Adventure
38423,Looney Tunes,GB,Sunsoft,SunSoft,,,,,,,,,,01st Oct 92,,Platform
38424,Looney Tunes B-Ball,SNES,Sunsoft,Sculptured Software,,,,,,,,,,06th May 95,,Sports
38425,Looney Tunes Racing,GB,Atari,Xantera,,,,,,,,,,01st Jun 00,,Racing
38426,Looney Tunes: Carrot Crazy,GB,Infogrames,Velez & Dubail,,,,,,,,,,01st Apr 99,,Platform
38427,Looney Tunes: Space Race,DC,Infogrames,Infogrames Melbourne,,7.8,,,,,,,,27th Nov 00,,Racing
38428,Looney Tunes: Taz Express,N64,Infogrames,Zed Two Limited,,,,,,,,,,01st Aug 00,,Platform
38429,Looney Tunes: Twouble!,GB,Infogrames,Bit Managers,,,,,,,,,,30th Mar 99,,Platform
38430,Loopop Cube: Loop ★ Salad Portable: Matatabi,PSP,Dimple Entertainment,Dimple Entertainment,,,,,,,,,,28th Jan 10,,Puzzle
38431,Loopop Cube: Loop * Salad DS,DS,Dimple Entertainment,Dimple Entertainment,,,,,,,,,,31st Jan 08,,Puzzle
38432,LoopZ,GB,Mindscape,Argonaut Games,,,,,,,,,,02nd Jan 90,,Puzzle
38433,Loopz,NES,Mindscape,Audiogenic,,,,,,,,,,01st Oct 90,,Puzzle
38434,Loopz,PC,Mindscape,Audiogenic Software Ltd.,,,,,,,,,,01st Jan 90,,Strategy
38435,"Loot, Steal 'n Destroy",XBL,Microsoft,reallyjoel,,,,,,,,,,16th Nov 08,,Action
38436,Lootfest,XBL,Microsoft,Gamefarm,,,,,,,,,,04th Jul 11,,Action
38437,Lord Monarch,SNES,Epoch,AIM,,,,,,,,,,09th Oct 92,,Strategy
38438,Lord Monarch: Shin Gaia Oukokuki,PS,Toshiba EMI,Nihon Falcom Corporation,,,,,,,,,,23rd Dec 98,,Strategy
38439,Lord Monarch: Shin Gaia Oukokuki,PSN,Hamster Corporation,Nihon Falcom Corporation,,,,,,,,,,28th May 08,,Strategy
38440,Lord Monarch: Tokoton Sentou Densetsu,GEN,Sega,Omiya Soft,,,,,,,,,,24th Jun 94,,Strategy
38441,Lord Monarch: Tokoton Sentou Densetsu,VC,Falcom Corporation,Omiya Soft,,,,,,,,,,19th Aug 08,,Strategy
38442,Lord of Arcana,PSN,Square Enix,Square Enix,,5.1,,,,,,,,25th Jan 11,,Role-Playing
38443,Lord of the Dragons,And,KLab Global Pte. Ltd.,Unknown,,,,,,,,,,31st Jan 13,,Misc
38444,Lord of the Rings: Tactics,PSN,Electronic Arts,Amaze Entertainment,,,,,,,,,,30th Sep 09,,Strategy
38445,Lord of the Sword,MS,Sega,Sega,,,,,,,,,,01st Jan 89,,Adventure
38446,Lord of Ultima,PC,Electronic Arts,EA Phenomic,,,,,,,,,,20th Apr 10,,Strategy
38447,Lord Ownage:UnBritish Invasion,XBL,Microsoft,m00nkeh,,,,,,,,,,29th Jul 09,,Shooter
38448,Lords of EverQuest,PC,Sony Online Entertainment,Rapid Eye Entertainment,,,,,,,,,,12th Dec 03,,Strategy
38449,Lords of Magic,PC,Sierra Entertainment,Impressions Games,,,,,,,,,,30th Nov 97,,Role-Playing
38450,Lords of Magic: Special Edition,PC,Rebellion,Impressions Games,,,,,,,,,,07th Nov 98,,Strategy
38451,Lords of the Realm,PC,Sierra Entertainment,Impressions Games,,,,,,,,,,01st Jan 94,,Strategy
38452,Lords of the Realm II,PC,Sierra Entertainment,Impressions Games,,,,,,,,,,31st Oct 96,,Strategy
38453,Lords of the Realm III,PC,Sierra Entertainment,Impressions Games,,,,,,,,,,17th Mar 04,,Strategy
38454,Lords of the Realm: Royal Edition,PC,Rebellion,Impressions Games,,,,,,,,,,30th Nov 97,,Strategy
38455,Lords of Thunder,PCE,Turbo Technologies,Hudson Soft,,,,,,,,,,01st Jan 93,,Shooter
38456,Lords of Thunder,VC,Hudson Soft,Hudson Soft,,,,,,,,,,11th Feb 08,,Shooter
38457,Lords of Thunder,SCD,Hudson Soft,Hudson Soft,,,,,,,,,,25th Jun 93,,Shooter
38458,Lords of Thunder,PSN,Hudson Soft,Hudson Soft,,,,,,,,,,18th Aug 10,,Shooter
38459,Lost Aya Sophia,PS2,Idea Factory,MATE,,,,,,,,,,27th May 04,,Adventure
38460,Lost Chronicles: Fall of Caesar,PC,Avanquest,Vast Studios,,,,,,,,,,25th Nov 11,,Puzzle
38461,Lost Chronicles: Salem,PC,Unknown,Vast Studios,,,,,,,,,,,,Puzzle
38462,Lost Cities,XBL,Sierra Online,Sierra Online Shanghai Studios,,,,,,,,,,23rd Apr 08,,Misc
38463,Lost Civilization,PC,Phoenix Online Studios,Unknown,,,,,,,,,,15th Apr 14,,Misc
38464,Lost Eden,3DO,Virgin Interactive,Cryo Interactive,,,,,,,,,,01st Jan 95,,Adventure
38465,Lost Eden,PC,Virgin Interactive,Cryo Interactive,,,,,,,,,,01st Jan 95,,Adventure
38466,Lost Empire: Immortals,PC,Paradox Interactive,Pollux Gamelabs,,,,,,,,,,11th Mar 08,,Strategy
38467,Lost Horizon 2,PC,Deep Silver,Unknown,,,,,,,,,,28th Aug 15,,Action
38468,Lost Island: Hidden Object Game,WW,Ateam,Ateam Inc.,,,,,,,,,,13th Sep 10,,Puzzle
38469,Lost Light,And,Oddworld Inhabitans,Unknown,,,,,,,,,,13th Mar 14,,Misc
38470,Lost Luggage,2600,Apollo,Apollo,,,,,,,,,,01st Jan 82,,Action
38471,Lost Marbles,PC,Binary Takeover LLC,Unknown,,,,,,,,,,30th May 14,,Misc
38472,Lost Marbles,OSX,Binary Takeover LLC,Unknown,,,,,,,,,,30th May 14,,Misc
38473,Lost Marbles,Linux,Binary Takeover LLC,Unknown,,,,,,,,,,30th May 14,,Misc
38474,Lost Odyssey: Dungeon Pack: Seeker of the Deep!,XBL,Microsoft,Mistwalker,,,,,,,,,,25th May 08,,Role-Playing
38475,Lost Passage,PS2,Princess Soft,Princess Soft,,,,,,,,,,23rd Oct 03,,Adventure
38476,Lost Planet: Extreme Condition Colonies Edition,PC,Capcom,Capcom,,7.8,,,,,,,,27th May 08,,Shooter
38477,Lost Planet: Extreme Condition Colonies Edition,XBL,Capcom,Capcom,,,,,,,,,,22nd Dec 09,01st Oct 18,Shooter
38478,Lost Regnum 2: Ankoku Jashin to Taka no Senshi,PSP,Unknown,Ertain,,,,,,,,,,,,Role-Playing
38479,Lost Secrets: Caribbean Explorer - Secrets of the Sea,PC,Activision,Unknown,,,,,,,,,,17th May 09,,Puzzle
38480,Lost Sphear,PC,Square Enix,Tokyo RPG Factory,,,,,,,,,,23rd Jan 18,19th Jul 18,Role-Playing
38481,Lost Vikings 2,SNES,Interplay,Blizzard Entertainment,,,,,,,,,,01st May 97,,Puzzle
38482,Lost Vikings 2,SAT,Interplay Productions,Unknown,,,,,,,,,,01st Jan 97,,Misc
38483,Lost Vikings 2,PC,Interplay Productions,Unknown,,,,,,,,,,30th Apr 97,,Misc
38484,LostWinds,WW,Frontier Developments,Frontier Developments,,8.2,,,,,,,,12th May 08,,Platform
38485,LostWinds 2,DS,Unknown,Frontier Developments,,,,,,,,,,,,Adventure
38486,LostWinds: Winter of the Melodias,WW,Frontier Developments,Frontier Developments,,8.6,,,,,,,,19th Oct 09,,Platform
38487,Lotus - Stellar Conflict,XBL,Microsoft,MindStar Games,,,,,,,,,,10th Jul 09,,Action
38488,Lotus Challenge,PC,Titus,Kuju Entertainment,,,,,,,,,,23rd Feb 03,,Racing
38489,Lotus II,GEN,Electronic Arts,Gremlin Interactive,,,,,,,,,,01st Jan 93,,Racing
38490,Lotus Turbo Challenge,GEN,Electronic Arts,Gremlin Int.,,,,,,,,,,01st Jan 92,,Racing
38491,Love,PC,Unknown,Quel Solar,,,,,,,,,,01st Jan 70,,Shooter
38492,Love * Kiss,PC,Unknown,LIME,,,,,,,,,,26th Aug 11,,Adventure
38493,Love * Smash! 5,PS2,D3 Publisher,HuneX,,,,,,,,,,13th Nov 03,,Sports
