Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
18602,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,Nippon Ichi Software,Nippon Ichi Software,,,,,,,0.03m,,0.03m,29th Nov 07,,Role-Playing
18603,Super Dodgeball Brawlers (jp sales),DS,Aksys Games,Million,,,,,,,0.03m,,0.03m,27th May 08,,Sports
18604,M&Ms Shell Shocked,PS,Berkeley,Simon & Schuster Interactive,,,,,0.02m,0.01m,,0.00m,0.03m,30th Sep 01,,Action
18605,K-On! After School Live!! HD Ver.,PS3,Sega,Sega,,,,,,,0.03m,,0.03m,21st Jun 12,26th Apr 19,Music
18606,Metal Gear Solid: The Essential Collection (JP sales),PS2,Konami,Konami Computer Entertainment Japan,,,,,,,0.03m,,0.03m,18th Mar 08,05th Aug 18,Adventure
18607,Harukanaru Toki no Naka de 6,PSV,Tecmo Koei,Ruby Party,,,,,,,0.03m,,0.03m,12th Mar 15,22nd Mar 19,Adventure
18608,Hello Kitty: Roller Rescue,PC,Empire Interactive,XPEC,,,,,,0.03m,,0.00m,0.03m,09th Sep 05,,Action
18609,Doodle Hex,DS,Unknown,Tragnarion Studios,,,,,,0.03m,,0.00m,0.03m,31st Dec 20,,Puzzle
18610,3D Baseball,PS,Mindscape,Crystal Dynamics,,7.6,,,0.02m,0.01m,,0.00m,0.03m,27th Nov 96,,Sports
18611,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,PS2,Hackberry,Hack Berry,,,,,,,0.03m,,0.03m,24th May 07,,Misc
18612,First Queen: Ornic Senki,SNES,Culture Brain,Kure,,,,,,,0.03m,,0.03m,11th Mar 94,,Role-Playing
18613,Dream C Club Zero,X360,D3 Publisher,DreamXCreate,,,,,,,0.03m,,0.03m,27th Jan 11,,Simulation
18614,Tail Concerto,PS,Atlus,CyberConnect2,,7.3,,,0.02m,0.01m,,0.00m,0.03m,31st Aug 99,,Adventure
18615,Emma at the Farm,DS,Aspyr,Nobilis,,,,,0.03m,0.00m,,0.00m,0.03m,03rd Dec 08,,Adventure
18616,Aqua Moto Racing Utopia,NS,Big Ben Interactive,Bigben Interactive,,,,,0.03m,,,0.00m,0.03m,27th Mar 18,17th Mar 19,Racing
18617,The Sum of All Fears,GC,Ubisoft,Red Storm Entertainment,,3.2,,,0.03m,0.01m,,0.00m,0.03m,09th Jan 03,,Shooter
18618,James Pond: Codename Robocod,GBA,Valcon Games,Vectordean,,,,,0.02m,0.01m,,0.00m,0.03m,16th Aug 05,,Platform
18619,Sayonara Umihara Kawase,3DS,Natsume,Studio Saizensen,,,,,,,0.03m,,0.03m,20th Mar 14,26th Apr 19,Platform
18620,Raiden V,PS4,UFO Interactive,Moss,,,,,0.02m,,0.00m,0.01m,0.03m,10th Oct 17,27th Apr 18,Action
18621,Final Fantasy XIV: Heavensward,PC,Square Enix,Square Enix,,,,,0.02m,0.01m,,0.00m,0.03m,23rd Jun 15,23rd Apr 18,MMO
18622,Night Head: The Labyrinth,PS,Fuji,Scitron & Art,,,,,,,0.03m,0.00m,0.03m,17th Nov 95,,Adventure
18623,Alpha Protocol,PC,Sega,Obsidian Entertainment,,,,,,0.03m,,0.01m,0.03m,01st Jun 10,,Role-Playing
18624,Kevin Van Dam: Big Bass Challenge,Wii,Zoo Games,Zoo Games,,,,,0.03m,,,0.00m,0.03m,02nd Nov 10,,Sports
18625,Hitman: Blood Money,PC,Eidos Interactive,IO Interactive,,8.0,,,,0.03m,,0.00m,0.03m,30th May 06,,Action
18626,Utawarerumono Portable,PSP,Aquaplus,Aquaplus,,,,,,,0.03m,,0.03m,28th May 09,,Role-Playing
18627,EverBlue 2,PS2,Capcom,Arika,,,,,0.02m,0.01m,,0.00m,0.03m,24th Feb 03,,Adventure
18628,Gaia Saver Hero Saidai no Sakusen,SNES,Banpresto,Banpresto,,,,,,,0.03m,,0.03m,28th Jan 94,,Role-Playing
18629,Junior Island Adventure,DS,Unknown,Maximum Family Games,,,,,0.03m,,,0.00m,0.03m,06th Sep 11,,Puzzle
18630,Caesar III,PC,Sierra Entertainment,Impressions Games,,,,,,0.03m,,0.00m,0.03m,30th Sep 98,,Strategy
18631,Safari Adventures: Africa,Wii,Conspiracy Entertainment,Neko Entertainment,,,,,0.03m,,,0.00m,0.03m,27th Oct 09,,Adventure
18632,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,PSV,Square Enix,Square Enix,,,,,,,0.03m,,0.03m,19th Oct 17,17th Sep 18,Misc
18633,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,Alchemist,Alchemist,,,,,,,0.03m,,0.03m,28th May 09,,Adventure
18634,A Game of Thrones: Genesis,PC,Focus Home Interactive,Cyanide,,4.9,,,,0.03m,,0.00m,0.03m,28th Sep 11,,Strategy
18635,Barbie and Her Sisters Puppy Rescue,3DS,Little Orbit,Little Orbit,,,,,,0.03m,,0.00m,0.03m,03rd Nov 15,,Action
18636,Maximum Racing: Drag & Stock Racer,Wii,Unknown,Brain in a Jar,,,,,0.03m,0.00m,,0.00m,0.03m,15th Mar 11,,Racing
18637,King's Quest: The Complete Collection,X360,Activision,The Odd Gentlemen,,,,,0.03m,,,0.00m,0.03m,18th Oct 16,18th Dec 18,Adventure
18638,SoulCalibur II(JP sales),XB,Namco,Namco,,9.3,,,,,0.03m,,0.03m,27th Aug 03,,Fighting
18639,Earthfall,XOne,Gearbox Software,Holospark,,,,,0.03m,,,0.00m,0.03m,13th Jul 18,25th May 18,Action-Adventure
18640,Future Card Buddyfight Mezase! Buddy Champion!,3DS,FuRyu Corporation,FuRyu,,,,,,,0.03m,,0.03m,16th Mar 17,04th Aug 18,Strategy
18641,Nancy Drew: Alibi In Ashes,PC,Her Interactive,Her Interactive,,,,,0.03m,,,0.00m,0.03m,18th Oct 11,,Adventure
18642,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,Daito,Daito,,,,,,,0.03m,,0.03m,08th Jun 06,,Misc
18643,Yumeiro Patissiere: My Sweets Cooking,DS,Konami,Konami,,,,,,,0.03m,,0.03m,27th May 10,,Simulation
18644,Clannad,PS3,Prototype,Visual Arts,,,,,,,0.03m,,0.03m,21st Apr 11,,Adventure
18645,Samurai Warriors 3Z Special,PSP,Koei Tecmo,Omega Force,,,,,,,0.03m,,0.03m,16th Feb 12,26th Apr 19,Action
18646,Travel Coach: Europe 1,DS,Disney Interactive Studios,HMH Hamburger Medien Haus,,,,,,0.03m,,0.00m,0.03m,09th Mar 10,,Misc
18647,Shantae: Half-Genie Hero,PSV,Xseed Games,Way Forward Technologies,,,,,0.02m,,,0.01m,0.03m,20th Dec 16,30th Dec 18,Platform
18648,Clever Kids: Pirates,DS,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,,0.03m,,0.00m,0.03m,07th Nov 08,,Misc
18649,MotoGP,PSP,Namco Bandai,Bandai Namco Games,,,,,0.03m,0.00m,,0.00m,0.03m,26th Sep 06,,Racing
18650,Electroplankton,DS,Nintendo,Indies Zero,,,,,0.01m,0.00m,0.02m,0.00m,0.03m,09th Jan 05,,Misc
18651,Pro Evolution Soccer 2017,PC,Konami Digital Entertainment,PES Productions,,,,,,0.03m,,0.00m,0.03m,13th Sep 16,14th Apr 18,Sports
18652,F1 Championship Season 2000,PS2,EA Sports,Visual Science,,,,,,,0.03m,,0.03m,19th Dec 00,,Racing
18653,Montessori Music,DS,SouthPeak Interactive,Will,,,,,0.01m,0.02m,,0.00m,0.03m,29th Mar 11,,Misc
18654,The Void,PC,Mamba Games,Ice-pick Lodge,,,,,,0.03m,,0.01m,0.03m,25th Sep 09,,Adventure
18655,Max & the Magic Marker,Wii,Unknown,Press Play,,,,,,0.03m,,0.00m,0.03m,30th Jul 11,,Platform
18656,Supreme Ruler: Cold War,PC,Paradox Interactive,Paradox Interactive,,,,,,0.03m,,0.00m,0.03m,19th Jul 11,,Strategy
18657,Crash Time: Autobahn Pusuit,X360,Crave Entertainment,Synetic,,,,,0.03m,0.00m,,0.00m,0.03m,05th Aug 08,,Racing
18658,PowerSlave,PS,Playmates,Lobotomy Software,,,,,0.02m,0.01m,,0.00m,0.03m,28th Feb 97,,Shooter
18659,Metal Gear Solid HD CollectionRead the review,PSV,Konami Digital Entertainment,Kojima Productions,8.0,,,,0.03m,0.01m,,,0.03m,12th Jun 12,19th Mar 18,Action
18660,Ride 3,XOne,Bandai Namco Entertainment,Milestone S.r.l.,,,,,0.03m,,,0.00m,0.03m,30th Nov 18,21st Mar 19,Racing
18661,Project Gotham Racing 2 (JP weekly sales),XB,Microsoft Game Studios,Bizarre Creations,,,,,,,0.03m,,0.03m,20th Nov 03,25th Sep 18,Racing
18662,The Peanuts Movie: Snoopy's Grand Adventure,PS4,Activision,Behaviour Interactive,,,,,,0.03m,,0.00m,0.03m,03rd Nov 15,01st Apr 18,Platform
18663,8-Bit Armies,XOne,Soedesco,Petroglyph Games,,,,,0.03m,,,0.00m,0.03m,21st Sep 18,28th Jun 18,Strategy
18664,CT Special Forces,GBA,Hip Interactive,LSP,,5.9,,,0.02m,0.01m,,0.00m,0.03m,04th Jan 04,,Action
18665,Rugby League Live 3,X360,Tru Blu Entertainment,Big Ant Studios,,,,,,0.03m,,0.00m,0.03m,24th Sep 15,19th Apr 18,Sports
18666,Jikandia: The Timeless Land,PSP,Aksys Games,Opus Studio,,,,,0.03m,,,0.01m,0.03m,15th Mar 11,,Role-Playing
18667,Jewel Master: Cradle of Rome,Wii,Destineer,cerasus.media GmbH,,,,,0.03m,,,0.00m,0.03m,31st Mar 09,,Puzzle
18668,FIFA World Cup: Germany 2006,GBA,EA Sports,EA Canada,,4.3,,,0.02m,0.01m,,0.00m,0.03m,24th Apr 06,,Sports
18669,Immortal Unchained,XOne,Sold Out,Toadman Interactive,,,,,0.03m,,,0.00m,0.03m,07th Sep 18,20th Apr 18,Role-Playing
18670,The Dwarves,PS4,THQ Nordic,KING Art Games,,,,,0.03m,,,0.01m,0.03m,01st Dec 16,18th Aug 18,Role-Playing
18671,Earthworm Jim 2,GBA,Majesco,Super Empire,,4.7,,,0.02m,0.01m,,0.00m,0.03m,31st May 02,,Platform
18672,Tamagotchi no Doki Doki Dream Omisecchi,3DS,Namco Bandai Games,Bandai Namco Games,,,,,,,0.03m,,0.03m,23rd May 13,26th Apr 19,Simulation
18673,Best Friends Tonight,DS,Ubisoft,Ubisoft,,,,,0.03m,,,0.00m,0.03m,09th Feb 10,,Misc
18674,Toushin Toshi,3DS,imageepoch Inc.,imageepoch Inc.,,,,,,,0.03m,,0.03m,30th Jan 14,26th Apr 19,Role-Playing
18675,Suujin Taisen,DS,Nintendo,Mitchell,,,,,,,0.03m,,0.03m,07th Jun 07,,Strategy
18676,Driv3r,GBA,Atari,Velez & Dubail,,,,,0.02m,0.01m,,0.00m,0.03m,25th Oct 05,,Racing
18677,Street Supremacy,PSP,Konami,Genki,,,,,0.03m,,,0.00m,0.03m,28th Feb 06,,Racing
18678,Flashback,NS,Maximum Games,Paul Cuisset,,,,,0.01m,0.02m,,0.00m,0.03m,20th Nov 18,17th Mar 19,Platform
18679,Looney Tunes: Galactic Sports,PSV,Sony Computer Entertainment,Virtual Toys,,,,,,0.03m,,0.01m,0.03m,22nd May 15,20th Apr 18,Action
18680,River King: Mystic Valley (jp sales),DS,Natsume,Marvelous Interactive,,,,,,,0.03m,,0.03m,29th Apr 08,,Sports
18681,Winning Post World,PS2,KOEI,Koei,,,,,,,0.03m,,0.03m,02nd Apr 09,,Sports
18682,Beyond the Labyrinth,3DS,Unknown,tri-Ace,,,,,,,0.03m,,0.03m,,,Role-Playing
18683,.hack: Sekai no Mukou ni + Versus,PS3,Namco Bandai Games,CyberConnect2,,,,,,,0.03m,,0.03m,28th Jun 12,26th Apr 19,Fighting
18684,Sacra Terra: Angelic Night,PC,Viva Media,"Viva Media, LLC",,,,,0.01m,0.02m,,0.01m,0.03m,12th Oct 11,,Puzzle
18685,Railway Empire,XOne,Kalypso Media,Gaming Minds Studios,,,8.3,,0.03m,,,0.00m,0.03m,30th Jan 18,07th Jan 18,Simulation
18686,Disney Sports Soccer,GC,Konami,KCEO,,,,,0.03m,0.01m,,0.00m,0.03m,17th Nov 02,,Sports
18687,Cooking Mama 5,3DS,Office Create,Cooking Mama Limited,,,,,,,0.03m,,0.03m,21st Nov 13,22nd Jan 19,Simulation
18688,Animal Boxing,DS,Destineer,Gammick Entertainment,,6.1,,,0.03m,,,,0.03m,02nd Dec 08,,Fighting
18689,Mame Goma: Honobo no Nikki,DS,TDK Core,TDK Core,,,,,,,0.03m,0.00m,0.03m,26th Jul 07,,Simulation
18690,MXGP Pro,XOne,Milestone S.r.l.,Milestone S.r.l.,,,,,0.03m,,,0.00m,0.03m,10th Jul 18,26th Apr 18,Racing
18691,Moonmist,PC,Unknown,"Infocom, Inc.",,,,0.03m,,,,,,,,Adventure
18692,La Corda d'Oro 4,PSV,Tecmo Koei,Unknown,,,,,,,0.03m,,0.03m,10th Mar 16,,Action
18693,Disney's Hide & Sneak,GC,Capcom,Capcom,,4.7,,,0.03m,0.01m,,0.00m,0.03m,30th Nov 03,,Action
18694,Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,KOEI,Koei,,,,,,,0.03m,,0.03m,06th Mar 08,,Strategy
18695,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,Namco Bandai Games,Banpresto,,,,,,,0.03m,,0.03m,22nd Aug 13,28th Dec 18,Strategy
18696,Farming 2017 - The Simulation,PC,UIG Entertainment,UIG Entertainment,,,,,,0.03m,,0.00m,0.03m,19th Aug 16,09th Apr 18,Simulation
18697,Raw Danger!,PS2,Agetec,Irem Software Engineering,,,,,0.02m,0.01m,,0.00m,0.03m,19th Jun 07,,Action
18698,Legend of the Dragon,PSP,Game Factory,Neko Entertainment,,2.9,,,0.03m,0.00m,,0.00m,0.03m,29th May 07,,Fighting
18699,Monster Rancher Hop-A-Bout,PS,Tecmo,Tecmo,,,,,0.02m,0.01m,,0.00m,0.03m,10th Dec 00,,Action
18700,Custom Beat Battle: Draglade 2,DS,Namco Bandai,Dimps Corporation,,,,,,,0.03m,,0.03m,10th Jul 08,,Fighting
18701,de Blob 2,NS,THQ Nordic,THQ Nordic,,,,,0.03m,,,0.00m,0.03m,28th Aug 18,14th Feb 18,Platform
18702,Gotouchi Kenkei DS,DS,Spike,Spike,,,,,,,0.03m,,0.03m,22nd Nov 06,,Misc
18703,Astonishia Story,PSP,Ubisoft,Sonnori,,4.8,,,0.03m,0.00m,,0.00m,0.03m,06th Jun 06,,Role-Playing
18704,Transformers: Devastation,PC,Activision,PlatinumGames,,,,,,0.03m,,0.00m,0.03m,06th Oct 15,14th Apr 18,Action
18705,BikkuriMan Daijiten,DS,3 O'Clock,3 O'Clock,,,,,,,0.03m,,0.03m,23rd Aug 07,04th Dec 18,Misc
18706,Bikkuriman Daijiten,DS,Unknown,3 O'Clock,,,,,,,0.03m,,0.03m,,,Misc
18707,Accel World: Ginyoku no Kakusei,PS3,Namco Bandai Games,Bandai Namco Games,,,,,,,0.03m,,0.03m,13th Sep 12,13th Jan 19,Adventure
18708,Elf Bowling 1 & 2,GBA,Ignition Entertainment,Ignition Entertainment,,1.4,,,0.02m,0.01m,,0.00m,0.03m,28th Nov 05,,Sports
18709,NBA 2K17,PC,2K Sports,Visual Concepts,,,,,,0.03m,,0.00m,0.03m,16th Sep 16,28th Mar 18,Sports
18710,Maximum Racing: GP Classic Racing,Wii,Unknown,Brain in a Jar,,,,,0.03m,0.00m,,0.00m,0.03m,15th Mar 11,,Racing
18711,GunGriffon: Allied Strike,XB,Tecmo,Game Arts,,,,,0.02m,0.01m,,0.00m,0.03m,14th Dec 04,,Simulation
18712,WRC 5: FIA World Rally Championship,PSV,Bigben Interactive,Kylotonn Entertainment,,,,,,0.03m,,0.01m,0.03m,24th Nov 15,24th Apr 18,Racing
18713,Stacked with Daniel Negreanu,PSP,Myelin Media,5000ft,,,,,0.03m,,,0.00m,0.03m,06th Oct 06,,Misc
18714,Vitamin X Evolution,DS,D3 Publisher,HuneX,,,,,,,0.03m,,0.03m,27th Mar 08,,Adventure
18715,Mahjong 300,DS,Avanquest,Avanquest Software,,,,,,0.03m,,0.00m,0.03m,16th Sep 11,,Puzzle
18716,Saru! Get You! SaruSaru Daisakusen,PSP,Sony Computer Entertainment,h.a.n.d. Inc.,,,,,,,0.03m,,0.03m,26th Jul 07,18th Sep 18,Action
18717,Sea Park Tycoon,DS,Destineer,Most Wanted Entertainment,,,,,0.02m,0.01m,,0.00m,0.03m,13th Apr 10,,Simulation
18718,Arthur and the Invisibles,DS,Atari,Etranges Libellules / Neko Entertainment,,,,,0.03m,0.00m,,0.00m,0.03m,09th Jan 07,,Adventure
18719,Dynasty Warriors: Godseekers,PS4,Tecmo Koei,Omega Force,,,,,,,0.03m,,0.03m,31st Jan 17,31st Dec 17,Strategy
18720,Black Mirror,XOne,THQ Nordic,KING Art Games,,,,,0.03m,,,0.00m,0.03m,28th Nov 17,20th Aug 18,Adventure
18721,Forgotten Realms: Unlimited Adventures,All,Strategic Simulations,MicroMagic,,,,0.03m,,,,,,17th Mar 93,24th Mar 21,Role-Playing
18722,PopCap Arcade Vol 2,X360,PopCap Games,PopCap Games,,,,,0.03m,,,0.00m,0.03m,27th Mar 09,,Misc
18723,The Flintstones: Big Trouble in Bedrock,GBA,Crave Entertainment,H2O Entertainment,,4.0,,,0.02m,0.01m,,0.00m,0.03m,09th Dec 01,,Platform
18724,SUPERBEAT: XONiC,NS,PM Studios,Nurijoy,,,,,0.03m,,,0.00m,0.03m,21st Nov 17,20th Sep 18,Music
18725,Sorcery Saga: Curse of the Great Curry God,PSV,Aksys Games,Compile Heart,,,,,,0.00m,0.03m,0.00m,0.03m,10th Dec 13,26th Apr 19,Racing
18726,Beastly,Wii,Storm City Games,Storm City Games,,,,,0.03m,,,0.00m,0.03m,22nd Feb 11,,Misc
18727,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,DS,Kamui,Kamui,,,,,,,0.03m,,0.03m,27th May 10,,Misc
18728,Smart Girl's Winter Wonderland,DS,UFO Interactive,Starfish Inc.,,,,,0.03m,,,0.00m,0.03m,14th Oct 08,,Misc
18729,Majesty 2: The Fantasy Kingdom Sim,OSX,Paradox Interactive,Ino-Co / 1C Company,,,,,0.03m,,,0.00m,0.03m,18th Sep 09,01st Jan 19,Strategy
18730,Silverlicious,DS,GameMill,GameMill Entertainment,,,,,0.03m,,,0.00m,0.03m,13th Mar 12,26th Apr 19,Misc
18731,BeatMania IIDX 14 Gold,PS2,Konami,Konami,,,,,,,0.03m,,0.03m,29th May 08,,Simulation
18732,Pure Farming 2018,XOne,Techland,Ice Flames,,,,,0.03m,,,0.00m,0.03m,13th Mar 18,19th Jul 18,Simulation
18733,Railway Empire,PS4,Kalypso Media,Gaming Minds Studios,,,,,0.02m,,0.00m,0.01m,0.03m,30th Jan 18,06th Jun 18,Simulation
18734,Trials Fusion,PC,Ubisoft,"RedLynx, Ltd.",,,,,,0.03m,,0.00m,0.03m,24th Apr 14,23rd Apr 19,Racing
18735,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,SAT,ASK,ASK,,,,,,,0.03m,,0.03m,14th Jun 96,,Misc
18736,Toriko: Ultimate Survival,3DS,Namco Bandai Games,Natsume Atari,,,,,,,0.03m,,0.03m,28th Nov 13,26th Apr 19,Action
18737,Vegas Casino,DS,SVG Distribution,Neko Entertainment,,,,,0.03m,0.00m,,0.00m,0.03m,10th Jul 07,,Misc
18738,Madou Monogatari,SAT,Compile,Compile,,,,,,,0.03m,0.00m,0.03m,23rd Jul 98,,Role-Playing
18739,River City Super Sports Challenge,DS,Aksys Games,"Million Co., Ltd.",,,,,0.01m,,0.02m,0.00m,0.03m,12th Oct 10,,Sports
18740,Flipper Critters,DS,Ignition Entertainment,Zen Studios,,,,,0.03m,0.00m,,0.00m,0.03m,09th Oct 07,,Misc
18741,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,3DS,D3Publisher,D3 Publisher,,,,,,,0.03m,,0.03m,15th Mar 12,26th Apr 19,Simulation
18742,Togainu no Chi: True Blood,PS2,Kadokawa Shoten,Nitroplus,,,,,,,0.03m,,0.03m,29th May 08,,Adventure
18743,Tork: Prehistoric Punk,XB,Ubisoft,Tiwak SAS,,,,,0.02m,0.01m,,0.00m,0.03m,12th Jan 05,,Platform
18744,Call of Juarez: Bound in Blood,PC,Ubisoft,Techland,,,,,,0.03m,,0.00m,0.03m,30th Jun 09,,Shooter
18745,Chicken Shoot 2,GBA,"Destination Software, Inc",Zuxxez,,,,,0.02m,0.01m,,0.00m,0.03m,10th Nov 05,,Adventure
18746,Shin Hayarigami 2,PSV,Nippon Ichi Software,Nippon Ichi Software,,,,,,,0.03m,,0.03m,07th Jul 16,20th Sep 18,Adventure
18747,Prince of Persia: The Forgotten Sands,PC,Ubisoft,Ubisoft Montreal,,,,,,0.03m,,0.00m,0.03m,18th May 10,,Action
18748,Summer Athletics 2009,X360,49Games,49Games,,,,,,0.03m,,0.00m,0.03m,07th Aug 09,,Sports
18749,Apache: Air Assault,PC,Activision,Gaijin Entertainment,,,,,,0.03m,,0.00m,0.03m,19th Nov 10,,Simulation
18750,Underground Pool,DS,UFO Interactive,FrontLine Studios,,,,,0.03m,,,0.00m,0.03m,26th Jan 07,,Sports
18751,Infinite Stratos 2: Ignition Hearts,PSV,5pb,5pb. Games,,,,,,,0.03m,,0.03m,27th Feb 14,26th Apr 19,Visual Novel
18752,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,Hackberry,Hack Berry,,,,,,,0.03m,,0.03m,21st Feb 08,,Misc
18753,Accel World: Ginyoku no Kakusei,PSP,Namco Bandai Games,Bandai Namco Games,,,,,,,0.03m,,0.03m,13th Sep 12,13th Jan 19,Adventure
18754,Classic Dungeon: Fuyoku no MasoujinRead the review,PSP,Nippon Ichi Software,System Prisma,8.1,,,,,,0.03m,,0.03m,18th Feb 10,,Role-Playing
18755,Crazy Machines,DS,DTP Entertainment,FAKT Software GmBH,,,,,,0.03m,,0.00m,0.03m,01st Nov 08,,Puzzle
18756,Mystery Case Files: Ravenhearst,PC,Big Fish Games,Big Fish Games,,,,,0.01m,0.02m,,0.00m,0.03m,08th Jan 07,,Puzzle
18757,Rampo,SAT,Sega,Sega,,,,,,,0.03m,,0.03m,24th Feb 95,,Adventure
18758,The Sims 2: Glamour Life Stuff,PC,Electronic Arts,Maxis,,,,,,0.03m,,0.01m,0.03m,28th Aug 06,,Simulation
18759,Super Heroine Chronicle,PS3,Namco Bandai Games,Banpresto,,,,,,,0.03m,,0.03m,06th Feb 14,14th Jan 19,Strategy
18760,Treasures of the Savage Frontier,PC,Unknown,Beyond Software,,,,0.03m,,,,,,,22nd Mar 21,Role-Playing
18761,My Pet Shop (JP sales),DS,Taito,Taito Corporation,,,,,,,0.03m,,0.03m,09th Mar 09,,Simulation
18762,Toy Shop,DS,Majesco,"Seed Studios, Lda",,,,,0.03m,0.00m,,0.00m,0.03m,29th Apr 08,,Simulation
18763,Darkest Dungeon,NS,Merge Games,Red Hook Studios,,,,,0.02m,0.01m,,0.00m,0.03m,24th Apr 18,18th Jan 18,Role-Playing
18764,Exstetra,PSV,FuRyu Corporation,Studio Saizensen,,,,,,,0.03m,,0.03m,07th Nov 13,26th Apr 19,Role-Playing
18765,Kung Fu Panda: Showdown of Legendary Legends,X360,Little Orbit,Little Orbit,,,,,,0.03m,,0.00m,0.03m,01st Dec 15,09th Apr 18,Action
18766,Dodge Racing: Charger vs Challenger,DS,Zoo Games,EM Studios,,,,,0.03m,,,0.00m,0.03m,13th Oct 09,,Racing
18767,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,DS,Konami,Konami,,,,,,,0.03m,,0.03m,25th Nov 10,,Simulation
18768,Biker Mice From Mars,DS,Game Factory,Full Fat,,,,,0.03m,0.00m,,0.00m,0.03m,05th Jun 07,,Racing
18769,Jig-A-Pix: Wild World,DS,Destineer,Zushi Games Ltd,,,,,0.03m,0.00m,,0.00m,0.03m,04th Mar 10,,Puzzle
18770,Winning Post 8 2016,PS4,Tecmo Koei,Koei Tecmo Games,,,,,,,0.03m,,0.03m,31st Mar 16,31st Jul 18,Simulation
18771,IDOLiSH7 Twelve Fantasia!,PSV,Bandai Namco Entertainment,Bandai Namco Games,,,,,,,0.03m,,0.03m,15th Feb 18,26th Feb 18,Music
18772,Hiiro no Kakera 2: Hisui no Shizuku,PS2,Idea Factory,Design Factory,,,,,,,0.03m,,0.03m,09th Aug 07,,Adventure
18773,Rugby World Cup 2015,X360,Big Ben Interactive,HB Studios,,,,,,0.03m,,0.00m,0.03m,04th Sep 15,19th Apr 18,Sports
18774,Pro Yakyuu Spirits 5 Kanzenban,PS3,Konami,PawaPuro Production,,,,,,,0.03m,,0.03m,04th Dec 08,,Sports
18775,Blazing Angels: Squadrons of WWII,PC,Ubisoft,Ubisoft Romania,,6.9,,,0.03m,0.00m,,0.00m,0.03m,28th Mar 06,,Simulation
18776,Cabela's Big Game Hunter: Pro Hunts,PS3,Activision,Cauldron,,,,,0.03m,,,0.01m,0.03m,26th Mar 14,01st Apr 18,Shooter
18777,Disney Epic Mickey: The Power of IllusionRead the review,3DS,Disney Interactive Studios,DreamRift,7.5,,,,0.00m,0.03m,,,0.03m,18th Nov 12,27th Apr 19,Platform
18778,The Legend of Heroes III: Song of the Ocean,PSP,Namco Bandai,Microvision,,,,,0.03m,,,0.00m,0.03m,23rd Jan 07,,Role-Playing
18779,Top Gun: Hard Lock,PS3,505 Games,Headstrong Games,,,,,,0.03m,,0.01m,0.03m,06th Mar 12,03rd Jan 19,Action
18780,Utawarerumono: Chiriyukusha e no Komoriuta,PS4,Aqua Plus,Aqua Plus,,,,,,,0.03m,,0.03m,26th Apr 18,20th May 18,Role-Playing
18781,Dance Factory,PS2,Codemasters,Unknown,,,,,0.02m,0.01m,,0.00m,0.03m,29th Aug 06,,Action
18782,Totally Spies!,GBA,Atari,Mistic Software,,,,,0.02m,0.01m,,0.00m,0.03m,15th Nov 05,,Platform
18783,DragonHeart: Fire & Steel,PS,Acclaim Entertainment,Funcom,,,,,0.02m,0.01m,,0.00m,0.03m,30th Nov 96,,Action
18784,Chaos;Head - Love Chu*Chu!,X360,5pb,Nitroplus,,,,,,,0.03m,,0.03m,25th Mar 10,,Adventure
18785,Nishijin Pachinko Monogatari 2,SNES,KSS,KSS,,,,,,,0.03m,0.00m,0.03m,28th Jun 96,,Misc
18786,World of Final Fantasy Maxima,XOne,Square Enix,Square Enix,,,,,0.03m,,,0.00m,0.03m,06th Nov 18,13th Sep 18,Role-Playing
18787,RoadKill,GC,Midway Games,Terminal Reality,,7.7,,,0.02m,0.01m,,0.00m,0.03m,30th Oct 03,,Action
18788,Playmobil Top Agents,DS,Unknown,Morgen Studios,,,,,,0.03m,,0.00m,0.03m,31st Dec 20,,Action
18789,RACE On,PC,bitComposer Games,SimBin,,,,,,0.03m,,0.00m,0.03m,05th Oct 09,,Racing
18790,F1 2002,GC,EA Sports,Visual Sciences Ltd.,,,,,0.02m,0.01m,,0.00m,0.03m,22nd Jun 02,,Racing
18791,Mushihimesama Futari Ver 1.5,X360,Cave,Cave,,,,,,,0.03m,,0.03m,26th Nov 09,,Shooter
18792,thinkSMART FAMILY!,Wii,Conspiracy Entertainment,Conspiracy Entertainment,,,,,0.03m,,,0.00m,0.03m,15th Jun 10,,Misc
