Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
22390,Closed Nightmare,NS,Nippon Ichi Software,Nippon Ichi Software,,,,,,,0.00m,,0.00m,19th Jul 18,25th Aug 18,Misc
22391,DT Carnage,Wii,Agetec,Axis Entertainment,,,,,0.00m,,,0.00m,0.00m,28th Jul 09,,Racing
22392,Extreme Ghostbusters,GBA,DreamCatcher Interactive,Magic Pockets,,7.1,,,0.00m,0.00m,,0.00m,0.00m,30th Dec 02,,Platform
22393,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,PC,Bethesda Softworks,Bethesda Softworks,,,,,,0.00m,,0.00m,0.00m,25th Aug 09,,Role-Playing
22394,Ranshima Monogatari Rare Land Story: Shoujo no Yakujou,PSP,Arc System Works,Arc System Works,,,,,,,0.00m,,0.00m,23rd Jul 09,,Role-Playing
22395,Crash Time III,X360,Tradewest,Synetic,,,,,,0.00m,,0.00m,0.00m,26th Feb 10,,Racing
22396,Hello Kitty Picnic with Sanrio Friends,3DS,Majesco Entertainment,"Chaotic Moon Studios, LLC.",,,,,,0.00m,,0.00m,0.00m,30th Oct 12,07th May 19,Misc
22397,Muppets Movie Adventures,PSV,Sony Computer Entertainment,Virtual Toys,,,,,,0.00m,,0.00m,0.00m,07th Nov 14,23rd Apr 18,Action
22398,Mystery P.I.: The New York Fortune,PC,PopCap Games,SpinTop Games,,,,,,0.00m,,0.00m,0.00m,14th Jan 09,,Adventure
22399,Blitzkrieg Anthology,PC,CDV Software Entertainment,Nival Interactive,,,,,,0.00m,,0.00m,0.00m,19th Sep 05,,Strategy
22400,Crimson Room Reverse,PSP,Success,Takagism Inc.,,,,,,,0.00m,,0.00m,18th Dec 08,,Adventure
22401,Danganronpa 1-2 Reload,PSV,Spike Chunsoft,Spike Chunsoft,,,,,,,0.00m,,0.00m,18th May 17,03rd Jan 18,Adventure
22402,Hidden Mysteries: Vampire Secrets,PC,GameMill,Gunnar Games,,,,,,0.00m,,0.00m,0.00m,20th Aug 10,,Adventure
22403,Kylie Sing and Dance,Wii,Koch Media,Unknown,,,,,,0.00m,,0.00m,0.00m,07th Dec 12,07th Apr 18,Music
22404,Aero The Acro-Bat,GBA,Metro 3D,Atomic Planet Entertainment,,7.2,,,0.00m,0.00m,,0.00m,0.00m,14th May 02,,Platform
22405,Barrow Hill: Curse of the Ancient Circle,PC,Got Game Entertainment,Shadow Tor Studios,,,,,,0.00m,,0.00m,0.00m,25th Aug 06,,Adventure
22406,Nightfall Mysteries: Asylum Conspiracy,PC,eGames,Vast Studios,,,,,,0.00m,,0.00m,0.00m,31st Dec 11,,Puzzle
22407,Voyage of the Valkyrie,OSX,Unknown,Leo Christopherson,,,,0.00m,,,,,,,06th Apr 21,Misc
22408,Choko Ken no Dekitate Sweets Wagon,DS,Creative Core,Creative Core,,,,,,,0.00m,,0.00m,19th Mar 09,,Simulation
22409,Date ni Game Tsui Wake Jane! Dungeon Maker Girls Type,DS,Idea Factory,Idea Factory,,,,,,,0.00m,,0.00m,29th Oct 09,,Role-Playing
22410,Imagine: Champion Rider,Wii,Ubisoft,Phoenix Interactive,,,,,,0.00m,,0.00m,0.00m,07th Nov 08,,Sports
22411,Kouenji Joshi Soccer 2: Koi wa Nebagiba Kouenji,DS,Starfish,Starfish SD,,,,,,,0.00m,,0.00m,22nd Nov 07,,Adventure
22412,Mercenaries 2: World in Flames,PC,Electronic Arts,Pandemic Studios,,6.0,,,,0.00m,,0.00m,0.00m,03rd Sep 08,,Shooter
22413,Blood Bowl,DS,Unknown,Cyanide Studio,,,,,,0.00m,,0.00m,0.00m,,,Sports
22414,Buzz! Brain Bender,PSP,Sony Computer Entertainment,Relentless Software,,6.5,,,,0.00m,,0.00m,0.00m,28th Nov 08,,Puzzle
22415,Dokapon Kingdom (JP sales),Wii,Atlus,Sting,,,,,,,0.00m,,0.00m,14th Oct 08,08th May 19,Role-Playing
22416,The Raven: Legacy of a Master Thief,PC,KING Art Games,KING Art Games,,,,,,0.00m,,0.00m,0.00m,01st Jan 14,01st Jan 18,Adventure
22417,Doctor Fizzwizzle's Animal Rescue,Wii,Conspiracy Entertainment,Replay Games,,,,,0.00m,,,0.00m,0.00m,27th Oct 09,,Puzzle
22418,Flips: Artemis Fowl,DS,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,04th Dec 09,,Misc
22419,Bluebeard's Castle,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,25th Feb 15,22nd Sep 18,Puzzle
22420,Ephemeral: Fantasy on Dark,PSV,Dramatic Create,Dramatic Create,,,,,,,0.00m,,0.00m,18th Jan 18,19th Mar 18,Adventure
22421,Star Wars: The Force Unleashed - Ultimate Sith Edition,PS3,LucasArts,LucasArts,,,,,,0.00m,,0.00m,0.00m,03rd Nov 09,,Action
22422,Ikamono Tantei: Ikatan,DS,CyberFront,Edge WORKS,,,,,,,0.00m,,0.00m,13th Nov 08,,Adventure
22423,Uwasa no Midori-Kun!! 2 Futari no Midori!?,DS,Idea Factory,Idea Factory,,,,,,,0.00m,,0.00m,21st Aug 08,,Adventure
22424,Spikeout: Battle Street,XB,Sega,Dimps Corporation / Amusement Vision,,,,,0.00m,0.00m,,0.00m,0.00m,29th Mar 05,,Action
22425,Europa Universalis: Rome Gold,PC,Paradox Interactive,Paradox Interactive,,,,,,0.00m,,0.00m,0.00m,10th Jul 09,,Strategy
22426,Flips: Cathy Cassidy,DS,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,04th Dec 09,,Misc
22427,Food Coach: Healthy Living Made Easy,DS,Zushi Games,Zushi Games,,,,,,0.00m,,0.00m,0.00m,19th Mar 10,,Misc
22428,"Gokuhou!! Mecha Mote Iinchou: Mecha Mote Days, Hajime Masuwa!",DS,Konami,Konami,,,,,,,0.00m,,0.00m,04th Dec 08,,Simulation
22429,Hello Neighbor,PC,Gearbox Software,Dynamic Pixels,,,,,,0.00m,,0.00m,0.00m,08th Dec 17,06th Nov 18,Action
22430,Bookworm Adventures Deluxe,PC,PopCap Games,PopCap,,,,,,0.00m,,0.00m,0.00m,14th Dec 06,,Puzzle
22431,Picture Puzzle Collection: The Dutch Masters,DS,Unknown,Most Wanted Entertainment,,,,,,0.00m,,0.00m,0.00m,31st Dec 20,,Misc
22432,WorldNeverland: Elnea Kingdom,NS,althi Inc.,althi Inc.,,,,,,,0.00m,,0.00m,15th Mar 18,07th Nov 18,Misc
22433,Professional Farmer 2016,PS3,Namco Bandai Games,Unknown,,,,,,0.00m,,0.00m,0.00m,20th Nov 15,,Action
22434,Azada: Ancient Magic,PC,Encore,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,19th Dec 08,,Adventure
22435,My Traffic X,PC,Aerosoft,Aerosoft,,,,,,0.00m,,0.00m,0.00m,23rd Feb 07,,Simulation
22436,Sorayume Portable,PSP,Takuyo,Takuyo,,,,,,,0.00m,,0.00m,28th May 09,,Adventure
22437,Akogare Girls Collection: Suteki ni Nurse Days,DS,Creative Core,Open Sesame,,,,,,,0.00m,,0.00m,06th Aug 09,,Adventure
22438,High Heat Major League Baseball 2003,GBA,3DO,Mobius Entertainment,,6.0,,,0.00m,0.00m,,0.00m,0.00m,05th Mar 02,,Sports
22439,18 Wheels of Steel: Triple Pack,PC,Unknown,SCS Software,,,,,,0.00m,,0.00m,0.00m,28th Jan 11,,Racing
22440,Final Cut: Death on the Silver Screen,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,28th Nov 14,22nd Sep 18,Puzzle
22441,Imagine: Champion Rider,PC,Ubisoft,Phoenix Interactive,,,,,,0.00m,,0.00m,0.00m,01st Jan 08,,Sports
22442,Jinsei Game Wii EX,Wii,Takara Tomy,Takara Tomy,,,,,,,0.00m,,0.00m,13th Nov 08,,Misc
22443,Shooter: Space Shot,PS,Agetec,C.I.I.,,,,,0.00m,0.00m,,0.00m,0.00m,01st Jan 01,,Shooter
22444,007 Legends,PC,Activision,Eurocom,,,,,,0.00m,,0.00m,0.00m,02nd Nov 12,16th Oct 18,Shooter
22445,Yamasa Digi World SP: Pachi-Slot Sengoku Musou,PS3,Yamasa Entertainment,Yamasa Entertainment,,,,,,,0.00m,,0.00m,06th Sep 07,,Misc
22446,Last Half of Darkness: Tomb of Zojir,PC,Tri Synergy,WRF Studios,,,,,,0.00m,,0.00m,0.00m,15th Jul 09,,Adventure
22447,Nari Kids Park: Kaitou Sentai Lupinranger Vs. Keisatsu Sentai Patoranger,NS,Bandai Namco Games,Bandai Namco Games,,,,,,,0.00m,,0.00m,21st Nov 18,19th Dec 18,Action
22448,Seven Days: Anata to Sugosu Nanokakan,PSV,Prototype,Prototype,,,,,,,0.00m,,0.00m,05th Jul 18,20th Jul 18,Visual Novel
22449,Toki Tori 2+,PS4,Soedesco,Two Tribes,,,,,,0.00m,,0.00m,0.00m,07th Jun 16,21st Sep 18,Puzzle
22450,Agassi Tennis Generation 2002,GBA,DreamCatcher Interactive,Aqua Pacific,,,,,0.00m,0.00m,,0.00m,0.00m,30th Sep 03,,Sports
22451,Hearts of Iron Anthology,PC,Paradox Interactive,Paradox Interactive,,,,,,0.00m,,0.00m,0.00m,11th Sep 07,,Strategy
22452,Pri-Saga! Portable,PSP,Abel,Abel Software,,,,,,,0.00m,,0.00m,29th Oct 09,,Adventure
22453,Telly Addicts,DS,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,02nd Nov 07,,Misc
22454,Luxor: The King's Collection,PC,Mumbo Jumbo,MumboJumbo,,,,,,0.00m,,0.00m,0.00m,06th May 08,,Puzzle
22455,Liberation Maiden SIN,PSV,5pb,5pb. Inc.,,,,,,,0.00m,,0.00m,31st Jul 14,13th Apr 18,Visual Novel
22456,Mortimer Beckett and the Secrets of Spooky Manor,PC,Mumbo Jumbo,Paprikari,,,,,,0.00m,,0.00m,0.00m,19th Feb 08,,Puzzle
22457,Clever Kids: Creepy Crawlies,Wii,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,,0.00m,,0.00m,0.00m,02nd Oct 09,,Action
22458,Hayarigami DS: Toshidensetsu Kaii Jiken,DS,Nippon Ichi Software,Nippon Ichi Software,,,,,,,0.00m,,0.00m,11th Jun 09,,Adventure
22459,Battlefield: Bad Company 2 Ultimate Edition,X360,Electronic Arts,EA Digital Illusions CE,,,,,,0.00m,,0.00m,0.00m,31st Aug 10,,Shooter
22460,Artifacts of the Past Ancient Mysteries,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,08th May 15,22nd Sep 18,Puzzle
22461,Durarara!! 3way Standoff: Alley,PSV,Kadokawa Shoten,Unknown,,,,,,,0.00m,,0.00m,19th Jun 14,,Misc
22462,This is the Police,NS,THQ Nordic,Weappy Studio,,,,,,0.00m,,0.00m,0.00m,05th Dec 17,15th Sep 18,Simulation
22463,Daisenryaku VII Exceed,PSP,System Soft,SystemSoft Alpha,,,,,,,0.00m,,0.00m,22nd May 08,,Strategy
22464,Puzzle Kingdoms,PC,Zoo Digital Publishing,Infinite Interactive,,,,,,0.00m,,0.00m,0.00m,16th Apr 09,,Puzzle
22465,Dark,XBL,Unknown,Andrew Russell,,,,,,0.00m,,0.00m,0.00m,11th Oct 09,,Platform
22466,Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai,PSP,System Soft,System Soft,,,,,,,0.00m,,0.00m,27th Aug 09,,Simulation
22467,Hello Pocoyo!,DS,Virgin Play,Zinkia Entertainment,,,,,,0.00m,,0.00m,0.00m,27th Nov 08,,Adventure
22468,RC de GO!,PS,Acclaim Entertainment,Taito Corporation,,,,,0.00m,0.00m,,0.00m,0.00m,09th Nov 01,,Racing
22469,Disney Princess: My Fairytale Adventure,Wii,Disney Interactive Studios,High Impact Games,,,,,,0.00m,,0.00m,0.00m,25th Sep 12,08th May 19,Adventure
22470,Flips: Percy Jackson,DS,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,12th Feb 10,,Misc
22471,Starry Sky: Summer Stories,PSV,honeybee,honeybee,,,,,,,0.00m,,0.00m,11th May 17,,Adventure
22472,Pro Cycling Manager 2018,PC,Focus Home Interactive,Cyanide Studio,,,,,,0.00m,,0.00m,0.00m,28th Jun 18,11th Aug 18,Simulation
22473,Hajime no Ippo: The Fighting! DS,DS,D3 Publisher,ESP Software,,,,,,,0.00m,,0.00m,04th Dec 08,,Fighting
22474,Farming 2017 - The Simulation,XOne,UIG Entertainment,UIG Entertainment,,,,,,0.00m,,0.00m,0.00m,19th Aug 16,09th Apr 18,Simulation
22475,Danny Phantom: Urban Jungle,GBA,THQ,THQ,,,,,0.00m,0.00m,,0.00m,0.00m,19th Sep 06,,Action
22476,Falling Skies: The Game,X360,Little Orbit,Little Orbit,,,,,,0.00m,,0.00m,0.00m,01st Jan 16,,Role-Playing
22477,Kung Fu Panda: Showdown of Legendary Legends,WiiU,Little Orbit,Little Orbit,,,,,,0.00m,,0.00m,0.00m,27th Nov 15,09th Apr 18,Action
22478,Xyanide,XB,Playlogic Game Factory,Playlogic,,,,,0.00m,0.00m,,0.00m,0.00m,15th Aug 06,,Shooter
22479,Raven's Cry,PC,TopWare Interactive,Reality Pump Studios,,,,,,0.00m,,0.00m,0.00m,26th Jan 15,30th Jul 18,Role-Playing
22480,Metal Gear Solid,PSN,Konami,Konami Computer Entertainment Japan,,,,,,0.00m,0.00m,0.00m,0.00m,18th Jun 09,,Action
22481,The Elder Scrolls III: Morrowind Game of the Year Edition,PC,Bethesda Softworks,Bethesda Softworks,,,,,,0.00m,,0.00m,0.00m,31st Oct 03,,Role-Playing
22482,"Nora, Princess, and Stray Cat",NS,Harukaze,Harukaze,,,,,,,0.00m,,0.00m,25th Oct 18,07th Nov 18,Visual Novel
22483,Star Wars: Galactic Battlegrounds,PC,LucasArts,Ensemble Studios,,,,,,0.00m,,0.00m,0.00m,11th Nov 01,,Strategy
22484,The Amazing Spider-Man (2012),PSV,Activision,Beenox,,,,,,0.00m,,0.00m,0.00m,19th Nov 13,15th Mar 18,Action-Adventure
22485,Championship Manager 2007,PC,Eidos Interactive,Beautiful Game Studios,,,,,,0.00m,,0.00m,0.00m,13th Oct 06,,Sports
22486,International Cricket Captain III,PSP,Empire Interactive,Atomic Planet Entertainment,,,,,,0.00m,,0.00m,0.00m,16th Nov 07,,Sports
22487,Nishimura Kyoutarou Travel Mystery: Akugyaku no Kisetsu - Tokyo - Nanki Shirahama Renzoku Satsujin Jiken,PSP,Marvelous Interactive,Marvelous Interactive,,,,,,,0.00m,,0.00m,04th Jun 09,,Adventure
22488,Azada,PC,Encore,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,01st Aug 07,,Adventure
22489,Memories Off: Innocent File,NS,5pb,5pb. Games,,,,,,,0.00m,,0.00m,25th Oct 18,07th Nov 18,Visual Novel
22490,Shadow Warrior,PC,GT Interactive,3D Realms,,,,,,0.00m,,0.00m,0.00m,31st Aug 97,,Shooter
22491,We Dare: Flirty Fun For All,Wii,Ubisoft,Ubisoft Milan,,,,,,0.00m,,0.00m,0.00m,11th Feb 11,,Misc
22492,King's Quest Collection,PC,Vivendi Games,Sierra Entertainment,,,,,,0.00m,,0.00m,0.00m,15th Sep 06,,Adventure
22493,Madagascar 3: The Video Game,X360,D3Publisher,Unknown,,,,,,0.00m,,0.00m,0.00m,19th Oct 12,,Misc
22494,Enkan no Memoria: Kakera Tomoshi,PSV,Dramatic Create,A'sRing,,,,,,,0.00m,,0.00m,29th Mar 18,07th Apr 18,Visual Novel
22495,Sonic & All-Stars Racing Transformed,3DS,Sega,Sumo Digital,,,,,,0.00m,,0.00m,0.00m,12th Feb 13,07th May 19,Racing
22496,Island,PS4,Prototype,Prototype,,,,,,,0.00m,,0.00m,28th Jun 18,12th Aug 18,Adventure
22497,Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri,PSP,System Soft,System Soft,,,,,,,0.00m,,0.00m,25th Sep 08,,Strategy
22498,Grim Legends: The Forsaken Bride,PC,Avanquest Software,Artifex Mundi,,,,,,0.00m,,0.00m,0.00m,20th Mar 15,22nd Sep 18,Puzzle
22499,Kaite Oboeru: Dora-Gana,DS,Sega,Sega,,,,,,,0.00m,,0.00m,27th Nov 08,,Misc
22500,Kung Fu Panda: Showdown of Legendary Legends,XOne,Little Orbit,Little Orbit,,,,,,0.00m,,0.00m,0.00m,01st Dec 15,09th Apr 18,Action
22501,Rhythm 'n Notes: Improve Your Music Skills,DS,Agetec,Success,,,,,0.00m,,,0.00m,0.00m,23rd Oct 07,,Misc
22502,Twin Sector,PC,Headup Games,DNS Development,,4.2,,,0.00m,,,0.00m,0.00m,23rd Jan 10,,Action
22503,Pure (JP sales),PS3,Disney Interactive Studios,Black Rock Studio,,7.0,,,,,0.00m,,0.00m,25th Jun 09,,Racing
22504,Train Simulator 2015,PC,Dovetail Games,Dovetail Games,,,,,,0.00m,,0.00m,0.00m,23rd Oct 14,02nd May 19,Action
22505,Xbox Live Arcade,XB,Microsoft,Microsoft,,,,,0.00m,0.00m,,0.00m,0.00m,04th Nov 04,25th Sep 18,Misc
22506,Agatha Christie: Murder on the Orient Express,PC,The Adventure Company,AWE Games,,,,,,0.00m,,0.00m,0.00m,21st Nov 06,,Adventure
22507,Franklin's Great Adventures,GBA,Game Factory,Neko Entertainment,,,,,0.00m,0.00m,,0.00m,0.00m,01st Apr 06,,Action
22508,Hachi-One Diver DS,DS,SilverStar,SilverStar Japan,,,,,,,0.00m,,0.00m,26th Mar 09,,Adventure
22509,Breath: Toiki wa Akaneiro,DS,Success,Success,,,,,,,0.00m,,0.00m,26th Jun 08,,Adventure
22510,Final Fantasy XI: The Vana'diel Collection,X360,Square Enix,Square Enix,,,,,0.00m,,,0.00m,0.00m,22nd Nov 07,,Role-Playing
22511,Age of Pirates 2: City of Abandoned Ships,PC,Playlogic Game Factory,Akella,,,,,0.00m,,,0.00m,0.00m,26th May 09,,Role-Playing
22512,Mortal Kombat Advance,GBA,Midway Games,Virtucraft,,,,,0.00m,0.00m,,0.00m,0.00m,12th Dec 01,,Fighting
22513,Saikin Koishiteru?,DS,D3 Publisher,Microvision,,,,,,,0.00m,,0.00m,30th Jul 09,,Adventure
22514,The Godfather,PC,Electronic Arts,Headgate,,,,,,0.00m,,0.00m,0.00m,21st Mar 06,,Action
22515,Driving Theory Training 2009/2010 Edition,DS,Atari,Anuman Interactive,,,,,,0.00m,,0.00m,0.00m,28th Aug 09,,Misc
22516,Tiny Token Empires,PC,THQ,BiP media,,,,,0.00m,,,0.00m,0.00m,18th Oct 11,02nd Jan 19,Strategy
22517,Magical Zunou Power!!,DS,D3 Publisher,D3 Publisher,,,,,,,0.00m,,0.00m,25th Dec 08,,Action
22518,Raven's Cry,PS3,TopWare Interactive,Reality Pump Studios,,,,,,0.00m,,0.00m,0.00m,30th Jan 15,30th Jul 18,Role-Playing
22519,Sakai Burai Kaiji: Death or Survival,DS,Compile Heart,Compile Heart,,,,,,,0.00m,,0.00m,25th Sep 08,,Adventure
22520,Strike Force Hydra,GBA,AIA,Awesome Developments,,,,,0.00m,0.00m,,0.00m,0.00m,27th Oct 04,,Shooter
22521,Dungeons 2,PC,Kalypso Media,Realmforge Studios,,,,,,0.00m,,0.00m,0.00m,24th Apr 15,,Role-Playing
22522,LEGO Island 2: The Brickster's Revenge,GBA,LEGO Media,Silicon Dreams,,,,,0.00m,0.00m,,0.00m,0.00m,02nd Oct 01,,Adventure
22523,ScreamRide,X360,Microsoft Studios,Frontier Developments,,,,,,0.00m,,0.00m,0.00m,03rd Mar 15,24th Apr 18,Simulation
22524,The Hidden Mystery Collectives: Mystic Diary 1 & 2,PC,Unknown,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,05th Aug 11,,Puzzle
22525,Deception IV: The Nightmare Princess,PS4,Tecmo Koei,Koei Tecmo Games,,,,,,0.00m,,0.00m,0.00m,14th Jul 15,01st Aug 18,Action
22526,Dokapon: Monster Hunter,GBA,AIA,"Asmik Ace Entertainment, Inc",,6.4,,,0.00m,0.00m,,0.00m,0.00m,30th Oct 01,,Role-Playing
22527,ArmA: Gold,PC,Atari,Atari,,,,,,0.00m,,0.00m,0.00m,26th Feb 08,,Strategy
22528,Shrek Smash n' Crash Racing,DS,Activision,Torus Games,,,,,,0.00m,,0.00m,0.00m,09th Mar 07,,Racing
22529,World Snooker Championship: Season 2007-08,DS,Blade Interactive,Blade Interactive,,,,,,0.00m,,0.00m,0.00m,26th Oct 07,,Sports
22530,Jungle Party,PSP,Sony Computer Entertainment,SCEE,,,,,,0.00m,,0.00m,0.00m,05th Nov 10,,Misc
22531,Ora ga Omae o Mamoru,DS,Idea Factory,Vingt-et-un Systems,,,,,,,0.00m,,0.00m,21st May 09,,Platform
22532,Antz Extreme Racing,GBA,Empire Interactive,Magic Pockets,,,,,0.00m,0.00m,,0.00m,0.00m,20th Nov 02,,Racing
22533,Mystery P.I.: The Lottery Ticket,PC,PopCap Games,SpinTop Games,,,,,,0.00m,,0.00m,0.00m,18th Jul 07,,Puzzle
22534,Fallout 2,PC,Interplay,Black Isle Studios,,9.2,,,,0.00m,,0.00m,0.00m,30th Sep 98,,Role-Playing
22535,PC Engine Best Collection: Soldier Collection,PSP,Hudson Soft,Hudson Soft,,,,,,,0.00m,,0.00m,25th Sep 08,,Shooter
22536,NBA Live 08,PC,EA Sports,EA Canada,,,,,,0.00m,,0.00m,0.00m,30th Oct 07,,Sports
22537,The Lost Crown: A Ghost-hunting Adventure,PC,Got Game Entertainment,Darkling Room,,,,,,0.00m,,0.00m,0.00m,03rd Mar 08,,Adventure
22538,Winning Post World,Wii,KOEI,Koei,,,,,,,0.00m,,0.00m,02nd Apr 09,,Sports
22539,From Dust,PC,Ubisoft,Ubisoft Montpellier,,8.2,,,0.00m,,,0.00m,0.00m,17th Aug 11,,Adventure
22540,GamesAid: Triple Pack,PS3,Mastertronic,Various,,,,,,0.00m,,0.00m,0.00m,25th Jun 10,,Misc
22541,"Warhammer 40,000: Dawn of War - Dark Crusade",PC,THQ,Relic,,8.8,,,,0.00m,,0.00m,0.00m,09th Oct 06,,Strategy
22542,WSC REAL 08: World Snooker Championship,Wii,Koch Media,Blade Interactive,,,,,,0.00m,,0.00m,0.00m,14th Nov 08,,Sports
22543,Bloodbath,PS3,United Developers,Freedom Factory Studios,,,,,,0.00m,,0.00m,0.00m,27th Jun 14,01st May 18,Action
22544,Bratz: Super Babyz,PC,THQ,Creat Studios,,,,,,0.00m,,0.00m,0.00m,25th Feb 08,,Action
22545,Memories Off 6: T-Wave,X360,5pb,5pb. Games,,,,,,,0.00m,,0.00m,27th Aug 09,,Adventure
22546,The Koala Brothers: Outback Adventures,GBA,Game Factory,Sirius Games,,,,,0.00m,0.00m,,0.00m,0.00m,25th Apr 06,,Action
22547,John Daly's ProStroke Golf,PC,O-Games,Gusto Games,,,,,0.00m,0.00m,,0.00m,0.00m,05th Oct 10,,Sports
22548,Mount & Blade: With Fire & Sword,PC,Paradox Interactive,Snowberry Connection and Sich Studio,,6.6,,,0.00m,,,0.00m,0.00m,03rd May 11,,Role-Playing
22549,Pokémon Rumble U,WiiU,Nintendo,Ambrella,,5.7,,,,0.00m,,0.00m,0.00m,29th Aug 13,03rd Aug 18,Action
22550,The Incredible Hulk,PC,Sega,Edge of Reality,,,,,,0.00m,,0.00m,0.00m,10th Jun 08,,Action
22551,Thief: Deadly Shadows,PC,Eidos Interactive,Ion Storm,,,,,,0.00m,,0.00m,0.00m,25th May 05,,Misc
22552,Tonari ni Kanojo no Iru Shiawase: Winter Guest,PS4,Entergram,Entergram,,,,,,,0.00m,,0.00m,28th Jun 18,12th Aug 18,Adventure
22553,Hitsuji Kunnara Kiss Shite Ageru *,PSP,CyberFront,CyberFront,,,,,,,0.00m,,0.00m,19th Mar 09,,Adventure
22554,The Three Stooges,GBA,Metro 3D,Cinemaware,,,,,0.00m,0.00m,,0.00m,0.00m,31st Mar 02,,Action
22555,My French Coach Level 2,DS,Ubisoft,Sensory Sweep Studios,,,,,,0.00m,,0.00m,0.00m,23rd Nov 07,,Misc
22556,Racing Team Manager,PC,Kalypso,Kalypso Media,,,,,,0.00m,,0.00m,0.00m,04th Jul 08,,Racing
22557,Diva Girls: Diva Dancers,DS,505 Games,505 Games,,,,,,0.00m,,0.00m,0.00m,09th Apr 09,,Misc
22558,Rika-Chan DS Motto! Onna no Ko Lesson: Oshare Oshigoto Otetsudai Daisuki!,DS,Takara Tomy,Takara Tomy,,,,,,,0.00m,,0.00m,05th Nov 09,,Misc
22559,Adventure Time: The Secret of the Nameless Kingdom,PS3,Little Orbit,WayForward Technologies,,,,,0.00m,,,0.00m,0.00m,18th Oct 14,17th Apr 18,Adventure
22560,Funfair Party Games,3DS,Joindots,Avanquest Software,,,,,,0.00m,,0.00m,0.00m,22nd Aug 13,02nd May 19,Party
22561,Jazz Jackrabbit,GBA,Jaleco,Game Titan,,6.8,,,0.00m,0.00m,,0.00m,0.00m,03rd Jan 03,,Action
22562,Flips: Too Ghoul for School,DS,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,04th Dec 09,,Misc
22563,Hooligans,PC,Hip Interactive,Darxabre,,,,,,0.00m,,0.00m,0.00m,28th May 02,,Strategy
22564,Until Dawn,PS3,Sony Computer Entertainment America,Supermassive Games Ltd.,,,,,,0.00m,,0.00m,0.00m,01st Jan 14,02nd May 19,Adventure
22565,Championship Manager 2006,PC,Eidos Interactive,Beautiful Game Studios,,,,,,0.00m,,0.00m,0.00m,31st Mar 06,,Sports
22566,Jewel Time Deluxe,PC,O-Games,O Games,,,,,,0.00m,,0.00m,0.00m,17th Jun 11,,Puzzle
22567,Scooby-Doo 2: Monsters Unleashed,PC,THQ,THQ,,,,,,0.00m,,0.00m,0.00m,11th Mar 04,,Action
22568,Capcom Classics Mini Mix,GBA,Capcom,Capcom,,6.5,,,0.00m,0.00m,,0.00m,0.00m,19th Sep 06,,Misc
22569,Diabolik: The Original Sin,DS,Black Bean Games,Artematica Entertainment,,,,,,0.00m,,0.00m,0.00m,26th Jun 09,,Adventure
22570,Lara Croft Tomb Raider: The Angel of Darkness,PC,Eidos Interactive,Core Design Ltd.,,,,,,0.00m,,0.00m,0.00m,01st Jul 03,,Action
22571,Snoopy DS: Snoopy to Nakama Tachi ni Ai ni Ikou!,DS,Square Enix,Square Enix,,,,,,,0.00m,,0.00m,09th Oct 08,,Action
22572,Ford Bold Moves Street Racing,PS2,Eidos Interactive,Razorworks Studios,,,,,0.00m,0.00m,,0.00m,0.00m,26th Sep 06,,Racing
22573,Youda Farmer,DS,Foreign Media Games,Youda Games,,,,,,0.00m,,0.00m,0.00m,12th Oct 10,,Puzzle
22574,Call of Atlantis,DS,Unknown,Foreign Media Games,,,,,,0.00m,,0.00m,0.00m,31st Dec 20,,Puzzle
22575,Driv3r,PC,Atari,Reflections Interactive,,,,,,0.00m,,0.00m,0.00m,15th Mar 05,,Racing
22576,Mr Bean,DS,Blast! Entertainment Ltd,Blast! Entertainment Ltd,,,,,,0.00m,,0.00m,0.00m,14th Mar 08,,Platform
22577,Thrillville: Off the Rails,PC,LucasArts,Frontier Developments,,8.1,,,,0.00m,,0.00m,0.00m,09th Oct 07,,Strategy
22578,World Snooker Championship 2005,PC,Sega,Blade Interactive,,,,,,0.00m,,0.00m,0.00m,15th Apr 05,,Sports
22579,Another Time Another Leaf: Kagami no Naka no Tantei,DS,Arc System Works,Killaware,,,,,,,0.00m,,0.00m,23rd Apr 09,,Adventure
