Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
43508,Power Punch II,NES,American Softworks,Beam Software,,,,,,,,,,12th Apr 92,,Sports
43509,Power Quest,GB,Sunsoft,Japan System Supply,,,,,,,,,,01st Dec 98,,Fighting
43510,Power Racer,GB,Tecmo,Tecmo,,,,,,,,,,02nd Jan 90,,Racing
43511,Power Rangers Zeo: Battle Racers,SNES,Bandai,Natsume,,,,,,,,,,01st Sep 96,,Racing
43512,Power Rangers: Ninja Storm,PC,THQ,Artech Digital Entertainment,,,,,,,,,,03rd Sep 03,,Misc
43513,Power Rangers: Super Legends,PC,Disney Interactive Studios,Artificial Mind and Movement,,,,,,,,,,06th Nov 07,,Action
43514,Power Rangers: Super Samurai,X360,Bandai,Unknown,,,,,,,,,,04th Dec 12,,Misc
43515,Power Rangers: Time Force,PC,THQ,KnowWonder Digital Mediaworks,,,,,,,,,,17th Sep 01,,Action
43516,Power Rangers: Time Force,GB,THQ,Natsume,,,,,,,,,,15th Apr 01,,Action
43517,Power Soccer,NES,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,30th Mar 90,,Sports
43518,Power Source: Prince's Trust Disc,PS,Sony Computer Entertainment,SCEE,,,,,,,,,,01st Jul 97,,Misc
43519,Power Spike Pro Beach Volleyball,PC,Atari,Carapace,,,,,,,,,,19th May 01,,Sports
43520,Power Spike Pro Beach Volleyball,GB,Infogrames,Spark,,,,,,,,,,22nd Dec 00,,Sports
43521,Power Stone 2,DC,Capcom,Capcom,,8.8,,,,,,,,23rd Aug 00,,Fighting
43522,Power Stone Collection,PSN,Capcom,Capcom,,,,,,,,,,24th Sep 09,,Action
43523,Power Strike,MS,Sega,Compile Ltd.,,,,,,,,,,01st Jan 88,,Shooter
43524,Power Strike II,GG,Sega,Compile Ltd.,,,,,,,,,,01st Jan 94,,Shooter
43525,Power Strike II,MS,Sega,Compile Ltd.,,,,,,,,,,01st Jan 93,,Shooter
43526,Power Tennis,PCE,Hudson Soft,Now Production,,,,,,,,,,25th Jun 93,,Sports
43527,Power Volleyball,PS2,Parker Bros.,Phoenix Games,,,,,,,,,,26th Jan 07,,Sports
43528,Powerball,VC,Namco Bandai,Namco,,,,,,,,,,24th Mar 08,,Sports
43529,Powerball,GEN,Namco,Namco,,,,,,,,,,01st Jan 91,,Sports
43530,Powerboat GT,PC,DreamCatcher Interactive,DreamCatcher Interactive,,,,,,,,,,29th Feb 08,,Racing
43531,Powerdrome,PC,Zoo Digital Publishing,Argonaut Games,,,,,,,,,,11th Aug 05,,Racing
43532,Powerpuff Girls: Defenders of Townsville,And,Cartoon Network,radiangames,,,,,,,,,,18th Jun 14,,Action
43533,Powerpuff Girls: Defenders of Townsville,PC,Cartoon Network,radiangames,,,,,,,,,,14th Mar 14,,Action
43534,Powershot Pinball Constructor,DS,Oxygen Interactive,Ivolgamus,,,,,,,,,,26th Mar 08,,Misc
43535,PowerSlave,SAT,Playmates,Lobotomy Software,,,,,,,,,,31st Oct 96,,Shooter
43536,PowerSlave,PC,Playmates,Lobotomy Software,,,,,,,,,,01st Jan 97,,Shooter
43537,Powerslide,3DO,Unknown,Elite Systems Ltd.,,,,,,,,,,01st Jul 07,,Racing
43538,Powerslide,PC,GT Interactive,Ratbag,,,,,,,,,,30th Nov 98,,Racing
43539,Powerstar Golf,XOne,Microsoft Studios,Zoe Mode,,,,,,,,,,22nd Nov 13,09th Aug 18,Sports
43540,PowerUp Forever,XBL,Namco Bandai,Blitz Arcade,,,,,,,,,,10th Dec 08,,Shooter
43541,PowerUp Forever,PSN,Namco Bandai,Blitz Arcade,,,,,,,,,,11th Dec 08,,Shooter
43542,Poy Poy 2,PS,Konami,Konami Computer Entertainment Tokyo,,,,,,,,,,09th Jul 98,,Action
43543,PQ2: Practical Intelligence Quotient,PSN,D3 Publisher,Now Production,,,,,,,,,,12th Jun 08,,Puzzle
43544,PQ: Practical Intelligence Quotient,PSN,D3 Publisher,Now Production,,,,,,,,,,17th Sep 08,,Puzzle
43545,Prank Call,XBL,Microsoft,Neil Jones,,,,,,,,,,27th Apr 11,,Misc
43546,Prank Your Neighbor,DS,Unknown,JoWooD Entertainment AG,,,,,,,,,,,,Strategy
43547,Prank'd,DS,DreamCatcher Interactive,DreamCatcher Interactive,,,,,,,,,,15th Sep 09,,Action
43548,Prarie Dog Massacre,XBL,Unknown,Dwarf Biter,,,,,,,,,,,,Shooter
43549,Predator,NES,Activision,Pack-In Video,,,,,,,,,,01st Apr 89,,Action
43550,Predator,AST,Activision,Nippon Ichi Software / Gust,,,,,,,,,,01st Jan 88,,Action
43551,Predator,C64,Activision,Unknown,,,,,,,,,,01st Jan 88,,Misc
43552,Predator,ACPC,Activision,Nippon Ichi Software / Gust,,,,,,,,,,01st Jan 87,,Action
43553,Predator,ZXS,Activision,Nippon Ichi Software / Gust,,,,,,,,,,01st Jan 88,,Action
43554,Predator,Amig,Activision,Nippon Ichi Software / Gust,,,,,,,,,,01st Jan 89,,Action
43555,Predator 2,GG,Arena Entertainment,Teeny Weeny Games,,,,,,,,,,01st Jan 92,,Action
43556,Predator 2,MS,Unknown,Teeny Weeny Games,,,,,,,,,,01st Jan 92,,Action
43557,Predator 2,GEN,Arena Entertainment,Teeny Weeny Games,,,,,,,,,,01st Jan 92,,Action
43558,Predator 2,ZXS,Image Works,Arc Developments,,,,,,,,,,01st Jan 91,,Action
43559,Predator 2,MSD,Konami Digital Entertainment,Arc Developments,,,,,,,,,,01st Jan 91,,Action
43560,Predator 2,AST,Image Works,Arc Developments,,,,,,,,,,01st Jan 91,,Action
43561,Predator 2,ACPC,Image Works,Arc Developments,,,,,,,,,,01st Jan 91,,Action
43562,Predator 2,Amig,Konami Digital Entertainment,Arc Developments,,,,,,,,,,01st Jan 91,,Action
43563,Prehistorik Man,SNES,Titus,Kemco,,,,,,,,,,01st Jan 96,,Platform
43564,Prehistorik Man,GB,Titus,Kemco,,,,,,,,,,01st Jan 96,,Platform
43565,Prehistorik Man,DSiW,Interplay,Interplay,,,,,,,,,,15th Feb 10,,Platform
43566,Premier Manager,PSN,Unknown,Urbanscan,,,,,,,,,,22nd Mar 11,,Sports
43567,Premier Manager 2003-04,GBA,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,28th Nov 03,,Sports
43568,Premier Manager 2003-04,PC,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,28th Nov 03,,Sports
43569,Premier Manager 2004-2005,GBA,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,26th Nov 04,,Sports
43570,Premier Manager 2004-2005,PC,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,12th Nov 04,,Sports
43571,Premier Manager 2004-2005,PS2,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,05th Nov 04,,Sports
43572,Premier Manager 2005-2006,GBA,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,11th Aug 05,,Sports
43573,Premier Manager 2005-2006,PC,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,12th Aug 05,,Sports
43574,Premier Manager 2005-2006,PS2,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,11th Aug 05,,Sports
43575,Premier Manager 2006-2007,PC,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,18th Aug 06,,Sports
43576,Premier Manager 2006-2007,PS2,Zoo Digital Publishing,Zoo Digital Publishing,,,,,,,,,,18th Aug 06,,Sports
43577,Premier Manager 64,N64,Gremlin Interactive Ltd,Gremlin Interactive,,,,,,,,,,01st Aug 99,,Sports
43578,Premier Manager 97,GEN,Sega,Gremlin Interactive,,,,,,,,,,01st Jan 96,,Sports
43579,President John America,XBL,Microsoft,Maverick Games,,,,,,,,,,15th Sep 11,,Strategy
43580,President no Sentaku,NES,Hot-B,Another Ltd.,,,,,,,,,,02nd Mar 90,,Simulation
43581,Press Your Luck,PSN,Ludia,Ludia Inc.,,,,,,,,,,24th Aug 10,,Misc
43582,Press Your Luck 2010 Edition,PC,Ubisoft,Ludia Inc.,,,,,,,,,,27th Oct 09,,Misc
43583,Pressured,PC,Unknown,Unknown,,,,,,,,,,18th Jul 14,,Puzzle
43584,Pretty Rhythm Collection,DS,Santa Entertainment,Santa Entertainment,,,,,,,,,,03rd Dec 09,,Misc
43585,Prey,XBL,2K Games,Venom Games,,,,,,,,,,11th Aug 09,,Shooter
43586,Prey 2,PS3,Bethesda Softworks,Human Head Studios,,,,,,,,,,31st Dec 20,,Shooter
43587,Prey 2,X360,Bethesda Softworks,Human Head Studios,,,,,,,,,,31st Dec 20,,Shooter
43588,Prey 2,PC,Bethesda Softworks,Human Head Studios,,,,,,,,,,31st Dec 20,,Shooter
43589,Pri Pri: Primitive Princess!,GB,Sunsoft,SunSoft,,,,,,,,,,12th Dec 90,,Puzzle
43590,Pri-Saga! Boku no Hi wa xxx,PC,Abel,Abel Software,,,,,,,,,,28th Jul 06,,Adventure
43591,Pri-Saga! Princess o Sagase!,PS2,Views,Abel Software,,,,,,,,,,22nd Nov 07,,Adventure
43592,Pri-Saga! X,PC,Abel,Abel Software,,,,,,,,,,02nd May 08,,Adventure
43593,Pride of Nations: The Franco-Prussian War 1870,PC,Paradox Interactive,Paradox Interactive,,,,,,,,,,06th Sep 11,,Strategy
43594,Pridefest,And,Atari,Atari,,,,,,,,,,01st Jan 15,,Simulation
43595,Prikura Daisakusen,SAT,Atlus,Atlus Co.,,,,,,,,,,15th Nov 96,,Shooter
43596,Primal Carnage: Extinction,PS4,Pub Games,Circle 5 Studios,,,,,,,,,,03rd Apr 15,,Shooter
43597,Primal Carnage: Genesis,PS4,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43598,Primal Rage,3DO,LG,Atari Games,,,,,,,,,,01st Jan 95,,Fighting
43599,Primal Rage,SNES,Time Warner Interactive,Bitmasters,,,,,,,,,,01st Aug 95,,Fighting
43600,Primal Rage,SAT,Time Warner Interactive,Probe Entertainment Limited,,,,,,,,,,01st Jan 95,,Fighting
43601,Primal Rage,GB,Time Warner Interactive,Probe Entertainment Limited,,,,,,,,,,01st Jul 95,,Fighting
43602,Primal Rage,GG,Time Warner Interactive,Probe Entertainment Limited,,,,,,,,,,01st Jan 95,,Fighting
43603,Primal Rage,AJ,Time Warner Interactive,Atari Games,,,,,,,,,,01st Dec 95,,Fighting
43604,Primal Rage,GEN,Time Warner Interactive,Probe Entertainment Limited,,,,,,,,,,01st Jan 95,,Fighting
43605,Primal Rage,PC,Time Warner Interactive,Teeny Weeny Games,,,,,,,,,,01st Jan 95,,Fighting
43606,Primary Attack,XBL,Microsoft,Steve Roe,,,,,,,,,,26th Oct 09,,Misc
43607,Primary Potions,XBL,Microsoft,Hydra Games Studios,,,,,,,,,,07th Sep 11,,Puzzle
43608,Prime World,And,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43609,Prime World,PC,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43610,Prime World: Alchemy,And,Nival Interactive,Unknown,,,,,,,,,,12th Feb 13,,Misc
43611,Prime World: Defenders,OSX,Nival Interactive,Unknown,,,,,,,,,,05th Jun 13,,Misc
43612,Prime World: Defenders,PC,Nival Interactive,Unknown,,,,,,,,,,05th Jun 13,,Misc
43613,PrimordiaRead the review,PC,Wadjet Eye Games,Unknown,8.2,,,,,,,,,01st Jan 13,,Misc
43614,Primrose,DSiW,Sabarasa Entertainment,Sabarasa Entertainment,,,,,,,,,,12th Jul 10,,Puzzle
43615,Primrose,PC,Jason Rohrer,Jason Rohrer,,7.0,,,,,,,,19th Feb 09,,Puzzle
43616,Prince of Persia,SNES,Konami,Arsys Software Inc.,,,,,,,,,,01st Nov 92,,Platform
43617,Prince of Persia,GG,Tengen,Broderbund,,,,,,,,,,01st Jan 92,,Action
43618,Prince of Persia,GB,Virgin Interactive,Virgin Games,,,,,,,,,,01st Jan 92,,Platform
43619,Prince of Persia,SCD,Sega,Bits Laboratory,,,,,,,,,,01st Jan 92,,Platform
43620,Prince of Persia,GEN,Tengen,Broderbund,,,,,,,,,,01st Jan 93,,Action
43621,Prince of Persia,MS,Sega,Domark,,,,,,,,,,01st Jan 90,,Action
43622,Prince of Persia,PSN,Ubisoft,Ubisoft Montreal,,8.6,,,,,,,,15th Mar 11,,Adventure
43623,Prince of Persia,NES,Virgin Interactive,"MotiveTime, Ltd.",,,,,,,,,,01st Nov 92,,Platform
43624,Prince of Persia (1989),PC,Broderbund,Brøderbund,,,,,,,,,,01st Jan 89,,Platform
43625,Prince of Persia (2008),OSX,Ubisoft,Unknown,,,,,,,,,,24th Mar 09,,Misc
43626,Prince of Persia (2008)Read the review,X360,Ubisoft,Unknown,8.4,,,,,,,,,02nd Dec 08,,Misc
43627,Prince of Persia (2008),PS3,Ubisoft,Unknown,,,,,,,,,,02nd Dec 08,,Misc
43628,Prince of Persia 2: The Shadow and the Flame,SNES,Titus,Titus Software,,,,,,,,,,01st Oct 96,,Platform
43629,Prince of Persia 2: The Shadow and the Flame,PC,Mindscape,Brøderbund,,,,,,,,,,01st Jan 93,,Platform
43630,Prince of Persia 3D,PC,Red Orb,Red Orb Entertainment,,7.1,,,,,,,,18th Sep 99,,Action
43631,Prince of Persia Classic,XBL,Ubisoft,Gameloft,,7.7,,,,,,,,13th Jun 07,,Platform
43632,Prince of Persia Classic,PSN,Ubisoft,Gameloft,,8.6,,,,,,,,23rd Oct 08,,Platform
43633,Prince of Persia Trilogy,PS2,Ubisoft,Ubisoft,,,,,,,,,,27th Oct 06,,Action
43634,Prince of Persia Trilogy,PSN,Ubisoft,Ubisoft,,,,,,,,,,19th Apr 11,,Action
43635,Prince of Persia Trilogy,XBL,Unknown,Ubisoft,,,,,,,,,,,,Action
43636,Prince of Persia: Arabian Nights,DC,Mattel Interactive,Avalanche Software,,7.6,,,,,,,,06th Dec 00,,Platform
43637,Prince of Persia: EpilogueRead the review,XBL,Ubisoft,Ubisoft Montreal,4.5,,,,,,,,,05th Mar 09,,Platform
43638,Prince of Persia: EpilogueRead the review,PSN,Ubisoft,Ubisoft Montreal,4.5,,,,,,,,,05th Mar 09,,Platform
43639,Prince of Persia: Revelations,PSN,Ubisoft,"Pipeworks Software, Inc.",,,,,,,,,,01st Oct 09,,Adventure
43640,Prince of Persia: Rival Swords,PSN,Ubisoft,"Pipeworks Software, Inc.",,,,,,,,,,30th Sep 09,,Action
43641,Prince of Persia: The Forgotten Sands,PSN,Ubisoft,Quebec City,,,,,,,,,,18th May 10,,Action
43642,Prince of Persia: The Forgotten Sands,XBL,Ubisoft,Ubisoft Montreal,,,,,,,,,,21st Dec 10,,Action
43643,Prince of Persia: The Sands of Time HD,PSN,Ubisoft,Ubisoft Montreal,,,,,,,,,,16th Nov 10,,Action
43644,Prince of Persia: The Sands of Time HD,XBL,Unknown,Ubisoft Montreal,,,,,,,,,,,,Action
43645,Prince of Persia: The Shadow and The Flame,And,Ubisoft,Unknown,,,,,,,,,,25th Jul 13,,Misc
43646,Prince of Persia: The Two Thrones HD,PSN,Ubisoft,Ubisoft Montreal,,,,,,,,,,21st Dec 10,,Action
43647,Prince of Persia: The Two Thrones HD,XBL,Unknown,Ubisoft Montreal,,,,,,,,,,,,Action
43648,Prince of Persia: Warrior Within HD,PSN,Ubisoft,Ubisoft Montreal,,,,,,,,,,14th Dec 10,,Action
43649,Prince of Persia: Warrior Within HD,XBL,Unknown,Ubisoft Montreal,,,,,,,,,,,,Action
43650,Prince of Qin,PC,Strategy First,Object Software Limited,,,,,,,,,,19th Aug 02,,Role-Playing
43651,Prince of Qin Online,PC,Khabal Gaming,Object Software Limited,,,,,,,,,,16th Jun 03,,Role-Playing
43652,Prince of Tennis II: Go to the Top,3DS,FuRyu Corporation,Unknown,,,,,,,,,,06th Nov 14,,Misc
43653,Princess Blue: Hime Kishi Monogatari,GBA,Tonkin House,Tonkin House,,,,,,,,,,29th Aug 02,,Action
43654,Princess Crown,SAT,Atlus,Vanillaware,,,,,,,,,,11th Dec 97,10th Jan 19,Role-Playing
43655,Princess Crown,PSP,Atlus,Vanillaware,,,,,,,,,,22nd Sep 05,10th Jan 19,Role-Playing
43656,Princess Evangile,PC,Unknown,Moonstone,,,,,,,,,,29th Jul 11,,Misc
43657,Princess Frontier,PC,Axl,Axl,,,,,,,,,,28th Mar 08,,Adventure
43658,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,DC,Alchemist,August,,,,,,,,,,29th May 03,,Adventure
43659,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,PS2,Alchemist,August,,,,,,,,,,27th May 04,,Adventure
43660,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,PC,Unknown,August,,,,,,,,,,27th Sep 02,,Adventure
43661,Princess Isabella: Return of the Curse,PC,Strategy First,Unknown,,,,,,,,,,12th Jan 10,,Misc
43662,Princess Isabella: Return of the Curse,3DS,Destineer,Unknown,,,,,,,,,,03rd Sep 10,,Misc
43663,Princess Isabella: Return of the Curse,OSX,Strategy First,Unknown,,,,,,,,,,12th Jan 10,,Misc
43664,Princess Maker 2,3DO,Micro Cabin,Micro Cabin,,,,,,,,,,09th Dec 94,,Simulation
43665,Princess Maker 4 Portable,PSP,Jinx,GeneX,,,,,,,,,,12th Oct 06,,Simulation
43666,Princess Maker 5 Portable,PSP,CyberFront,CyberFront,,,,,,,,,,25th Sep 08,,Simulation
43667,Princess Maker Collection,DC,NineLives,GeneX,,,,,,,,,,19th Jul 01,,Strategy
43668,Princess Maker Pocket Dai-sakusen,PS,NineLives,Gainax,,,,,,,,,,13th Aug 98,,Misc
43669,Princess Maker Portable Pack,PSP,CyberFront,CyberFront,,,,,,,,,,25th Sep 08,,Simulation
43670,Princess Maker: Go! Go! Princess,PS,NineLives,Gainax,,,,,,,,,,21st Jan 99,,Misc
43671,Princess Memory,PC,Cocktail Soft,Cocktail Soft,,,,,,,,,,07th Apr 00,,Adventure
43672,Princess Memory: Tool Typing,PC,F&C,F&C,,,,,,,,,,28th Sep 01,,Misc
43673,"Princess Natasha: Student, Secret Agent, Princess",GBA,DSI Games,Frame Studios Interactive,,,,,,,,,,02nd Oct 06,,Action
43674,Princess Nightmare,PC,Karin Entertainment,Karin Entertainment,,,,,,,,,,27th Apr 07,,Adventure
43675,Princess Tomato in the Salad Kingdom,NES,Hudson Soft,Hudson Soft,,,,,,,,,,01st Feb 91,,Adventure
43676,Princess Tomato in the Salad Kingdom,VC,Hudson Soft,Hudson Soft,,,,,,,,,,08th Feb 10,,Adventure
43677,"Prinny 2: Dawn of Operation Panties, Dood!",PSN,NIS America,Nippon Ichi Software,,,,,,,,,,11th Jan 11,,Platform
43678,Prinny: Can I Really be the Hero?,PSN,NIS America,Nippon Ichi Software,,,,,,,,,,30th Sep 09,,Platform
43679,Prism Arc: Love Love Maximum! Prism Heart 2.5,PC,Pajamas Soft,Pajamas Soft,,,,,,,,,,25th Jan 08,,Adventure
43680,Prism Ark: Love2 Maximum!,PC,Pajamas Soft,Pajamas Soft,,,,,,,,,,25th Jan 08,,Adventure
43681,Prism Ark: Prism Heart II,PC,Pajamas Soft,Pajamas Soft,,,,,,,,,,25th Aug 06,,Adventure
43682,Prism Heart,DC,KID,KID Corporation,,,,,,,,,,29th Nov 01,,Adventure
43683,Prism Heart,PC,Pajamas Soft,Pajamas Soft,,,,,,,,,,06th Oct 00,,Adventure
43684,Prism Land,PS,Midas Interactive Entertainment,D Cruise,,,,,,,,,,01st Jan 00,,Puzzle
43685,Prismatic,XBL,Microsoft,Mythicore,,,,,,,,,,31st May 09,,Puzzle
43686,Prismatica,OSX,Silver Dollar Games 2,Unknown,,,,,,,,,,01st Jan 15,,Misc
43687,Prismatica,And,Silver Dollar Games 2,Unknown,,,,,,,,,,01st Apr 15,,Misc
43688,Prismatica,WinP,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
43689,Prismatica,PC,Unknown,Unknown,,,,,,,,,,12th Mar 14,,Misc
43690,Prismatica,Linux,Silver Dollar Games 2,Unknown,,,,,,,,,,01st Jan 15,,Misc
43691,Prismaticallization,DC,Arc System Works,Arc System Works,,,,,,,,,,24th Aug 00,,Adventure
43692,Prison Break: The Conspiracy,XBL,Deep Silver,ZootFly,,3.0,,,,,,,,26th Jul 11,,Action
43693,Prison Escape,Mob,Activision Value,Unknown,,,,,,,,,,23rd Nov 01,,Misc
43694,Prison Tycoon,PC,ValuSoft,Virtual Playground,,,,,,,,,,12th Jul 05,,Strategy
43695,Prison Tycoon 2: Maximum Security,PC,Cendyne,ValuSoft,,,,,,,,,,08th Sep 06,,Strategy
43696,Prison Tycoon 3: Lockdown,PC,ValuSoft,Virtual Playground,,,,,,,,,,01st Jan 07,,Strategy
43697,Prison Tycoon 4: SuperMax,PC,ValuSoft,ValuSoft,,2.5,,,,,,,,29th Aug 08,,Strategy
43698,Prisoner of Ice,PC,I*Motion,Infrogrames,,,,,,,,,,31st Dec 95,12th Dec 18,Adventure
43699,Prisoner of Ice: Jashin Kourin,SAT,Xing Entertainment,Infogrames,,,,,,,,,,23rd Dec 97,,Adventure
43700,Prisoner of Ice: Jashin Kourin,PS,Xing Entertainment,Infogrames,,,,,,,,,,25th Dec 97,,Adventure
43701,Prisoner of War,PS2,Codemasters,Wide Games,,,,,,,,,,19th Jul 02,,Adventure
43702,Private Eye,2600,Activision,Activision,,,,,,,,,,19th Sep 83,,Action
43703,Private Idol Disc Vol.10: Masaki Mai,SAT,Sada Soft,Sada Soft,,,,,,,,,,11th Dec 97,,Misc
43704,Private Idol Disc Vol.11: Hiroshige Mayumi,SAT,Sada Soft,Sada Soft,,,,,,,,,,18th Dec 97,,Misc
43705,Private Idol Disc Vol.1: Kioroshi Yu,SAT,Sada Soft,Sada Soft,,,,,,,,,,26th Jul 96,,Misc
43706,Private Idol Disc Vol.2: Uchiyama Miki,SAT,Sada Soft,Sada Soft,,,,,,,,,,30th Aug 96,,Misc
43707,Private Idol Disc Vol.3: Oshima Akemi,SAT,Sada Soft,Sada Soft,,,,,,,,,,27th Sep 96,,Misc
43708,Private Idol Disc Vol.4: Kuroda Miyuki,SAT,Sada Soft,Sada Soft,,,,,,,,,,27th Jun 97,,Misc
43709,Private Idol Disc Vol.5: Fujisaki Nanako,SAT,Sada Soft,Sada Soft,,,,,,,,,,08th Aug 97,,Misc
43710,Private Idol Disc Vol.6: Satomi Yoshida,SAT,Sada Soft,Sada Soft,,,,,,,,,,25th Sep 97,,Misc
43711,Private Idol Disc Vol.7: Asou Kaori,SAT,Sada Soft,Sada Soft,,,,,,,,,,20th Nov 97,,Misc
43712,Private Idol Disc Vol.8: Kokawa Emiko,SAT,Sada Soft,Sada Soft,,,,,,,,,,27th Nov 97,,Misc
43713,Private Idol Disc Vol.9: Nagamatsu Keiko,SAT,Sada Soft,Sada Soft,,,,,,,,,,04th Dec 97,,Misc
43714,Private Idol Disc: Data-Hen Race Queen F,SAT,Sada Soft,Sada Soft,,,,,,,,,,27th Dec 96,,Misc
43715,Private Idol Disc: Tokobetsuhen Cos-Players,SAT,Sada Soft,Sada Soft,,,,,,,,,,29th Nov 96,,Misc
43716,Private Idol Disc: Tokubetsu-Hen Campaign Girl '97,SAT,Sada Soft,Sada Soft,,,,,,,,,,20th Jun 97,,Misc
43717,Private Idol Disc: Tokubetsu-Hen Kogyaru Daijyakka 100,SAT,Sada Soft,Sada Soft,,,,,,,,,,25th Apr 97,,Misc
43718,Private Idol Disc: Tokubetsu-Hen Race Queen G,SAT,Sada Soft,Sada Soft,,,,,,,,,,29th Jan 97,,Misc
43719,Privateer 2: The Darkening,PC,Electronic Arts,"Origin Systems, Inc.",,,,,,,,,,30th Nov 96,,Action
43720,Privates,PC,Unknown,Zombie Cow Studios,,,,,,,,,,,,Shooter
43721,Privates,XBL,Unknown,Zombie Cow Studios,,,,,,,,,,,,Shooter
43722,Prize Fighter,SCD,Sega,Digital Pictures,,,,,,,,,,01st Jan 95,,Sports
43723,Pro Bull Riders: Out of the Chute,X360,Unknown,D2C Games,,,,,,,,,,,,Sports
43724,Pro Bull Riders: Out of the Chute,PSN,Crave Entertainment,D2C Games,,,,,,,,,,24th Nov 08,,Sports
43725,Pro Cycling Manager 2014Read the review,PC,Focus Home Interactive,Unknown,4.0,,,,,,,,,01st Jan 15,,Misc
43726,Pro Cycling Manager 2016,XOne,Focus Home Interactive,Cyanide Studio,,,,,,,,,,16th Jun 16,30th Jun 18,Sports
43727,Pro Cycling Manager Season 2006: Le Tour de France,PC,Focus Home Interactive,Cyanide Studio,,,,,,,,,,18th Aug 06,,Sports
43728,Pro Cycling Manager Season 2007: Le Tour de France,PC,Focus Home Interactive,Cyanide Studio,,,,,,,,,,20th Jun 07,,Sports
43729,Pro Cycling Manager Season 2008: Le Tour de France,PC,Focus Home Interactive,Cyanide Studio,,,,,,,,,,27th Jun 08,,Sports
43730,Pro Cycling Manager Season 2009: Le Tour de France,PC,Focus Home Interactive,Cyanide Studio,,,,,,,,,,10th Jul 09,,Sports
43731,Pro Cycling Season 2007: Le Tour de France,PSP,Focus Home Interactive,Cyanide Studio,,,,,,,,,,06th Jul 07,,Sports
43732,Pro Cycling Season 2008: Le Tour de France,PSP,Focus Home Interactive,Cyanide Studio,,,,,,,,,,01st Jun 08,,Sports
43733,Pro Cycling Season 2009: Le Tour de France,PSN,Focus Home Interactive,Cyanide Studio,,,,,,,,,,25th Feb 10,,Sports
43734,Pro Darts,GB,Vatical Entertainment,Vicarious Visions,,,,,,,,,,07th Feb 02,,Sports
43735,Pro Evolution Soccer,PS,Konami,Konami Computer Entertainment Tokyo,,,,,,,,,,15th Feb 02,,Sports
43736,Pro Evolution Soccer 2011,PSN,Konami,Konami,,,,,,,,,,16th Nov 10,,Sports
43737,Pro Evolution Soccer 2013,PS2,Konami Digital Entertainment,Konami,,,,,,,,,,25th Sep 12,12th Jan 18,Sports
43738,Pro Jumper! Guilty Gear Tangent!?,DSiW,Aksys Games,Arc System Works,,,,,,,,,,23rd Jun 11,,Platform
43739,Pro Logic Mahjong Hai-Shin,PS,Aques,Aques,,,,,,,,,,31st Jan 97,,Misc
43740,Pro Mahjong Kiwame 64,N64,Athena,Athena,,,,,,,,,,21st Nov 97,,Misc
43741,Pro Mahjong Kiwame D,DC,Athena,Athena,,,,,,,,,,30th Mar 00,,Misc
43742,Pro Mahjong Kiwame for WonderSwan,WS,Athena,Athena,,,,,,,,,,07th Oct 99,,Misc
43743,Pro Mahjong Tsuwamono 64: Jansou Battle ni Chousen,N64,Culture Brain,Culture Brain,,,,,,,,,,05th Nov 99,,Misc
43744,Pro Mahjong Tsuwamono Advance,GBA,Culture Brain,Culture Brain,,,,,,,,,,11th Aug 05,,Misc
43745,Pro Moves Soccer,GEN,ASCII Entertainment,ASCII Entertainment,,,,,,,,,,01st Jan 93,,Sports
43746,Pro Pinball,SAT,Interplay,Cunning Developments,,,,,,,,,,30th Nov 96,,Misc
43747,Pro Pinball Trilogy,DC,Empire Interactive,Cunning Developments Empire Interactive,,,,,,,,,,08th Jun 01,,Simulation
43748,Pro Pinball: Big Race USA,PC,Empire Interactive,Cunning Developments,,,,,,,,,,30th Jan 99,,Simulation
43749,Pro Pinball: Fantastic Journey,PC,Empire Interactive,Cunning Developments,,,,,,,,,,28th Dec 99,,Simulation
43750,Pro Pinball: The Web,PC,Interplay,Cunning Developments,,,,,,,,,,31st Dec 95,,Simulation
43751,Pro Pinball: Timeshock!,PC,Interplay,Cunning Developments,,,,,,,,,,27th Mar 98,,Simulation
43752,Pro Race Driver,PC,Codemasters,Codemasters,,,,,,,,,,17th Apr 03,,Racing
