Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
42245,Out of Gas,GB,FCI,Realtime Associates,,,,,,,,,,01st Oct 92,,Racing
42246,Out of the Park Baseball 10,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,02nd Jun 09,,Sports
42247,Out of the Park Baseball 11,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,22nd Oct 09,,Sports
42248,Out of the Park Baseball 15,Linux,Out of the Park Developments,Unknown,,,,,,,,,,24th Apr 14,,Misc
42249,Out of the Park Baseball 15,OSX,Out of the Park Developments,Unknown,,,,,,,,,,24th Apr 14,,Misc
42250,Out of the Park Baseball 15,PC,Out of the Park Developments,Unknown,,,,,,,,,,24th Apr 14,,Misc
42251,Out of the Park Baseball 16,OSX,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,23rd Mar 15,,Simulation
42252,Out of the Park Baseball 16,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,23rd Mar 15,,Simulation
42253,Out of the Park Baseball 16,Linux,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,23rd Mar 15,,Simulation
42254,Out of the Park Baseball 2007,PC,Sports Interactive,Sports Interactive,,,,,,,,,,23rd Mar 06,,Sports
42255,Out of the Park Baseball 3,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,01st Mar 01,,Sports
42256,Out of the Park Baseball 4,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,28th Feb 02,,Sports
42257,Out of the Park Baseball 5,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,28th Feb 03,,Sports
42258,Out of the Park Baseball 6,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,16th Apr 04,,Sports
42259,Out of the Park Baseball 6.5,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,14th Jun 05,,Sports
42260,Out of the Park Baseball 9,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,01st Jun 08,,Sports
42261,Out of the Park Baseball II,PC,Out of the Park Developments,Out of the Park Developments,,,,,,,,,,31st Mar 01,,Sports
42262,Out of the Park Baseball Manager 2006,PC,Sports Interactive,Out of the Park Developments,,,,,,,,,,31st May 06,,Sports
42263,Out of This World,GEN,Virgin Interactive,Delphine Software International,,,,,,,,,,01st Jan 93,,Platform
42264,Out of This World,SNES,Interplay,Delphine Software International,,,,,,,,,,01st Nov 92,,Platform
42265,Out of This World,3DO,Interplay,Delphine Software International,,,,,,,,,,01st Jan 94,,Platform
42266,Out of This World,PC,U.S. Gold,Delphine Software International,,,,,,,,,,01st Jan 91,,Platform
42267,Out There Somewhere,OSX,Unknown,Unknown,,,,,,,,,,21st Feb 12,,Misc
42268,Out to Lunch,SNES,Mindscape,Mindscape,,,,,,,,,,01st Nov 93,,Platform
42269,Out to Lunch,GB,Mindscape,Mindscape Inc.,,,,,,,,,,01st Jan 93,,Platform
42270,Outback Pet Rescue 3D,3DS,Silver Fox Media,Raylight Studios,,,,,,,,,,28th Aug 14,,Simulation
42271,Outbreak On Uranus,XBL,Unknown,Silver Dollar Games,,,,,,,,,,,03rd Mar 20,Action
42272,Outcry,PC,DreamCatcher Interactive,Phantomery Interactive,,,,,,,,,,26th Aug 08,,Adventure
42273,Outcry: The Dawn,PC,Mamba Games,bitComposer Games,,,,,,,,,,16th Oct 09,,Adventure
42274,Outdoor Dynamic 3D Hunting,3DS,Unknown,InterOne,,,,,,,,,,,,Sports
42275,Outdoors Unlimited,PC,Mastiff,Mastiff,,,,,,,,,,02nd Oct 12,,Sports
42276,Outdoors Unlimited,PS3,Mastiff,Mastiff,,,,,,,,,,02nd Oct 12,,Sports
42277,Outdoors Unlimited,Wii,Mastiff,Mastiff,,,,,,,,,,02nd Oct 12,,Sports
42278,Outdoors Unlimited,X360,Mastiff,Mastiff,,,,,,,,,,02nd Oct 12,,Sports
42279,Outer Space,2600,Sears,Telegames,,,,,,,,,,01st Jan 78,,Shooter
42280,Outland,PSN,Ubisoft,Housemarque,,8.4,,,,,,,,14th Jun 11,,Platform
42281,OutlandRead the review,XBL,Ubisoft,Housemarque,8.8,8.4,,,,,,,,27th Apr 11,,Platform
42282,Outlander,SNES,Mindscape,Mindscape,,,,,,,,,,01st Apr 93,,Action
42283,Outlander,GEN,Mindscape,Mindscape Inc.,,,,,,,,,,01st Jan 92,,Action
42284,OutlastRead the review,PC,Red Barrels,Unknown,9.5,,,,,,,,,01st Jan 14,,Misc
42285,Outlast,PS4,Red Barrels,Unknown,,,,,,,,,,01st Jan 14,,Misc
42286,Outlaw,2600,Atari,Atari,,,,,,,,,,01st Jan 78,,Action
42287,Outlaw Golf,PC,Simon & Schuster Interactive,Hypnotix,,,,,,,,,,30th Sep 03,,Sports
42288,Outlaw Golf,PS2,TDK Mediactive,Hypnotix,,,,,,,,,,01st Jan 03,,Sports
42289,Outlaw Volleyball: Red Hot,XB,Simon & Schuster Interactive,Hypnotix,,,,,,,,,,01st Oct 03,,Sports
42290,Outlaws,PC,LucasArts,LucasArts,,,,,,,,,,31st Mar 97,,Shooter
42291,Outlive,PC,Take-Two Interactive,Continuum Entertainment,,,,,,,,,,28th Feb 01,,Strategy
42292,Outpost 2: Divided Destiny,PC,Sierra Entertainment,Dynamix,,,,,,,,,,31st Jul 97,,Strategy
42293,Outpost Kaloki X,XBL,NinjaBee,NinjaBee,,7.7,,,,,,,,22nd Nov 05,,Strategy
42294,OutRun,GG,Sega,Sega,,,,,,,,,,01st Jan 91,,Racing
42295,OutRun,PCE,NEC Avenue,NEC Avenue,,,,,,,,,,21st Dec 90,,Racing
42296,OutRun,MS,Sega,Sega-AM2,,,,,,,,,,01st Jan 87,,Racing
42297,OutRun,GEN,Sega,Sanritsu,,,,,,,,,,01st Jan 91,,Racing
42298,OutRun 2006: Coast 2 Coast,PC,Sega,Sumo Digital,,,,,,,,,,27th Jun 06,,Racing
42299,OutRun 2019,GEN,Sega,SIMS,,,,,,,,,,01st Jan 93,,Racing
42300,OutRun 3-D,MS,Sega,Sega,,,,,,,,,,01st Jan 91,,Racing
42301,OutRun Europa,GG,U.S. Gold,Probe Entertainment Limited,,,,,,,,,,01st Jan 91,,Racing
42302,OutRun Europa,MS,U.S. Gold,Probe Entertainment Limited,,,,,,,,,,01st Jan 91,,Racing
42303,OutRun Online Arcade,PSN,Unknown,Sumo Digital,,8.0,,,,,,,,,,Racing
42304,OutRun Online Arcade,XBL,Sega,Sumo Digital,,8.0,,,,,,,,15th Apr 09,,Racing
42305,OutRun2 SP Special Tours,PS2,Sega,Sumo Digital,,,,,,,,,,08th Feb 07,,Racing
42306,OutTrigger: International Counter Terrorism Special Force,DC,Sega,Sega-AM2,,7.6,,,,,,,,24th Jul 01,,Shooter
42307,Over 9000 Zombies!,PC,Mastertronic,Loren Lemcke,,,,,,,,,,25th Feb 15,,Action
42308,Over the Hedge,PC,Activision,Beenox,,6.7,,,,,,,,09th May 06,,Platform
42309,Over the Hedge: Hammy Goes Nuts!,GBA,Activision,Vicarious Visions,,,,,,,,,,10th Oct 06,,Platform
42310,Over the Monochrome Rainbow featuring Shogo Hamada,PS2,Sony Music Entertainment,Sony Music Entertainment Inc.,,,,,,,,,,19th Mar 03,16th Sep 18,Action
42311,Over the Top Wrestling,X360,Unknown,Majesco Games,,,,,,,,,,,,Fighting
42312,OverBlood,PSN,Unknown,Riverhillsoft,,,,,,,,,,23rd Feb 11,,Action
42313,Overcast - Walden and the Werewolf,PC,Unknown,Unknown,,,,,,,,,,18th Apr 14,,Misc
42314,Overflow,WW,Digital Leisure Inc.,Digital Leisure Inc.,,,,,,,,,,23rd May 11,,Puzzle
42315,Overgrowth,PC,Unknown,Wolfire Software,,,,,,,,,,,,Action
42316,Overlord,NES,Virgin Interactive,Probe Software,,,,,,,,,,24th Jan 93,,Strategy
42317,Overlord (1990),PC,Virgin Mastertronic,Probe Software,,,,,,,,,,01st Jan 90,,Strategy
42318,Overlord: Fellowship of Evil,PS4,Codemasters,Codemasters,,,,,,,,,,20th Oct 15,,Action
42319,Overlord: Fellowship of Evil,XOne,Codemasters,Codemasters,,,,,,,,,,20th Oct 15,,Action
42320,Overlord: Fellowship of Evil,PC,Codemasters,Codemasters,,,,,,,,,,20th Oct 15,,Action
42321,Overlord: Raising Hell,PC,Codemasters,Triumph Studios,,,,,,,,,,15th Feb 08,,Adventure
42322,Override,PCE,Data East,Sting,,,,,,,,,,08th Jan 91,,Shooter
42323,Override,VC,G-mode,Sting,,,,,,,,,,04th Sep 07,,Shooter
42324,Overruled!,Linux,Team17 Software,Dlala Studios,,,,,,,,,,15th Sep 14,08th Aug 18,Fighting
42325,Overruled!,OSX,Team17 Software,Dlala Studios,,,,,,,,,,15th Sep 14,08th Aug 18,Fighting
42326,Overruled!,PC,Team17 Software,Dlala Studios,,,,,,,,,,15th Sep 14,08th Aug 18,Fighting
42327,Overscan Sniper HD,XBL,Unknown,yaystuff,,,,,,,,,,,,Action
42328,Overturn,WW,Studio Zan,Studio Zan,,,,,,,,,,03rd Aug 09,,Action
42329,Oxadania: An E-book,XBL,Microsoft,JB Marius-Sheridan,,,,,,,,,,10th Aug 11,,Misc
42330,Oyaji Hunter Mahjong,3DO,Warp,Warp,,,,,,,,,,14th Jul 95,,Misc
42331,Oyako de Asobo: Miffy no Omocha Bako,Wii,Square Enix,Square Enix,,,,,,,,,,18th Mar 10,,Misc
42332,Ozma Wars,PSN,SNK Playmore,SNK Playmore,,,,,,,,,,19th Jul 11,,Shooter
42333,P-47: The Freedom Fighter,PCE,Aicom,Aicom,,,,,,,,,,20th Mar 89,,Shooter
42334,P.O.W.: Prisoners of War,NES,SNK,SNK Corporation,,,,,,,,,,01st Sep 89,,Action
42335,P.T.O. II: Pacific Theater of Operations,SNES,KOEI,Koei,,,,,,,,,,06th Jan 96,,Strategy
42336,P.T.O. II: Pacific Theater of Operations,SAT,KOEI,Kou Shibusawa,,,,,,,,,,31st Oct 96,,Strategy
42337,P.T.O. II: Pacific Theater of Operations,PC,KOEI,Koei,,,,,,,,,,01st Jan 96,,Strategy
42338,P.T.O.: Pacific Theater of Operations,SNES,KOEI,Koei,,,,,,,,,,01st Sep 93,,Strategy
42339,P.T.O.: Pacific Theater of Operations,GEN,KOEI,Koei,,,,,,,,,,01st Jan 93,,Strategy
42340,P.T.O.: Pacific Theater of Operations,PC,KOEI,Koei,,,,,,,,,,01st Jan 93,,Strategy
42341,Pac-Attack,SNES,Namco,Namco,,,,,,,,,,01st Oct 93,,Puzzle
42342,Pac-Attack,GG,Namco,Namco,,,,,,,,,,01st Jan 94,,Puzzle
42343,Pac-Attack,VC,Namco,Namco,,,,,,,,,,14th Jan 08,,Puzzle
42344,Pac-Attack,GB,Namco,Namco,,,,,,,,,,01st Dec 94,,Puzzle
42345,Pac-Attack,GEN,Namco,Namco,,,,,,,,,,01st Jan 93,,Puzzle
42346,Pac-In-Time,SNES,Namco,Atreid Concept SA,,,,,,,,,,01st Jan 95,,Platform
42347,Pac-in-Time,GB,Namco,Atreid Concept SA,,,,,,,,,,01st Feb 95,,Platform
42348,Pac-in-Time,PC,Mindscape,Kalisto,,,,,,,,,,01st Jan 94,,Platform
42349,Pac-Kong,2600,Quelle,Goliath Video System,,,,,,,,,,01st Jan 83,,Action
42350,Pac-Land,PCE,NEC,Namco,,,,,,,,,,01st Jan 90,,Platform
42351,Pac-Land,Lynx,Atari,Atari,,,,,,,,,,31st Dec 92,,Platform
42352,Pac-Land,NES,Namco,Namco,,,,,,,,,,21st Nov 85,,Platform
42353,Pac-Man,GG,Namco,Namco,,,,,,,,,,01st Jan 91,,Puzzle
42354,Pac-Man,XBL,Namco Bandai,Namco Bandai Games,,7.0,,,,,,,,09th Aug 06,,Puzzle
42355,Pac-Man,VC,Namco Bandai,Namco,,,,,,,,,,14th May 07,,Puzzle
42356,Pac-Man,GB,Namco,Namco,,,,,,,,,,01st Apr 91,,Puzzle
42357,Pac-Man,5200,Atari,Atari,,,,,,,,,,01st Jan 82,,Puzzle
42358,Pac-Man,3DS,Namco Bandai,Bandai Namco Games,,5.0,,,,,,,,01st Sep 11,,Puzzle
42359,Pac-Man,Arc,Midway,Unknown,,,,,,,,,,01st Oct 80,,Misc
42360,Pac-Man (FDS),NES,Namco,Namco,,,,,,,,,,18th May 90,,Puzzle
42361,Pac-Man (Tengen),NES,Tengen,Namco,,,,,,,,,,01st Jan 87,,Puzzle
42362,Pac-Man 2: The New Adventures,SNES,Namco,Namco,,,,,,,,,,06th Apr 94,,Platform
42363,Pac-Man 2: The New Adventures,GEN,Namco,Ballistic,,,,,,,,,,01st Jan 94,,Platform
42364,PAC-MAN and the Ghostly Adventures,PC,Namco Bandai Games,Monkey Bar Games,,,,,,,,,,29th Oct 13,02nd Dec 18,Platform
42365,Pac-Man Championship Edition,XBL,Namco Bandai,Namco Bandai Games,,8.5,,,,,,,,06th Jun 07,,Puzzle
42366,Pac-Man Championship EditionRead the review,PSN,Namco Bandai,Namco Bandai Games,8.8,5.5,,,,,,,,01st Feb 11,,Puzzle
42367,Pac-Man Championship Edition DX,XBL,Namco Bandai,Namco Bandai Games,,9.4,,,,,,,,17th Nov 10,,Puzzle
42368,Pac-Man Championship Edition DX,PSN,Namco Bandai,Namco Bandai Games,,9.0,,,,,,,,23rd Nov 10,,Puzzle
42369,PAC-MAN Friends,And,Namco Bandai Games,Namco Bandai Games,,,,,,,,,,20th Aug 14,,Action
42370,PAC-MAN MONSTERS,And,GREE,Unknown,,,,,,,,,,24th Apr 14,,Misc
42371,Pac-Man vs.,GC,Namco,Nintendo,,7.0,,,,,,,,02nd Dec 03,,Puzzle
42372,Pac-Man World,PS,Namco,Namco,,,,,,,,,,30th Sep 99,,Platform
42373,Pac-Man World,GBA,Namco,Full Fat,,,,,,,,,,17th Nov 04,,Platform
42374,Pac-Man World 2,PS2,Namco,Namco,,,,,,,,,,24th Feb 02,,Platform
42375,Pac-Man World 2,PC,Hip Interactive,Namco,,,,,,,,,,25th May 04,,Platform
42376,Pac-Man World Rally,PC,Namco Bandai,Smart Bomb Interactive,,,,,,,,,,31st Aug 06,,Racing
42377,Pac-Man: Special Color Edition,GB,Namco,Namco,,,,,,,,,,01st Aug 99,,Puzzle
42378,Pac-Mania,MS,TecMagik,Tengen,,,,,,,,,,01st Jan 91,,Puzzle
42379,Pac-Mania,NES,Tengen,Westwood Associates,,,,,,,,,,01st Jan 91,,Puzzle
42380,Pac-Mania,GEN,Tengen,Sculptured Software,,,,,,,,,,01st Jan 91,,Puzzle
42381,Pac-Mania (Arcade),VC,Namco Bandai,Namco,,,,,,,,,,04th Aug 09,,Puzzle
42382,Pacapaca Passion,PS,Produce!,Produce!,,,,,,,,,,24th Jun 99,,Misc
42383,Pacapaca Passion,PSN,Kemco,Produce!,,,,,,,,,,25th Mar 11,,Misc
42384,Pacapaca Passion 2,PS,Produce!,Produce!,,,,,,,,,,27th Apr 00,,Misc
42385,Pacapaca Passion 2,PSN,Kemco,Produce!,,,,,,,,,,13th Apr 11,,Misc
42386,Pacapaca Passion Special,PS,CyberFront,Produce!,,,,,,,,,,04th Apr 02,,Misc
42387,Pachi-Slot Love Story,SNES,Coconuts Japan,Coconuts Japan,,,,,,,,,,19th Nov 93,,Misc
42388,Pachi-Slot Nobunaga no Yabou: Tenka Sousei,PS2,KOEI,Koei,,,,,,,,,,30th Mar 06,,Misc
42389,Pachi-Slot PC,PCE,Unknown,Games Express,,,,,,,,,,01st Jan 92,,Misc
42390,Pachi-Slot Teiou 7,PS,Media Entertainment,Media Entertainment,,,,,,,,,,12th Oct 00,,Misc
42391,Pachi-Slot Teiou Maker Suishou Manual 5: Race Queen 2 Tomcat,PS,Media Entertainment,Media Entertainment,,,,,,,,,,30th Aug 01,,Misc
42392,Pachi-Slot Teiou: Dream Slot - Heiwa SP,DC,Media Entertainment,Media Entertainment,,,,,,,,,,26th Jul 01,,Misc
42393,Pachi-Slot Teiou: Dream Slot Olympia SP,DC,Media Entertainment,Media Entertainment,,,,,,,,,,27th Sep 01,,Misc
42394,Pachi-Slot Teiou: Yamasa Remix,PS,Media Entertainment,Yamasa Entertainment,,,,,,,,,,30th Aug 00,,Misc
42395,Pachinka Mania P: CR Tekken Tafu,PSP,Dorart,Dorart,,,,,,,,,,16th Sep 10,,Misc
42396,Pachinko & Pachi-Slot Parlor! Pro Extra,PS,Unknown,CBC,,,,,,,,,,28th Sep 00,,Misc
42397,Pachinko 365 Nichi,N64,Seta Corporation,Seta Corporation,,,,,,,,,,29th May 98,,Misc
42398,Pachinko CR Mouretsu Genjin T,GB,Hect,Hect,,,,,,,,,,04th Jun 99,,Misc
42399,Pachinko Jikki,PS3,Unknown,Hackberry,,,,,,,,,,,,Misc
42400,Pachinko no Dendou: CR Nanashi,DC,Micro Cabin,Micro Cabin,,,,,,,,,,04th Oct 01,,Misc
42401,Pachinko Wars,SNES,Coconuts Japan,Coconuts Japan,,,,,,,,,,17th Jul 92,,Misc
42402,Pachio-Kun FX: Maboroshi no Shima Daikessen,PCFX,NEC,NEC,,,,,,,,,,22nd Sep 95,,Misc
42403,Pachiokun: Juban Shobu,PCE,Coconuts Japan,Coconuts Japan,,,,,,,,,,13th Mar 92,,Misc
42404,Pachiokun: Warau Uchuu,PCE,Coconuts Japan,Coconuts Japan,,,,,,,,,,22nd Dec 92,,Misc
42405,PachiPara 12: Ooumi to Natsu no Omoide,PS2,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,15th Dec 05,,Misc
42406,PachiPara 16: Gingira Paradise 2,PS3,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,25th Nov 10,,Misc
42407,PachiPara 16: Gingira Paradise 2,PSN,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,25th Nov 10,,Misc
42408,PachiPara 17: Shinkai Monogatari with Agnes Ram,PS3,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,24th Feb 11,,Misc
42409,PachiPara 17: Shinkai Monogatari with Agnes Ram,PSN,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,24th Feb 11,,Misc
42410,PachiPara Portable: Sakura,PSP,Unknown,Irem Software Engineering,,,,,,,,,,,,Misc
42411,PachiPara Slot: Pachi-Slot Super Umi Monogatari,PSP,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,26th May 11,,Misc
42412,Pachisi,PSN,Gamehastra,Gameshastra Inc.,,,,,,,,,,17th Dec 09,,Strategy
42413,Pachitte Chonmage,PS,Hackberry,Hack Berry,,,,,,,,,,25th Nov 99,,Misc
42414,Pachitte Chonmage 2,PS,Hackberry,Hack Berry,,,,,,,,,,01st Jun 00,,Misc
42415,Pachitte Chonmage 3,PS,Hackberry,Hack Berry,,,,,,,,,,18th Apr 02,,Misc
42416,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,PS2,Hackberry,Hack Berry,,,,,,,,,,22nd Nov 07,,Misc
42417,Pachitte Chonmage Tatsujin 2: CR Jurassic Park,PS2,Hackberry,Hack Berry,,,,,,,,,,06th Feb 03,,Misc
42418,Pachitte Chonmage Tatsujin 3,PS2,Hackberry,Hack Berry,,,,,,,,,,17th Apr 03,,Misc
42419,Pachitte Chonmage Tatsujin 4,PS2,Hackberry,Hack Berry,,,,,,,,,,29th May 03,,Misc
42420,Pachitte Chonmage Tatsujin 5: CR Kamen Rider,PS2,Hackberry,Hack Berry,,,,,,,,,,15th Apr 04,,Misc
42421,Pachitte Chonmage Tatsujin 6: CR Pachinko Yellow Cab,PS2,Hackberry,Hack Berry,,,,,,,,,,15th Jul 04,,Misc
42422,Pachitte Chonmage Tatsujin 7: CR Pachinko Dokaben,PS2,Hackberry,Hack Berry,,,,,,,,,,07th Oct 04,,Misc
42423,Pachitte Chonmage Tatsujin 8,PS2,Hackberry,Hack Berry,,,,,,,,,,04th Aug 05,,Misc
42424,Pachitte Chonmage Tatsujin 9: Pachinko Mitokoumon,PS2,Hackberry,Hack Berry,,,,,,,,,,27th Oct 05,,Misc
42425,Pachitte Chonmage Tatsujin: CR Nettou Power Pro Kun,PS2,Hackberry,Hack Berry,,,,,,,,,,20th Dec 01,,Misc
42426,Pacific Storm,PC,CDV Software Entertainment,Lesta Studio,,,,,,,,,,02nd Oct 06,,Strategy
42427,Pacific Storm Allies,PC,Buka Entertainment,Lesta Studio,,,,,,,,,,28th Jan 08,,Action
42428,Pacific Strike,PC,Unknown,"Origin Systems, Inc.",,,,,,,,,,,,Simulation
42429,Pacific Warriors,PC,Virgin Interactive,InterActive Vision Games,,,,,,,,,,01st Jan 00,,Simulation
42430,Pacific Warriors II: Dogfight,PS2,Midas Interactive Entertainment,InterActive Vision Games,,,,,,,,,,01st Oct 04,,Simulation
42431,Packing Conveyor,DSiW,Genterprise,Genterprise,,,,,,,,,,19th Aug 09,,Puzzle
42432,Paddock Note '95,3DO,Fuji,Fuji Television,,,,,,,,,,14th Apr 95,,Sports
42433,Pahelika: Revelations,OSX,Unknown,Unknown,,,,,,,,,,20th Nov 13,,Misc
42434,PAIN,PSN,Sony Online Entertainment,Idol Minds Digital,,,,,,,,,,29th Nov 07,,Action
42435,PAIN: Amusement Park,PSN,Sony Computer Entertainment,Idol Minds,,,,,,,,,,11th Sep 08,,Action
42436,painball,XBL,Microsoft,radlogicgames,,,,,,,,,,20th Nov 08,,Shooter
42437,Painkiller Black,PC,Unknown,Unknown,,,,,,,,,,,,Shooter
42438,Painkiller Triple Dose,PC,DreamCatcher Interactive,People Can Fly,,,,,,,,,,08th Jul 08,,Shooter
42439,Painkiller: Battle out of Hell,PC,DreamCatcher Interactive,People Can Fly,,,,,,,,,,01st Dec 04,,Shooter
42440,Painkiller: Overdose,PC,DreamCatcher Interactive,Mindware Studios,,,,,,,,,,26th Oct 07,,Shooter
42441,Painkiller: Resurrection,PC,DreamCatcher Interactive,Homegrown Games,,,,,,,,,,27th Oct 09,,Shooter
42442,Paint Boll,XBL,Microsoft,CandelaCreations,,,,,,,,,,01st Oct 09,,Shooter
42443,Paint Splash,WW,Unknown,KnapNok Games,,8.0,,,,,,,,08th Sep 11,,Misc
42444,Painting Party,XBL,Microsoft,Kobingo,,,,,,,,,,19th Dec 09,,Misc
42445,PairPlay Europe,PC,Unknown,PairPlay Ltd,,,,,,,,,,,,Misc
42446,Paizuri Cheerleader vs. Sakunyuu Ouendan!,PC,Unknown,Marine,,,,,,,,,,24th Sep 10,,Adventure
42447,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,PC,Humongous,Humongous Entertainment,,,,,,,,,,03rd Jun 98,,Puzzle
42448,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,PC,Humongous,Humongous Entertainment,,,,,,,,,,01st Apr 00,,Adventure
42449,Pajama Sam's Lost & Found,PC,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 03,,Adventure
42450,Pajama Sam's One-Stop Fun Shop,PC,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 00,,Misc
42451,Pajama Sam's Sock Works,PC,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 97,,Puzzle
42452,Pajama Sam: Don't Fear The Dark,PC,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 08,,Adventure
42453,Pajama Sam: Life is Rough when you Lose your Stuff,PC,Atari,Humongous Entertainment,,,,,,,,,,01st Jan 03,,Adventure
42454,Pajama Sam: No Need To Hide When It's Dark Outside,PC,Humongous,Humongous Entertainment.,,,,,,,,,,01st Jan 96,,Adventure
42455,Pajamorama,XBL,Unknown,Dannobot Games,,,,,,,,,,,,Fighting
42456,Paladin's Quest,SNES,Enix,Copya Systems,,,,,,,,,,01st Oct 93,,Role-Playing
42457,Palamedes,NES,Hot-B,"Hot-B Co., Ltd.",,,,,,,,,,01st Nov 90,,Puzzle
42458,Palamedes,GB,Hot-B,Natsu System,,,,,,,,,,12th Oct 90,,Puzzle
42459,Palamedes II: Star Twinkles,NES,Hot-B,"Hot-B Co., Ltd.",,,,,,,,,,07th May 91,,Puzzle
42460,Pallurikio,WW,Playstos Entertainment,Playstos Entertainment,,,,,,,,,,21st Dec 09,,Platform
42461,Pallurikio,PSN,Playstos Entertainment,Playstos Entertainment,,,,,,,,,,15th Jun 10,,Platform
42462,"Palm Reader, Unveil Your Secrets",Linux,Unknown,Unknown,,,,,,,,,,10th Jan 14,,Misc
42463,"Palm Reader, Unveil Your Secrets",OSX,Unknown,Unknown,,,,,,,,,,10th Jan 14,,Misc
42464,"Palm Reader, Unveil Your Secrets",PC,Unknown,Unknown,,,,,,,,,,10th Jan 14,,Misc
42465,Palm Town,PS,Mycom,Mycom,,,,,,,,,,08th Jul 99,,Misc
42466,Panda Craze,PSN,TikGames,TikGames,,,,,,,,,,14th Sep 10,,Puzzle
42467,Panda Craze,DSiW,Creat Studio,TikGames,,,,,,,,,,14th Feb 11,,Puzzle
42468,Pandemonium 2,PC,Crystal Dynamics,Toys for Bob,,,,,,,,,,30th Jun 97,,Platform
42469,Pandemonium!,SAT,Crystal Dynamics,Toys for Bob,,,,,,,,,,01st Jan 97,,Platform
42470,Pandemonium!,NGage,Eidos Interactive,Ideaworks3D,,5.8,,,,,,,,06th Oct 03,,Platform
42471,Pandemonium!,PC,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,30th Jun 97,,Platform
42472,Pandemonium!,PSN,Sony Computer Entertainment,Toys for Bob,,,,,,,,,,08th Oct 09,,Platform
42473,Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~,PS,Pandora Box,Pandora Box,,,,,,,,,,22nd Mar 01,,Role-Playing
42474,Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~,PSN,Sony Computer Entertainment,Pandora Box,,,,,,,,,,11th Nov 09,,Role-Playing
42475,Pandora no Yume,DC,NEC Interchannel,HuneX,,,,,,,,,,12th Sep 02,,Adventure
42476,Pandora's Tower - Until I Return to Your Side,Wii,Unknown,Nintendo/GANBARION,,,,,,,,,,,,Action
42477,Pandora: First Contact,Linux,Slitherine Software,Unknown,,,,,,,,,,14th Nov 13,,Misc
42478,Pandora: First Contact,OSX,Slitherine Software,Unknown,,,,,,,,,,14th Nov 13,,Misc
42479,Pandora: First Contact,PC,Slitherine Software,Unknown,,,,,,,,,,14th Nov 13,,Misc
42480,Pandora: Kimi no Namae o Boku wa Shiru,PS2,Idea Factory,Idea Factory,,,,,,,,,,18th Nov 10,,Adventure
42481,Pandors's Tower: Until I Return to Your Side,Wii,Unknown,Ganbarion,,,,,,,,,,,,Role-Playing
42482,Panel Action Bingo,GB,FCI,Locus,,,,,,,,,,01st Nov 93,,Misc
42483,Panel DE Naruto,GB,Bandai,Unknown,,,,,,,,,,10th Sep 93,,Misc
42484,Panewa!,DSiW,Jupiter Corporation,Jupiter Corporation,,,,,,,,,,16th Dec 09,,Puzzle
42485,Pangya,PC,OGPlanet,Ntreev Soft,,,,,,,,,,21st May 09,,Sports
42486,Panic Bomber,VB,Hudson Soft,Raizing,,,,,,,,,,01st Dec 95,,Puzzle
42487,Panic Palette,PS2,Takuyo,Takuyo,,,,,,,,,,31st May 07,,Adventure
42488,Panic Palette Portable,PSP,Takuyo,Takuyo,,,,,,,,,,31st Jul 08,,Puzzle
42489,Panic Restaurant,NES,Taito,EIM,,,,,,,,,,01st Oct 92,,Platform
42490,Panic!,SCD,Sega,Data East,,,,,,,,,,23rd Apr 93,,Puzzle
42491,PanopLines,XBL,Microsoft,nobusi,,,,,,,,,,13th Dec 09,,Puzzle
42492,Panorama Cotton,GEN,Sunsoft,Success,,,,,,,,,,12th Aug 94,,Shooter
42493,Panzer Bandit,PS,Banpresto,Fill-In Cafe,,,,,,,,,,07th Aug 97,,Action
