Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
54231,"Yukkuri Tanoshimu Otona no Jigsaw Puzzle DS: Sekai no Meiga 2: Inshou-ha, Kouki Inshou-ha no Kyoshou",DS,Interchannel-Holon,Interchannel-Holon,,,,,,,,,,17th May 07,,Puzzle
54232,Yume Maboroshi no Gotoku,SNES,Intec,TOSE,,,,,,,,,,17th Dec 93,,Role-Playing
54233,Yume Nikki,PC,Unknown,Pride,,,,,,,,,,15th Dec 00,,Adventure
54234,Yume no Tsubasa: Fate of Heart,DC,KID,KID,,,,,,,,,,26th Jul 01,,Adventure
54235,Yume Uma Ken '99 Internet,DC,Shangri-La,Shangri-La,,,,,,,,,,21st Oct 99,,Sports
54236,Yumeria,PS2,Namco,Namco,,,,,,,,,,24th Apr 03,,Adventure
54237,Yumimi Mix,SCD,Game Arts,Game Arts,,,,,,,,,,29th Jan 93,,Adventure
54238,Yumimi Mix Remix,SAT,Game Arts,Game Arts,,,,,,,,,,28th Jul 95,,Adventure
54239,Yummy Yummy Cooking Jam,WW,Virtual Toys,Virtual Toys,,,,,,,,,,10th Nov 08,,Simulation
54240,Yummy Yummy Cooking Jam,DSiW,Virtual Toys,Virtual Toys,,,,,,,,,,14th Dec 09,,Simulation
54241,Yummy Yummy Cooking Jam,PSN,Virtual Toys,Virtual Toys,,,,,,,,,,28th Oct 09,,Simulation
54242,Yumsters! 2: Around the World!,PC,KranX Productions,KranX Productions,,,,,,,,,,23rd Jul 08,,Puzzle
54243,Yuu Yuu Hakusho Final,SNES,Namco,Namco,,,,,,,,,,24th Mar 95,,Fighting
54244,Yuu Yuu Hakusho Forever,PS2,Banpresto,Dimps Corporation,,,,,,,,,,19th May 05,,Fighting
54245,Yuu Yuu Hakusho Gaiden,GEN,Sega,Gau Entertainment,,,,,,,,,,28th Jan 94,,Role-Playing
54246,Yuu Yuu Hakusho: Bakutou Ankoku Bujutsu Kai,NES,Bandai,TOSE Software,,,,,,,,,,22nd Oct 93,,Fighting
54247,Yuu Yuu Hakusho: Tokubetsu Hen,SNES,Namco,Namco,,,,,,,,,,22nd Dec 94,,Fighting
54248,Yuuin no Toriko,PC,Black Package,Black Package,,,,,,,,,,22nd Oct 99,,Adventure
54249,Yuujou no Victory Goal: 4v4 Get the Goal!,GBA,Konami,Konami,,,,,,,,,,15th Nov 01,,Sports
54250,Yuukyou Gangu Rebirth,PC,Nigred,Nigred,,,,,,,,,,25th Feb 05,,Adventure
54251,Yuukyuu Gensou Kyoku 3: Perpetual Blue,DC,Media Works,Media Works,,,,,,,,,,22nd Dec 99,,Strategy
54252,Yuukyuu no Kobako Official Collection,SAT,Media Works,MediaWorks,,,,,,,,,,11th Dec 97,,Misc
54253,Yuurei Yashiki no Nijuuyon Jikan,GBA,Global A Entertainment,Global A,,,,,,,,,,24th Jan 02,,Action
54254,Yuusha 30 Second,PSN,Marvelous Interactive,Opus Studio,,,,,,,,,,04th Aug 11,,Role-Playing
54255,Yuusha no Kiroku.,PSV,Sony Computer Entertainment,SCE Japan Studio,,,,,,,,,,19th Apr 12,16th Sep 18,Strategy
54256,Yuushun Rhapsody,GBA,Capcom,Capcom,,,,,,,,,,29th Jun 01,,Action
54257,YuYu Hakusho Ghost Files: Dark Tournament,PS2,Atari,Digital Fiction,,,,,,,,,,21st Sep 04,,Fighting
54258,Z,PC,Virgin Interactive,Bitmap Brothers,,,,,,,,,,31st Jul 96,,Strategy
54259,Z,SAT,GT Interactive,Bitmap Brothers,,,,,,,,,,01st Jan 98,,Strategy
54260,Z,PS,Sony Computer Entertainment,Krisalis Software,,,,,,,,,,01st Dec 97,,Strategy
54261,Z Steel Soldiers,PC,TickTock Games,TickTock Games,,,,,,,,,,01st Aug 14,,Strategy
54262,Z-Kai Kyuukyoku no Eigo Koubun 285,GB,Imagineer,C-Lab,,,,,,,,,,28th Nov 97,,Misc
54263,Z-Kai Kyuukyoku no Eijukugo 1017,GB,Imagineer,C-Lab,,,,,,,,,,01st Oct 97,,Misc
54264,Z-Kai Kyuukyoku no Eitango 1500,GB,Imagineer,C-Lab,,,,,,,,,,11th Jul 97,,Misc
54265,Z-RunRead the review,PSV,Beatshapers,Unknown,1.9,,,,,,,,,01st Jul 14,,Misc
54266,Z-Tack,2600,Bomb,Bomb,,,,,,,,,,01st Jan 83,,Action
54267,Z.H.P. Unlosing Ranger vs Darkdeath Evilman,PSN,NIS America,Nippon Ichi Software,,8.0,,,,,,,,26th Oct 10,,Role-Playing
54268,ZaciSa's Last Stand,WiiU,ZeNfA Productions,ZeNfA Productions,,,,,,,,,,03rd Jul 14,,Puzzle
54269,Zack ZeroRead the review,PS3,Unknown,Unknown,7.8,,,,,,,,,17th Jan 12,,Action
54270,Zaero: Mission Pack for Quake II,PC,Unknown,Team Evolve,,,,,,,,,,01st Nov 98,,Shooter
54271,Zaidan Houjin Nippon Kanji Nouryoku Kentai Kyoukai Kyouryoku: Kanken DS Training,DS,IE Institute,IE Institute,,,,,,,,,,14th Oct 10,,Misc
54272,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen Wii Kanji O Ketteisen,Wii,Rocket Company,Rocket Company,,,,,,,,,,27th Dec 07,,Misc
54273,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 250-Mannin no KanKen,DS,IE Institute,IE Institute,,,,,,,,,,01st Nov 07,,Misc
54274,Zak McKracken and the Alien Mindbenders,PC,LucasArts,Lucasfilm Games,,,,,,,,,,01st Jan 88,,Adventure
54275,Zan Gear,GG,Nippon Telenet,Nippon Telenet,,,,,,,,,,23rd Oct 90,,Strategy
54276,Zanac,NES,FCI,Compile,,,,,,,,,,01st Oct 87,,Shooter
54277,Zanac,VC,D4 Enterprise,Compile,,,,,,,,,,03rd Dec 07,,Shooter
54278,Zanac AI (FDS),NES,Pony Canyon,Compile,,,,,,,,,,28th Nov 86,,Shooter
54279,Zanac X Zanac,PS,Compile,Compile,,,,,,,,,,29th Nov 01,,Shooter
54280,Zanac X Zanac,PSN,Sony Computer Entertainment,Compile,,,,,,,,,,28th Jul 10,,Shooter
54281,Zany Golf,GEN,Electronic Arts,Sandcastle,,,,,,,,,,01st Jan 90,,Sports
54282,Zany Golf,Wii,Unknown,Sandcastle Productions,,,,,,,,,,,,Sports
54283,Zap Ball,GIZ,Unknown,Danny Flax,,,,,,,,,,,,Action
54284,Zapper: One Wicked Cricket,XBL,Atari,Blitz Games,,,,,,,,,,17th Nov 08,,Platform
54285,Zapper: One Wicked Cricket!,PC,Infogrames,Blitz Games,,,,,,,,,,09th Oct 02,,Platform
54286,Zappi,PC,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
54287,Zappi,And,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
54288,Zarlor Mercenary,Lynx,Atari,Epyx,,,,,,,,,,01st Jan 90,,Action
54289,Zax: The Alien Hunter,PC,JoWood Productions,Reflexive Entertainment,,,,,,,,,,09th Oct 01,,Action
54290,Zaxxon,2600,Coleco,Coleco,,,,,,,,,,01st Jan 82,,Shooter
54291,Zaxxon,5200,Sega,Sega,,,,,,,,,,01st Jan 83,,Shooter
54292,Zaxxon (Arcade),VC,Sega,Sega,,,,,,,,,,12th Apr 10,,Shooter
54293,Zaxxon 3-D,MS,Sega,Sega,,,,,,,,,,01st Jan 87,,Shooter
54294,Zebco Fishing,GB,Vatical Entertainment,Vicarious Visions,,,,,,,,,,01st Sep 99,,Sports
54295,Zeccho Spiral!!,PC,Unknown,ALL-TiME,,,,,,,,,,05th Aug 11,,Adventure
54296,Zeit 2,XBL,Ubisoft,Brightside Games,,7.7,,,,,,,,12th Jan 11,,Shooter
54297,Zeit 2,PC,Ubisoft,Brightside Games,,7.5,,,,,,,,12th Jan 11,,Shooter
54298,Zeitgeist,PC,GameBank,Taito Corporation,,,,,,,,,,01st Jan 96,,Shooter
54299,Zekkyou Senshi: Sakeburein,DS,Nintendo,Suzak,,,,,,,,,,11th Sep 07,,Action
54300,Zelda II: The Adventure of Link,VC,Nintendo,Nintendo EAD,,,,,,,,,,04th Jun 07,,Adventure
54301,Zelda: The Wand of Gamelon,CDi,Philips Interactive Media,Animation Magic,,,,,,,,,,10th Oct 93,17th Apr 18,Action-Adventure
54302,ZEN Pinball,PSN,Zen Studios,Zen Studios,,8.3,,,,,,,,14th May 09,,Misc
54303,ZEN Pinball,And,Zen Studios,Unknown,,,,,,,,,,01st Dec 11,,Misc
54304,ZEN Pinball,3DS,Zen Studios,Unknown,,,,,,,,,,12th Jan 12,,Misc
54305,Zen Pinball 2,WiiU,Zen Studios,Unknown,,,,,,,,,,21st Mar 13,,Misc
54306,Zen Pinball 2,PSV,Zen Studios,Unknown,,,,,,,,,,04th Sep 12,,Misc
54307,Zen Pinball 2,PS3,Zen Studios,Unknown,,,,,,,,,,04th Sep 12,,Misc
54308,Zen Pinball 3D,3DS,Zen Studios,Zen Studios,,,,,,,,,,12th Jan 12,,Misc
54309,Zen Sound,XBL,Microsoft,Polychrome,,,,,,,,,,09th Aug 09,,Misc
54310,Zen Super Robot Taisen Denshi Daihyakka,PS,Banpresto,Banpresto,,,,,,,,,,29th Oct 98,,Misc
54311,Zen-Nippon Joshi Pro Wrestling: Queen of Queen,PCFX,NEC Interchannel,NEC,,,,,,,,,,24th Mar 95,,Fighting
54312,Zen-Nippon Joshi ProWrestling Kounin: Fire Pro Joshi All Star Dreamslam,SNES,Human Entertainment,Human Club,,,,,,,,,,22nd Jul 94,,Fighting
54313,Zen-Nippon Onna Pro Wrestling: Joou Densetsu,PS,TEN,GW,,4.9,,,,,,,,23rd Jul 98,,Fighting
54314,Zen-Nippon Pro Wrestling Jet,GB,NCS,NCS,,,,,,,,,,15th Jul 94,,Fighting
54315,Zen-Nippon Shounen Soccer Taikai 2,GBA,Success,Success,,,,,,,,,,27th Dec 02,,Sports
54316,Zen-Nippon Shounen Soccer Taikai 2: Mezase Nippon Ichi!,GBA,Success,Boom,,,,,,,,,,27th Dec 02,,Sports
54317,Zen-Nippon Shounen Soccer Taikai: Mezase Nippon Ichi!,GB,Success,Boom,,,,,,,,,,07th Sep 01,,Sports
54318,Zen: Intergalactic Ninja,GB,Konami,Konami,,,,,,,,,,01st Jan 93,,Platform
54319,Zen: Intergalactic Ninja,NES,Konami,Konami,,,,,,,,,,01st Mar 93,,Platform
54320,Zenerchi,PC,PlayFirst,Red Rocket Games,,,,,,,,,,13th Aug 09,,Puzzle
54321,Zenfar,PC,Crystal Dynamics,Dynamic Adventures,,,,,,,,,,05th Nov 00,,Role-Playing
54322,ZenHak,XBL,Microsoft,Zenfar,,,,,,,,,,11th Mar 09,,Role-Playing
54323,Zenji,5200,Activision,Activision,,,,,,,,,,01st Jan 84,,Action
54324,Zennou Series Vol. 2: Indo Shiki Keisan Drill DS,DS,ASK,"ASK Co., Ltd.",,,,,,,,,,14th Feb 08,,Misc
54325,Zeno Clash,X360,Atlus,Unknown,,,,,,,,,,05th May 10,,Misc
54326,Zeno Clash 2,PS3,Atlus,Unknown,,,,,,,,,,22nd Jul 13,,Misc
54327,Zeno Clash 2,X360,Atlus,Unknown,,,,,,,,,,26th Jul 13,,Misc
54328,Zeno Clash: Ultimate Edition,XBL,Atlus,ACE Team,,,,,,,,,,05th May 10,,Shooter
54329,Zenonia,DSiW,Gamevil,Gamevil,,8.0,,,,,,,,27th Sep 10,,Role-Playing
54330,Zenonia,PSN,Gamevil,Gamevil,,,,,,,,,,12th Oct 10,,Role-Playing
54331,Zenonia 4: Return of a Legend,And,Gamevil,Unknown,,,,,,,,,,13th Feb 12,,Misc
54332,Zenonia 5: Wheel of Destiny,And,Gamevil,Unknown,,,,,,,,,,09th Jan 13,,Misc
54333,Zens 360,XBL,Microsoft,xMONOx,,,,,,,,,,17th Aug 09,,Misc
54334,Zenses: Zen Garden,DS,Unknown,Shin'en,,,,,,,,,,,,Puzzle
54335,Zero 4 Champ Series: Drift Champ,PS2,Hudson Soft,Hudson Soft,,,,,,,,,,21st Nov 02,,Racing
54336,Zero 5,AJ,Telegames,"Telegames, Inc.",,,,,,,,,,01st Sep 97,,Shooter
54337,Zero Divide,PC,GameBank,Kinesoft,,,,,,,,,,01st Jan 96,,Fighting
54338,Zero Divide,PSN,Zoom,Zoom Inc.,,,,,,,,,,14th Apr 10,,Fighting
54339,Zero Divide 2: The Secret Wish,PS,Sony Computer Entertainment,Zoom Inc.,,,,,,,,,,01st Oct 98,,Fighting
54340,Zero Divide: The Final Conflict,SAT,Zoom,Zoom Inc.,,,,,,,,,,20th Nov 97,,Fighting
54341,Zero Escape The Nonary Games,PC,Aksys Games,Spike Chunsoft,,,,,,,,,,24th Mar 17,19th Sep 18,Adventure
54342,Zero Escape: Zero Time Dilemma,PC,Aksys Games,Chime,,,,,,,,,,30th Jun 16,03rd Jul 18,Adventure
54343,Zero Gear,PC,Nimblebit,NimbleBit,,,,,,,,,,12th Jan 10,,Racing
54344,Zero Gunner 2,DC,Psikyo,Psikyo,,,,,,,,,,06th Sep 01,,Shooter
54345,Zero Kara Hajimeru: Otona no 5-Kokugo Nyuumon,DS,Now Production,Now Production,,,,,,,,,,13th Nov 08,,Misc
54346,Zero Kara Kantan Chuugokugo DS,DS,IE Institute,IE Institute,,,,,,,,,,08th Apr 10,,Misc
54347,Zero Kara Kantan Kankokugo DS,DS,IE Institute,IE Institute,,,,,,,,,,08th Apr 10,,Misc
54348,Zero One,GBA,Fuuki,Fuuki,,,,,,,,,,24th Apr 03,,Adventure
54349,Zero One SP,GBA,Fuuki,Fuuki,,,,,,,,,,29th Apr 04,,Adventure
54350,Zero Pilot: Daisanji Sekai Taisen 1946,PSP,Global A Entertainment,Marionette,,,,,,,,,,13th Nov 08,,Action
54351,Zero Shiki Kanjou Sentouki Ni,PSP,Global A Entertainment,Marionette,,,,,,,,,,10th Jan 08,,Simulation
54352,Zero the Kamikaze Squirrel,SNES,Sunsoft,SunSoft,,,,,,,,,,01st Jan 94,,Platform
54353,Zero Time Dilemma,3DS,Aksys Games,Chime,,,,,,,,,,28th Jun 16,26th Jul 18,Adventure
54354,Zero Tolerance,GEN,Accolade,Acolade,,,,,,,,,,01st Jan 94,,Shooter
54355,Zero Wing,GEN,Sega,Toaplan,,,,,,,,,,01st Jan 91,,Shooter
54356,Zero Wing,PCE,Naxat Soft,Toaplan,,,,,,,,,,18th Sep 92,,Shooter
54357,Zero4 Champ,PCE,Media Rings,Media Rings,,,,,,,,,,08th Mar 91,,Racing
54358,Zero4 Champ II,PCE,Media Rings,Media Rings,,,,,,,,,,05th Mar 93,,Racing
54359,Zero4 Champ: DooZy-J Type-R,SAT,Media Rings,Media Rings,,,,,,,,,,20th Jun 97,,Racing
54360,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PC,Karin Entertainment,Karin Entertainment,,,,,,,,,,22nd Jul 11,,Misc
54361,Zettai Muteki Raijin-Oh,GB,Tomy Corporation,Tomy Corporation,,,,,,,,,,28th Dec 91,,Action
54362,Zettai Zetsumei Den Chara Suji-San,GBA,Kids Station,Kids Station,,,,,,,,,,16th Jul 04,,Adventure
54363,Zettai Zetsumei Den Chara Suji-San 3,GBA,Kids Station,Kids Station,,,,,,,,,,16th Dec 04,,Action
54364,Zettai Zetsumei Toshi 4: Summer Memories,PS3,Unknown,Irem Software Engineering,,,,,,,,,,,,Adventure
54365,Zettai Zetsumei: Denja Rasuji-San,GBA,Kids Station,Kids Station,,,,,,,,,,26th Sep 03,,Action
54366,Zettai Zetsumei: Denja Rasuji-San - Naki no Ikkai,GBA,Kids Station,Kids Station,,,,,,,,,,18th Mar 04,,Action
54367,Zeus II: Carnage Heart,PS,ArtDink,ArtDink,,,,,,,,,,07th Oct 99,,Strategy
54368,Zeus II: Carnage Heart,PSN,Unknown,ArtDink,,,,,,,,,,,,Strategy
54369,Zeus: Carnage Heart Second,PS,ArtDink,ArtDink,,,,,,,,,,05th Nov 98,,Strategy
54370,Zeus: Carnage Heart Second,PSN,Sony Computer Entertainment,ArtDink,,,,,,,,,,13th May 09,,Strategy
54371,Zeus: Master of Olympus,PC,Sierra Entertainment,Impressions Games,,,,,,,,,,22nd Oct 00,,Misc
54372,Zhadnost: The People's Party,3DO,3DO,3DO,,,,,,,,,,02nd Mar 95,,Misc
54373,Zidane Football Generation,GB,Cryo Interactive,Aqua Pacific,,,,,,,,,,14th Jun 02,,Sports
54374,Zidane Football Generation 2002,GBA,Cryo Interactive,Aqua Pacific,,,,,,,,,,15th Nov 02,,Sports
54375,ZiGGURATRead the review,iOS,Unknown,Unknown,8.2,,,,,,,,,,,Misc
54376,Zill O'll,PS,KOEI,Team-Infinite,,,,,,,,,,07th Oct 99,,Role-Playing
54377,Zill O'll Infinite,PS2,KOEI,Koei,,,,,,,,,,23rd Jun 05,,Role-Playing
54378,ZillerNet,XB,Microsoft,Studio9,,,,,,,,,,10th Jun 05,25th Sep 18,Music
54379,Zillion,MS,Sega,Tatsunoko Productions,,,,,,,,,,01st Jan 87,,Platform
54380,Zillion II: The Tri Formation,MS,Sega,Tatsunoko Productions,,,,,,,,,,01st Jan 88,,Platform
54381,Zimo: Mahjong Fanatic,DSiW,Agetec,Agetec,,,,,,,,,,16th Jun 11,,Misc
54382,Zipang,PCE,Pack-In-Video,ARC Co. Ltd,,,,,,,,,,14th Dec 90,,Puzzle
54383,Zipang,PS2,Bandai,ArtDink,,,,,,,,,,26th May 05,,Strategy
54384,Zipangu Jima: Unmei wa Saikoro ga Kimeru!?,PS,Human Entertainment,Human Club,,,,,,,,,,07th Oct 99,,Misc
54385,Zipball,GB,Sachen,sachen,,,,,,,,,,01st Jan 93,,Action
54386,Ziro,PC,Kokakiki,Eipix Entertainment,,,,,,,,,,28th Nov 09,,Puzzle
54387,Zoboomafoo: Playtime in Zobooland,GB,Encore,Vicarious Visions,,,,,,,,,,01st Oct 01,,Platform
54388,Zoda's Revenge: StarTropics II,NES,Nintendo,Nintendo IRD,,,,,,,,,,01st Mar 94,,Adventure
54389,Zoda's Revenge: StarTropics II,VC,Nintendo,Nintendo IRD,,,,,,,,,,29th Dec 08,,Adventure
54390,Zoey 101,GBA,THQ,Barking Lizards,,,,,,,,,,02nd Mar 07,,Adventure
54391,Zoids 2: Helic Republic vs Guylos Empire,PS,Tomy Corporation,Tomy Corporation,,,,,,,,,,21st Feb 02,,Strategy
54392,Zoids 2: Zenebasu no Gyakushuu,NES,Toshiba EMI,Micronics,,,,,,,,,,27th Jan 89,,Role-Playing
54393,Zoids Battle Card Game,PS,Tomy Corporation,Tomy Corporation,,,,,,,,,,26th Jul 01,,Strategy
54394,Zoids Battle Colosseum,DS,Takara Tomy,Takara Tomy,,,,,,,,,,30th Nov 06,,Role-Playing
54395,Zoids Densetsu,GB,Tomy Corporation,Tomy Corporation,,,,,,,,,,15th Jun 90,,Shooter
54396,Zoids Infinity EX Neo,X360,Tomy Corporation,Tomy Corporation,,,,,,,,,,30th Mar 06,,Shooter
54397,Zoids Infinity Fuzors,PS2,Tomy Corporation,Shoeisha,,,,,,,,,,17th Feb 05,,Action
54398,Zoids Saga,GBA,Tomy Corporation,Amedio,,,,,,,,,,30th Nov 01,,Role-Playing
54399,Zoids Saga DS: Legend of Arcadia,DS,Tomy Corporation,Tomy Corporation,,,,,,,,,,01st Dec 05,,Role-Playing
54400,Zoids Saga Fuzors,GBA,Tomy Corporation,Amedio,,,,,,,,,,16th Dec 04,,Role-Playing
54401,Zoids Struggle,PS2,Tomy Corporation,Eighting,,,,,,,,,,18th Nov 04,,Fighting
54402,Zoids Tactics,PS2,Tomy Corporation,Shoeisha,,,,,,,,,,11th Aug 05,,Strategy
54403,Zoids Vs.,GC,Tomy Corporation,Tomy Corporation,,,,,,,,,,06th Sep 02,,Action
54404,Zoids Vs. III,GC,Tomy Corporation,Tomy Corporation,,,,,,,,,,30th Sep 04,,Shooter
54405,Zoids: Chuuou Tairiku no Tatakai,NES,Toshiba EMI,Micronics,,,,,,,,,,05th Sep 87,,Role-Playing
54406,Zoids: Full Metal Crash,GC,Tomy Corporation,Tomy Corporation,,,,,,,,,,27th Oct 05,,Fighting
54407,Zoids: Jashin Fukkatsu! Genobreaker Hen,GB,Tomy Corporation,Will,,,,,,,,,,04th Aug 00,,Role-Playing
54408,Zoids: Mokushiroku,VC,Takara Tomy,Tomy Corporation,,,,,,,,,,13th Jan 09,,Strategy
54409,Zoids: Mokushiroku,NES,Tomy Corporation,Tomy Corporation,,,,,,,,,,21st Dec 90,,Strategy
54410,Zoids: Shirogane no Juukishin Liger Zero,GB,Tomy Corporation,Tomy Corporation,,,,,,,,,,15th Jun 01,,Role-Playing
54411,Zoids: Teikoku vs Kyouwakoku,PS,Tomy Corporation,Tomy Corporation,,,,,,,,,,22nd Nov 00,,Strategy
54412,Zok Zok Heroes,GB,Media Factory,Media Factory,,,,,,,,,,04th Aug 00,,Role-Playing
54413,Zoku Hatukoi Monogatari: Shuugaku Ryokou,PCFX,NEC,NEC,,,,,,,,,,06th Jun 97,,Sports
54414,Zombi,PC,Ubisoft,Ubisoft Montpellier,,,,,,,,,,21st Jan 16,17th Jan 18,Action
54415,Zombie Apocalypse,PSN,Konami,Nihilistic Software,,6.4,,,,,,,,24th Sep 09,,Shooter
54416,Zombie Apocalypse,XBL,Konami,Nihilistic Software,,6.1,,,,,,,,23rd Sep 09,,Shooter
54417,Zombie Apocalypse 2,PSN,Unknown,Backbone Entertainment,,,,,,,,,,,,Shooter
54418,Zombie Apocalypse 2,XBL,Unknown,Backbone Entertainment,,,,,,,,,,,,Shooter
54419,Zombie Apocalypse: Never Die Alone,XBL,Konami,Backbone Entertainment,,,,,,,,,,,,Shooter
54420,Zombie Apocalypse: Never Die Alone,PSN,Konami,Backbone Entertainment,,,,,,,,,,25th Oct 11,,Shooter
54421,Zombie Arena,XBL,Microsoft,golconda,,,,,,,,,,16th Aug 10,,Action
54422,Zombie Arena 2,XBL,Microsoft,golconda,,,,,,,,,,30th Jan 11,,Action
54423,Zombie Attack,PS2,505 Games,Tamsoft,,,,,,,,,,03rd Feb 06,,Action
54424,Zombie Bowl-O-Rama,PC,Mumbo Jumbo,Mumbo Jumbo,,,,,,,,,,15th Oct 09,,Sports
54425,Zombie Commando,And,Bulkypix,Bulkypix,,,,,,,,,,18th Mar 14,,Action
54426,Zombie Death Car,XBL,Microsoft,rmm5,,,,,,,,,,06th Jul 11,,Action
54427,Zombie Diary 2 Evolution,And,Unknown,Unknown,,,,,,,,,,13th Jun 14,,Action
54428,Zombie Driver,PC,EXOR Studios,Akella,,,,,,,,,,04th Dec 09,,Racing
54429,Zombie Driver HD,PSN,Unknown,EXOR Studios,,,,,,,,,,,,Action
54430,Zombie Driver HD,XBL,Unknown,EXOR Studios,,,,,,,,,,,,Action
54431,Zombie Estate,XBL,Microsoft,JeremyVerchick48,,,,,,,,,,15th May 10,,Shooter
54432,Zombie Hunter,NES,Unknown,Hi-Score Media Work,,,,,,,,,,,,Role-Playing
54433,Zombie Hunters,PS2,Essential Games,Tamsoft,,,,,,,,,,23rd Mar 07,,Action
54434,Zombie Isle,And,Kemco,Unknown,,,,,,,,,,03rd Mar 14,,Misc
54435,Zombie Killer Squad,And,"Section Studios, Inc.",Unknown,,,,,,,,,,16th Nov 13,,Misc
54436,Zombie Mania,XBL,Microsoft,William Ulrich,,,,,,,,,,12th Aug 09,,Action
54437,Zombie Nation,NES,Meldac,Kaze,,,,,,,,,,01st Sep 91,,Shooter
54438,Zombie Outhouse,XBL,Microsoft,bioroid,,,,,,,,,,21st Dec 09,,Shooter
54439,Zombie Panic in WonderlandRead the review,WW,Akaoni Studio,Akaoni Studio,7.0,6.0,,,,,,,,03rd May 10,,Shooter
54440,Zombie Panic in Wonderland,Mob,Akaoni Studio,Unknown,,,,,,,,,,01st Mar 12,,Misc
54441,Zombie Panic in Wonderland,And,Akaoni Studio,Unknown,,,,,,,,,,19th Oct 12,,Misc
54442,Zombie Panic in Wonderland,S32X,Akaoni Studio,Akaoni Studio,,,,,,,,,,01st Mar 12,,Shooter
54443,Zombie Pirates,PC,Strategy First,Dust Devil Studios,,,,,,,,,,01st Sep 10,,Strategy
54444,Zombie Playground,OSX,Massive Black Inc,Unknown,,,,,,,,,,31st Dec 20,,Misc
54445,Zombie Playground,PC,Massive Black Inc,Unknown,,,,,,,,,,31st Dec 20,,Misc
54446,Zombie Poker Defense,XBL,Microsoft,MindsEdge,,,,,,,,,,16th Apr 11,,Shooter
54447,Zombie Racers,PSN,Unknown,Big Head Games Ltd.,,,,,,,,,,07th Jun 11,,Misc
54448,Zombie Racers,XBL,Microsoft,Big Head Games Ltd.,,,,,,,,,,29th Aug 11,,Action
54449,Zombie Revenge,DC,Sega,Sega,,,,,,,,,,31st Dec 99,,Action
54450,Zombie Samurai,PC,Alawar Entertainment,Unknown,,,,,,,,,,01st Apr 08,,Misc
54451,Zombie Samurai,OSX,Alawar Entertainment,Unknown,,,,,,,,,,05th May 11,,Misc
54452,Zombie Samurai,And,HeroCraft,Unknown,,,,,,,,,,24th Mar 11,,Misc
54453,Zombie Shooter,PC,Sigma,Sigma Team,,,,,,,,,,29th Dec 07,,Shooter
54454,Zombie Shooter 2,PC,CDV Software Entertainment,Sigma Team,,,,,,,,,,23rd Sep 09,,Shooter
54455,Zombie Slayer Diox,3DS,UFO Interactive,Unknown,,,,,,,,,,22nd May 12,,Misc
54456,Zombie Solitaire,PC,"oeFun, Inc.",Unknown,,,,,,,,,,15th Nov 13,,Puzzle
54457,Zombie Street,3DS,Arc System Works,Unknown,,,,,,,,,,30th Apr 14,,Misc
54458,Zombie Tsunami,And,Mobigame,Unknown,,,,,,,,,,31st May 12,,Misc
54459,Zombie Tycoon,PSN,Frima Studio,Frima Studio,,5.2,,,,,,,,29th Oct 09,,Strategy
54460,Zombie Virus,PS2,Essential Games,Vingt-et-un Systems,,,,,,,,,,23rd Mar 07,,Action
54461,Zombie Wranglers,XBL,Sierra Online,Frozen Codebase,,,,,,,,,,06th May 09,,Shooter
54462,Zombie Zone,PS2,505 Games,Tamsoft,,,,,,,,,,21st Oct 05,,Action
54463,Zombies 2.0,XBL,Microsoft,Danthekilla,,,,,,,,,,22nd Aug 09,,Shooter
54464,Zombies Ate My Neighbors,SNES,Konami,LucasArts,,,,,,,,,,19th Jul 93,,Action
54465,Zombies Ate My Neighbors,GEN,Konami,LucasArts,,,,,,,,,,01st Sep 93,,Action
54466,Zombies Ate My Neighbors,VC,LucasArts,LucasArts,,,,,,,,,,26th Oct 09,,Action
54467,Zombies Hate Aliens!,XBL,Microsoft,Media Acrobats LLC,,,,,,,,,,08th Jul 11,,Shooter
54468,Zombies Hate Pumpkins DX,And,Monster and Monster,Unknown,,,,,,,,,,25th Oct 11,,Misc
54469,Zombies Monsters Robots,PC,En Masse Entertainment,Unknown,,,,,,,,,,01st Oct 14,,Misc
54470,Zombies Ruined My Day,XBL,Microsoft,mancebo,,,,,,,,,,09th Aug 11,,Action
54471,Zombies Vs. Vampires,And,GottaPlay Ltd,Unknown,,,,,,,,,,14th Feb 14,,Misc
54472,Zombieville USA,And,Mika Mobile,Unknown,,,,,,,,,,14th Jul 11,,Misc
54473,ZombieZ Seeker,DS,Zoo Games,7 Raven Studios Co. Ltd.,,,,,,,,,,01st Feb 11,,Shooter
54474,Zombii Attack,WW,Unknown,"Gamers Digital, Inc.",,,,,,,,,,31st Dec 20,,Action
54475,Zomgeri Panic,DSiW,G-Style,G-Style,,,,,,,,,,16th Feb 11,,Action
54476,Zomgeri Panic,DSi,Gamebridge,Unknown,,,,,,,,,,02nd Feb 12,,Misc
