Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
48254,Star Trek: The Next Generation: Future's Past,SNES,Spectrum Holobyte,Axes Art Amuse,,,,,,,,,,01st Mar 94,,Adventure
48255,Star Trek: The Rebel Universe,AST,Simon & Schuster Interactive,Unknown,,,,,,,,,,01st Jan 87,,Misc
48256,Star Trek: The Rebel Universe,Amig,Simon & Schuster Interactive,Unknown,,,,,,,,,,01st Jan 87,,Misc
48257,Star Trek: The Rebel Universe,C64,Simon & Schuster Interactive,Unknown,,,,,,,,,,01st Jan 87,,Misc
48258,Star Voyager,2600,I.Magic,Imagic,,,,,,,,,,01st Jan 82,,Action
48259,Star Voyager,NES,Acclaim Entertainment,ASCII Entertainment,,,,,,,,,,01st Sep 87,,Action
48260,Star Warfare:Alien Invasion,And,Freyr Games,Unknown,,,,,,,,,,22nd Jan 12,,Misc
48261,Star Wars,GB,Capcom,NMS Software,,,,,,,,,,01st Nov 92,,Platform
48262,Star Wars,NES,JVC,Beam Software,,,,,,,,,,01st Nov 91,,Platform
48263,Star Wars,GG,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 93,,Platform
48264,Star Wars,MS,U.S. Gold,Tiertex Design Studios,,,,,,,,,,01st Jan 93,,Platform
48265,Star Wars,PC,Broderbund,Atari,,,,,,,,,,01st Jan 87,,Action
48266,Star Wars (Japan),NES,Namco,Namco,,,,,,,,,,04th Dec 87,,Action
48267,Star Wars Battlefront: Elite Squadron,PSN,LucasArts,Savage Entertainment,,,,,,,,,,04th Nov 09,,Shooter
48268,Star Wars Battlefront: Renegade Squadron,PSN,LucasArts,Rebellion Developments,,,,,,,,,,30th Sep 09,,Shooter
48269,Star Wars Chess,SCD,Software Toolworks,Software Toolworks,,,,,,,,,,01st Jan 93,,Misc
48270,Star Wars Chess,PC,Software Toolworks,Software Toolworks,,,,,,,,,,01st Jan 93,,Misc
48271,Star Wars Episode 1: Jedi Power Battles,DC,LucasArts,LucasArts,,7.4,,,,,,,,18th Oct 00,,Action
48272,Star Wars Episode I Racer,DC,LucasArts,LucasArts,,6.6,,,,,,,,04th Apr 00,,Racing
48273,Star Wars Episode I Racer,PC,LucasArts,LucasArts,,,,,,,,,,19th May 99,,Racing
48274,Star Wars Episode I Racer,GBC,Nintendo,LucasArts,,,,,,,,,,30th Nov 99,06th Jan 18,Racing
48275,Star Wars Episode I: Obi-Wan's Adventures,GB,THQ,HotGen Studios,,,,,,,,,,27th Nov 00,,Action
48276,Star Wars Episode I: The Phantom Menace,PC,LucasArts,Big Ape Productions,,,,,,,,,,30th Apr 99,,Adventure
48277,Star Wars Galactic Battlegrounds: Clone Campaigns,PC,LucasArts,LucasArts,,,,,,,,,,14th May 02,,Strategy
48278,Star Wars Galaxies Episode III: Rage of the Wookiees,PC,LucasArts,Sony Online Entertainment,,,,,,,,,,05th May 05,,Role-Playing
48279,Star Wars Galaxies Trading Card Game: Champions of the Force,PC,Sony Online Entertainment,Sony Online Entertainment,,,,,,,,,,27th Aug 08,,Misc
48280,Star Wars Galaxies: Starter Kit,PC,LucasArts,Sony Online Entertainment,,,,,,,,,,17th Nov 05,,Role-Playing
48281,Star Wars Galaxies: The Complete Online Adventures,PC,LucasArts,Sony Online Entertainment,,,,,,,,,,14th Nov 06,,Role-Playing
48282,Star Wars Galaxies: Trials of Obi-Wan,PC,LucasArts,Sony Online Entertainment,,,,,,,,,,01st Nov 05,,Role-Playing
48283,Star Wars Jedi Knight: Dark Forces II,PC,LucasArts,LucasArts,,,,,,,,,,30th Sep 97,,Shooter
48284,Star Wars Jedi Knight: Mysteries of the Sith,PC,LucasArts,LucasArts,,,,,,,,,,31st Jan 98,,Shooter
48285,Star Wars Pinball,And,Zen Studios,Unknown,,,,,,,,,,19th Mar 13,,Misc
48286,Star Wars Pinball,PS3,Zen Studios,Unknown,,,,,,,,,,14th May 13,,Misc
48287,Star Wars Pinball,PSV,Zen Studios,Unknown,,,,,,,,,,14th May 13,,Misc
48288,Star Wars Return of The Jedi: Death Star Battle,2600,Parker Bros.,Parker Bros,,,,,,,,,,01st Jan 83,,Action
48289,Star Wars The Clone Wars: Republic Heroes,PSN,LucasArts,LucasArts,,,,,,,,,,04th Nov 09,,Action
48290,Star Wars: 1313,X360,LucasArts,Unknown,,,,,,,,,,31st Dec 20,,Misc
48291,Star Wars: 1313,PS3,LucasArts,Unknown,,,,,,,,,,31st Dec 20,,Misc
48292,Star Wars: 1313,PC,LucasArts,Unknown,,,,,,,,,,31st Dec 20,,Misc
48293,Star Wars: Assault Team,And,LucasArts,Unknown,,,,,,,,,,27th Mar 14,,Misc
48294,Star Wars: Battle for Naboo,PC,LucasArts,Factor 5,,6.2,,,,,,,,11th Mar 01,,Simulation
48295,Star Wars: Battlefront II,PSN,LucasArts,Savage Entertainment,,,,,,,,,,30th Sep 09,,Shooter
48296,Star Wars: Clone Wars Adventures,PC,Capcom,Sony Online Entertainment,,,,,,,,,,19th Oct 10,,Role-Playing
48297,Star Wars: Commander,And,Disney Interactive Studios,Disney Interactive Studios,,,,,,,,,,24th Sep 15,,Strategy
48298,Star Wars: Dark Forces,PSN,Sony Computer Entertainment,LucasArts,,,,,,,,,,29th Apr 10,,Shooter
48299,Star Wars: Death Star Battle,5200,Parker Bros.,Parker Bros,,,,,,,,,,01st Jan 83,,Action
48300,Star Wars: Demolition,DC,LucasArts,"Luxoflux, Inc.",,6.4,,,,,,,,19th Nov 00,,Racing
48301,Star Wars: Fan Favorites I,PC,LucasArts,Pandemic Studios / LucasArts,,,,,,,,,,04th Oct 10,,Shooter
48302,Star Wars: Fan Favorites II,PC,LucasArts,Various,,,,,,,,,,04th Oct 10,,Misc
48303,Star Wars: Force Commander,PC,LucasArts,LucasArts,,,,,,,,,,21st Mar 00,,Strategy
48304,Star Wars: Galactic Battlegrounds Saga,PC,LucasArts,LucasArts,,,7.0,,,,,,,01st Jan 02,,Strategy
48305,Star Wars: Jedi Arena,2600,Parker Bros.,Parker Bros,,,,,,,,,,01st Jan 83,,Action
48306,Star Wars: Rebel Assault,3DO,LucasArts,Software Toolworks,,,,,,,,,,01st Jan 95,,Shooter
48307,Star Wars: Rebel Assault,SCD,LucasArts,LucasArts,,,,,,,,,,01st Jan 93,,Shooter
48308,Star Wars: Rogue Squadron 3D,PC,LucasArts,Factor 5,,,,,,,,,,02nd Dec 98,,Simulation
48309,Star Wars: Shadows of the Empire,PC,LucasArts,LucasArts,,,,,,,,,,17th Sep 97,,Action
48310,Star Wars: Starfighter,PC,LucasArts,LucasArts,,,,,,,,,,20th Jan 02,,Simulation
48311,Star Wars: The Arcade Game,2600,Parker Bros.,Parker Bros,,,,,,,,,,01st Jan 83,,Action
48312,Star Wars: The Arcade Game,5200,Parker Bros.,Parker Bros,,,,,,,,,,01st Jan 83,,Action
48313,Star Wars: The Best of PC,PC,LucasArts,Various,,,,,,,,,,21st Nov 06,,Misc
48314,Star Wars: The Empire Strikes Back,NES,JVC,Lucasfilm Games,,,,,,,,,,01st Mar 92,,Platform
48315,Star Wars: The Empire Strikes Back,GB,Ubisoft,NMS Software,,,,,,,,,,01st Jan 93,,Platform
48316,Star Wars: The Empire Strikes Back,2600,Parker Bros.,Parker Bros,,,,,,,,,,22nd May 82,,Shooter
48317,Star Wars: The Force Unleashed,PSN,LucasArts,Krome Studios,,,,,,,,,,01st Oct 09,,Action
48318,Star Wars: The Force Unleashed - Hoth Mission Pack,XBL,LucasArts,LucasArts,,,,,,,,,,22nd Feb 10,,Action
48319,Star Wars: The Force Unleashed - Hoth Mission Pack,PSN,LucasArts,LucasArts,,,,,,,,,,22nd Feb 10,,Action
48320,Star Wars: The Force Unleashed - Jedi Temple Mission Pack,XBL,LucasArts,LucasArts,,,,,,,,,,12th Apr 08,,Action
48321,Star Wars: The Force Unleashed - Jedi Temple Mission Pack,PSN,Unknown,LucasArts,,,,,,,,,,,,Action
48322,Star Wars: The Force Unleashed - Tatooine Mission Pack,XBL,LucasArts,LucasArts,,,,,,,,,,27th Aug 09,,Action
48323,Star Wars: The Force Unleashed - Tatooine Mission Pack,PSN,LucasArts,LucasArts,,,,,,,,,,27th Aug 09,,Action
48324,Star Wars: The Force Unleashed - Tatooine Mission Pack,XBL,Unknown,LucasArts,,,,,,,,,,,,Action
48325,Star Wars: The Force Unleashed - Ultimate Sith Edition,X360,LucasArts,LucasArts,,,,,,,,,,03rd Nov 09,,Action
48326,Star Wars: The Force Unleashed - Ultimate Sith Edition,PC,LucasArts,LucasArts,,,,,,,,,,03rd Nov 09,,Action
48327,Star Wars: The Force Unleashed II,XBL,LucasArts,LucasArts,,6.3,,,,,,,,20th Sep 11,,Action
48328,Star Wars: The Force Unleashed II - Endor Bonus Mission,XBL,LucasArts,LucasArts,,6.0,,,,,,,,14th Dec 10,,Action
48329,Star Wars: The Force Unleashed II - Endor Bonus Mission,PC,LucasArts,LucasArts,,,,,,,,,,20th Feb 11,,Action
48330,Star Wars: The Force Unleashed II - Endor Bonus Mission,PSN,LucasArts,LucasArts,,,,,,,,,,14th Dec 10,,Action
48331,Star Wars: The New Droid Army,GBA,THQ,Helixe,,,,,,,,,,14th Nov 02,,Action
48332,Star Wars: TIE Fighter,PC,LucasArts,Totally Games,,7.0,,,,,,,,01st Jul 94,,Simulation
48333,Star Wars: Tiny Death Star,And,LucasArts,Unknown,,,,,,,,,,07th Nov 13,,Misc
48334,Star Wars: X-Wing,PC,LucasArts,Totally Games,,,,,,,,,,01st Jan 93,,Simulation
48335,Star Wars: X-Wing Alliance,PC,LucasArts,Totally Games,,,,,,,,,,28th Feb 99,,Simulation
48336,Star Wars: X-Wing Collector Series,PC,LucasArts,Totally Games,,,,,,,,,,31st May 98,,Simulation
48337,Star Wars: X-Wing vs. TIE Fighter,PC,LucasArts,Totally Games,,,,,,,,,,30th Apr 97,,Simulation
48338,Star Wars: Yoda Stories,GB,THQ,Torus Games,,,,,,,,,,01st Dec 99,,Adventure
48339,Star Wars: Yoda Stories,PC,LucasArts,LucasArts,,,,,,,,,,31st Mar 97,,Adventure
48340,Star Wolves 2,PC,1C Company,X-Bow Software,,,,,,,,,,31st Aug 06,,Role-Playing
48341,Star Wolves 3: Civil War,PC,1C Company,Elite Games Team,,,,,,,,,,02nd Mar 10,,Role-Playing
48342,Starbase Epsilon,XBL,Microsoft,VDrackus,,,,,,,,,,28th Nov 09,,Strategy
48343,StarBlade,3DO,Namco,Namco,,,,,,,,,,01st Jan 95,,Shooter
48344,StarBlade,SCD,Namco,Namco,,,,,,,,,,01st Jan 94,,Shooter
48345,StarBlade (Arcade),VC,Namco Bandai,Namco,,,,,,,,,,20th Apr 09,,Shooter
48346,Starbound,Ouya,"Infocom, Inc.",Unknown,,,,,,,,,,01st Jan 14,,Misc
48347,Starbound,OSX,"Infocom, Inc.",Unknown,,,,,,,,,,01st Jan 14,,Misc
48348,Starbound,Linux,"Infocom, Inc.",Unknown,,,,,,,,,,01st Jan 14,,Misc
48349,StarCraft,OSX,Blizzard Entertainment,Unknown,,,,,,,,,,01st Jan 99,,Misc
48350,StarCraft II: Heart of the Swarm,OSX,Unknown,Unknown,,,,,,,,,,12th Mar 13,,Misc
48351,StarCraft II: Legacy of the Void,OSX,Blizzard Entertainment,Unknown,,,,,,,,,,10th Nov 15,,Misc
48352,StarCraft II: Legacy of the Void,Linux,Gaslamp Games,Unknown,,,,,,,,,,01st Jan 14,,Misc
48353,StarCraft II: Wings of Liberty,OSX,Blizzard Entertainment,Unknown,,,,,,,,,,27th Jan 10,,Misc
48354,StarCraft: Brood War,PC,Blizzard Entertainment,Blizzard Entertainment,,9.1,,,,,,,,30th Nov 98,,Strategy
48355,StarDrive 2,OSX,Iceberg Interactive,Unknown,,,,,,,,,,01st Oct 14,,Misc
48356,StarDrive 2,PC,Iceberg Interactive,Unknown,,,,,,,,,,01st Oct 14,,Misc
48357,StarDrive 2,Linux,Iceberg Interactive,Unknown,,,,,,,,,,01st Oct 14,,Misc
48358,StarDroneRead the review,PSN,Beatshapers,Beatshapers,7.1,7.2,,,,,,,,05th Apr 11,,Puzzle
48359,Stardust,PC,Unknown,Bloodhouse,,,,,,,,,,01st Jan 95,,Shooter
48360,Stardust Suplex,SNES,Varie,Varie Corporation,,,,,,,,,,20th Jan 95,,Fighting
48361,StarField,XBL,Microsoft,iworkedatsubway,,,,,,,,,,20th Dec 08,,Shooter
48362,StarField Battle,XBL,Microsoft,DeadlyEvilRyu,,,,,,,,,,12th Nov 09,,Shooter
48363,Starfighter,XBL,Microsoft,cilcoder,,,,,,,,,,08th Jun 09,,Shooter
48364,Starflight,GEN,Electronic Arts,BlueSky Software,,,,,,,,,,01st Jan 91,,Role-Playing
48365,Starflight,PC,Electronic Arts,Binary Systems,,,,,,,,,,01st Jan 86,,Strategy
48366,Starflight 2: Trade Routes of the Cloud Nebula,PC,Electronic Arts,Binary Systems,,,,,,,,,,01st Jan 89,,Strategy
48367,StarForge,PC,Unknown,Unknown,,,,,,,,,,22nd Sep 14,,Misc
48368,Stargate,GB,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,01st Dec 94,,Puzzle
48369,Stargate,GG,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,01st Jan 94,,Puzzle
48370,Stargate,2600,Atari,Atari,,,,,,,,,,01st Jan 84,,Shooter
48371,Stargate,SNES,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,01st Apr 95,,Platform
48372,Stargate,GEN,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,01st Jan 94,,Platform
48373,Stargate,NES,HAL Laboratory,Unknown,,,,,,,,,,01st Jan 88,,Misc
48374,Stargate,C64,Atari,Unknown,,,,,,,,,,01st Jan 85,,Misc
48375,Stargate,Arc,"Williams Electronic Games, Inc.",Unknown,,,,,,,,,,21st Oct 81,,Misc
48376,Stargate Resistance,PC,FireSky,FireSky,,,,,,,,,,10th Feb 10,,Shooter
48377,Stargate Worlds,PC,Unknown,Cheyenne Mountain Entertainment,,,,,,,,,,,,Role-Playing
48378,Stargunner,PC,Apogee,"Apogee Software, Ltd.",,,,,,,,,,28th Feb 97,,Shooter
48379,Stargunner,2600,Unknown,Telesys,,,,,,,,,,01st Jan 82,,Action
48380,StarHawk,GB,Accolade,Accolade,,,,,,,,,,12th May 92,,Shooter
48381,StarLancer,DC,Crave Entertainment,Digital Anvil,,7.5,,,,,,,,27th Nov 00,,Simulation
48382,StarLancer,PC,Microsoft,Digital Anvil,,,,,,,,,,31st Mar 00,,Simulation
48383,Starlight Inception,PC,Unknown,Unknown,,,,,,,,,,22nd Apr 14,,Misc
48384,Starlite Astronaut Academy: G-Ball,PC,NASA,Unknown,,,,,,,,,,28th May 14,,Misc
48385,Starlite Astronaut Academy: G-Ball,OSX,NASA,Unknown,,,,,,,,,,28th May 14,,Misc
48386,Starmaster,2600,Activision,Activision,,,,,,,,,,23rd Jun 82,,Simulation
48387,StarPilot,XBL,Microsoft,jsmars,,,,,,,,,,22nd Nov 08,,Action
48388,Starpoint Gemini 2,PC,Iceberg Interactive,Little Green Men Games,,,,,,,,,,01st Jul 14,29th Mar 19,Strategy
48389,Starry * Sky: In Autumn - PSP Edition,PC,honeybee,Unknown,,,,,,,,,,25th Sep 09,,Misc
48390,Starry * Sky: In Autumn - PSP Edition,3DS,honeybee,Unknown,,,,,,,,,,29th Aug 13,,Misc
48391,Starry * Sky: In Spring - PSP Edition,PC,honeybee,Unknown,,,,,,,,,,27th Mar 09,,Misc
48392,Starry * Sky: In Spring - PSP Edition,3DS,honeybee,Unknown,,,,,,,,,,25th Apr 13,,Misc
48393,Starry * Sky: In Summer - PSP Edition,PC,honeybee,Unknown,,,,,,,,,,26th Jun 09,,Misc
48394,Starry * Sky: In Summer - PSP Edition,3DS,honeybee,Unknown,,,,,,,,,,27th Jun 13,,Misc
48395,Starry * Sky: In Winter - PSP Edition,PC,honeybee,Unknown,,,,,,,,,,25th Dec 09,,Misc
48396,Starry * Sky: In Winter - PSP Edition,3DS,honeybee,Unknown,,,,,,,,,,31st Oct 13,,Misc
48397,Starry ? Sky: After Summer,PC,honeybee,Unknown,,,,,,,,,,28th Mar 13,,Misc
48398,Starshatter,PC,Matrix Games,Destroyer Studios,,,,,,,,,,01st Jul 04,,Simulation
48399,Starshatter: The Gathering Storm,PC,Tri Synergy,Destroyer Studios,,,,,,,,,,13th Nov 06,,Simulation
48400,Starship Corporation,PC,Iceberg Interactive,Unknown,,,,,,,,,,01st Jan 15,,Misc
48401,Starship Defense,DSiW,Nintendo,Q Games,,8.5,,,,,,,,18th Jan 10,,Action
48402,Starship Hector,NES,Hudson Soft,Hudson Soft,,,,,,,,,,01st Jun 90,,Shooter
48403,Starship Titanic,PC,Simon & Schuster Interactive,The Digital Village,,,,,,,,,,31st Mar 98,,Adventure
48404,Starship Troopers: Terran Ascendancy,PC,Microprose,Blue Tongue Entertainment,,,,,,,,,,07th Nov 00,,Strategy
48405,Starship Tycoon,PC,Positech Games,Positech Games,,,,,,,,,,25th Jul 04,,Strategy
48406,Starships Unlimited v3,PC,Matrix Games,ApeZone,,,,,,,,,,10th Nov 05,,Strategy
48407,Starshot: Space Circus Fever,PC,Infogrames,Infogrames,,,,,,,,,,01st Jan 99,,Platform
48408,Starsiege: Tribes,PC,Sierra Entertainment,Dynamix,,,,,,,,,,30th Nov 98,,Shooter
48409,Starsky & Hutch,PC,Gotham Games,Minds-Eye Productions,,6.2,,,,,,,,10th Sep 03,,Racing
48410,StarTropics,NES,Nintendo,Nintendo IRD,,,,,,,,,,01st Dec 90,,Adventure
48411,StarTropics,VC,Nintendo,Nintendo IRD,,,,,,,,,,07th Jan 08,,Adventure
48412,Starwhal: Just the Tip,PS4,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
48413,Starwhal: Just the Tip,PS3,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
48414,Starwhal: Just the Tip,PC,Unknown,Unknown,,,,,,,,,,17th Feb 14,,Misc
48415,StarWraith,PC,Unknown,StarWraith 3D Games,,,,,,,,,,,,Simulation
48416,StarWraith II,PC,Unknown,StarWraith 3D Games,,,,,,,,,,,,Simulation
48417,StarWraith III: Shadows of Orion,PC,Unknown,StarWraith 3D Games,,,,,,,,,,,,Simulation
48418,StarWraith IV: Reviction,PC,Unknown,StarWraith 3D Games,,,,,,,,,,,,Simulation
48419,Starzzle,XBL,Microsoft,Bionic-Thumbs,,,,,,,,,,18th Apr 11,,Puzzle
48420,Stasis,PC,Daedalic Entertainment,Unknown,,,,,,,,,,31st Aug 15,,Misc
48421,State of Emergency,PC,Global Star Software,VIS Entertainment,,,,,,,,,,29th Jul 03,,Action
48422,State of Emergency 2,PSP,Unknown,DC Studios,,,,,,,,,,,,Shooter
48423,State of Emergency 2,PC,Unknown,DC Studios,,,,,,,,,,01st Jan 70,,Shooter
48424,State of Emergency 2,XB,Unknown,DC Studios,,,,,,,,,,,,Shooter
48425,State of War: Warmonger,PC,Alten8,Cypron Studios,,,,,,,,,,08th Dec 06,,Strategy
48426,State Shift,PSN,Conspiracy Entertainment,Engine Software,,,,,,,,,,17th Sep 09,,Racing
48427,State Shift,PSP,Midas Interactive Entertainment,Engine Software,,,,,,,,,,08th Jun 07,,Racing
48428,Station Invasion,3DO,3DO,3DO,,,,,,,,,,01st Jan 94,,Misc
48429,Stealth,SNES,Hect,Hect,,,,,,,,,,18th Dec 92,,Strategy
48430,Stealth ATF,NES,Activision,Imagineering Inc.,,,,,,,,,,01st Oct 89,,Simulation
48431,Stealth Inc.,PS4,Good Shepherd Entertainment,Unknown,,,,,,,,,,19th Mar 14,,Misc
48432,Stealth Inc.,PSV,Good Shepherd Entertainment,Unknown,,,,,,,,,,23rd Jul 13,,Misc
48433,Stealth Inc.Read the review,PS3,Good Shepherd Entertainment,Unknown,7.4,,,,,,,,,23rd Jul 13,,Misc
48434,Stealth Inc. 2,WiiU,Curve Studios,Unknown,,,,,,,,,,23rd Oct 14,,Misc
48435,Steam Battle,PC,Nekki,Unknown,,,,,,,,,,01st Jan 15,,Misc
48436,Steam Battle,OSX,Nekki,Unknown,,,,,,,,,,01st Jan 15,,Misc
48437,Steam Battle,Linux,Nekki,Unknown,,,,,,,,,,01st Jan 15,,Misc
48438,Steam Heroes,XBL,Microsoft,ProjectorGames,,,,,,,,,,30th Oct 10,,Action
48439,Steam-Heart's,SAT,TGL,Giga,,,,,,,,,,23rd Sep 98,,Shooter
48440,Steam-Heart's,PCE,TGL,Giga,,,,,,,,,,22nd Mar 96,,Shooter
48441,Steambot Chronicles: Battle Tournament,PSN,Atlus,Irem Software Engineering,,,,,,,,,,21st Oct 09,,Fighting
48442,SteamSunk,XBL,Unknown,Snape,,,,,,,,,,,,Adventure
48443,SteamWorld Dig: A Fistful of Dirt,3DS,Image & Form Games,Image & Form Games,,8.0,,,,,,,,08th Aug 13,19th Mar 18,Platform
48444,SteamWorld Dig: A Fistful of Dirt,PSV,Image & Form Games,Image & Form Games,,,,,,,,,,18th Mar 14,19th Mar 18,Platform
48445,SteamWorld Dig: A Fistful of Dirt,PS4,Image & Form Games,Image & Form Games,,,,,,,,,,18th Mar 14,19th Mar 18,Platform
48446,SteamWorld Dig: A Fistful of Dirt,WiiU,Image & Form Games,Image & Form Games,,,,,,,,,,28th Aug 14,30th Aug 18,Platform
48447,SteamWorld Tower Defense,DSiW,Image & Form International AB,Image & Form Games,,,,,,,,,,05th Jul 10,21st Mar 18,Strategy
48448,Steel Armor: Blaze of War,PC,Unknown,Play Indie,,,,,,,,,,,,Simulation
48449,Steel Avengers,And,Koramgame.com,Koramgame.com,,,,,,,,,,08th Aug 14,,Action
48450,Steel Beasts,PC,Shrapnel Games,eSim Games,,,,,,,,,,24th Sep 00,,Simulation
48451,Steel Diver: Sub Wars,3DS,Nintendo,Nintendo EAD,,,,,,,,,,13th Feb 14,14th Apr 18,Action
48452,Steel Dragon EX,PS2,Midas Interactive Entertainment,Warashi Inc.,,,,,,,,,,20th Jan 05,,Shooter
48453,Steel Empire,GEN,Flying Edge,Hot-B,,,,,,,,,,01st Jan 92,,Shooter
48454,Steel Empire,GBA,Zoo Digital Publishing,"Hot-B Co., Ltd.",,,,,,,,,,12th Aug 05,,Shooter
48455,Steel Empire (3DS),3DS,Teyon Entertainment,Mebius,,,,,,,,,,31st Jul 14,,Action
48456,Steel Panthers II: Modern Battles,PC,SSI,SSI,,,,,,,,,,31st Oct 96,,Strategy
48457,Steel Storm: Burning Retribution,PC,Unknown,Creative Artel,,,,,,,,,,11th May 11,,Shooter
48458,Steel Talons,Lynx,Atari,Atari,,,,,,,,,,01st Jan 92,,Shooter
48459,Steel Talons,GEN,Tengen,Polygames,,,,,,,,,,01st Jan 92,,Shooter
48460,Steel Talons,SNES,Left Field Productions,Panoramic,,,,,,,,,,01st Nov 93,,Shooter
48461,Steep,PC,Ubisoft,Ubisoft Annecy,,,,,,,,,,02nd Dec 16,,Sports
48462,Steep Slope Sliders,SAT,Sega,Cave,,,,,,,,,,30th Nov 97,,Sports
48463,Steeplechase,2600,Sears,Sears,,,,,,,,,,01st Jan 81,,Sports
48464,Steins;Gate 8-bit,PC,Unknown,GigasDrop.,,,,,,,,,,28th Oct 11,,Adventure
48465,Steins;Gate Double Pack,X360,5pb,Nitro+,,,,,,,,,,16th Jun 11,,Adventure
48466,Stellar 7,PC,Sierra Entertainment,Dynamix,,,,,,,,,,01st Jan 90,,Simulation
48467,Stellar 7: Draxon's Revenge,3DO,Sierra Entertainment,Dynamix,,,,,,,,,,01st Jan 93,,Shooter
48468,Stellar Attack,PSN,Laughing Jackal,Midas Interactive Entertainment,,,,,,,,,,29th Jun 10,,Shooter
48469,Stellar Fire,SCD,Dynamix,Dynamix,,,,,,,,,,01st Jan 93,,Action
48470,Stellar Impact,PC,Unknown,Tindalos Interactive,,,,,,,,,,22nd Aug 11,,Strategy
48471,Stellar Track,2600,Sears,Sears,,,,,,,,,,01st Jan 81,,Action
48472,Step Up,WW,GolemLabs,GolemLabs,,,,,,,,,,10th Nov 11,,Sports
48473,Stereo3D Gallery,XBL,Microsoft,Aztec,,,,,,,,,,05th Sep 09,,Misc
48474,Steve Davis Snooker,PC,Unknown,CDS Software Ltd,,,,,,,,,,,,Sports
48475,Steve Jackson's Sorcery!,And,inkle,Unknown,,,,,,,,,,12th Mar 14,,Misc
48476,Steve Soresi no Business Eikaiwa PeraPera DS Training,DS,IE Institute,IE Institute,,,,,,,,,,11th Mar 10,,Misc
48477,Steve Soresi no Eikaiwa PeraPera DS Training,DS,IE Institute,IE Institute,,,,,,,,,,11th Mar 10,,Misc
48478,Steven Gerrard's Total Soccer 2002,GBA,Ubisoft,Exient Entertainment,,,,,,,,,,19th Oct 01,,Sports
48479,Steven Seagal Lawman Firearms Qualification Game,PC,Unknown,A&E Games,,,,,,,,,,,,Shooter
48480,Stick 'Em Up 2,XBL,Microsoft,JJCgames,,,,,,,,,,30th Jun 11,,Action
48481,Stick It to the Man,PSV,Zoink Games,Unknown,,,,,,,,,,03rd Dec 13,,Misc
48482,Stick It to the Man,PS3,Zoink Games,Unknown,,,,,,,,,,19th Nov 13,,Misc
48483,Stick It to the Man,PS4,Zoink Games,Unknown,,,,,,,,,,06th May 14,,Misc
48484,Stick It to the Man,WiiU,Zoink Games,Unknown,,,,,,,,,,01st May 14,,Misc
48485,Stick It to the Man,PC,Triniti Interactive,Unknown,,,,,,,,,,13th Dec 13,,Misc
48486,Stick Ranger,PC,DAN-BALL,Unknown,,,,,,,,,,18th Jul 08,,Misc
48487,Stickman Soccer,And,Tencent Games,Unknown,,,,,,,,,,27th Nov 13,,Misc
48488,Stickman Soccer 2014,And,Tencent Games,Unknown,,,,,,,,,,04th Jun 14,,Misc
48489,Sticky Balls,GIZ,Gizmondo Studios,Gizmondo Studios Manchester,,,,,,,,,,22nd Oct 05,,Puzzle
48490,Stilland War,And,Ugamehome,Ugamehome,,,,,,,,,,25th Nov 13,,Role-Playing
48491,Stinger,NES,Konami,Konami,,,,,,,,,,01st Jan 87,,Shooter
48492,Stock Car Crash,PS2,Unknown,Brain in a Jar,,,,,,,,,,,,Racing
48493,Stolen,XB,Hip Interactive,Blue 52,,,,,,,,,,22nd Apr 05,,Action
48494,Stone Quarry Simulator,PC,Excalibur Publishing Limited,Unknown,,,,,,,,,,09th Mar 12,,Misc
48495,Stonehearth,PC,SIMS Co.,Unknown,,,,,,,,,,31st Dec 20,,Misc
48496,Stonehearth,OSX,SIMS Co.,Unknown,,,,,,,,,,31st Dec 20,,Misc
48497,Stonehearth,Linux,SIMS Co.,Unknown,,,,,,,,,,31st Dec 20,,Misc
48498,Stonekeep,PC,Interplay,Interplay Productions,,,,,,,,,,08th Nov 95,,Role-Playing
48499,Stonekeep: Bones of the Ancestors,WW,Interplay,Alpine Studios,,,,,,,,,,19th Jan 12,,Role-Playing
48500,Stonekeep: Bones of the Ancestors,Wii,Interplay,Unknown,,,,,,,,,,19th Jan 12,,Misc
48501,Stonerid,PC,Unknown,Unknown,,,,,,,,,,18th Dec 13,,Action
48502,Stop Stress: A Day of Fury,WW,Abylight,Abylight,,,,,,,,,,07th Dec 09,,Action
48503,Stop That Roach!,GB,KOEI,Koei,,,,,,,,,,02nd Jan 94,,Action
48504,Storage Inc,XBL,Microsoft,Stolpskott Studios,,,,,,,,,,24th Aug 09,,Puzzle
48505,Storm,PSN,Unknown,indiePub,,,,,,,,,,,,Puzzle
48506,Storm,XBL,Unknown,indiePub,,,,,,,,,,,,Puzzle
48507,Storm,PC,Unknown,indiePub,,,,,,,,,,01st Jan 70,,Puzzle
