Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
55199,Age of Empires: Definitive Edition,PC,Microsoft Studios,Forgotten Empires,,7.0,,,,,,,,20th Feb 18,24th Feb 18,Strategy
55200,Age of History II,PC,Unknown,Lukasz Jakowski Games,,,,,,,,,,,02nd Mar 25,Strategy
55201,Age of History III,PC,Lukasz Jakowski Games,Lukasz Jakowski Games,,,,,,,,,,23rd Oct 24,02nd Mar 25,Strategy
55202,Age of History III,iOS,Lukasz Jakowski Games,Lukasz Jakowski Games,,,,,,,,,,23rd Oct 24,02nd Mar 25,Strategy
55203,Age of History III,And,Lukasz Jakowski Games,Lukasz Jakowski Games,,,,,,,,,,23rd Oct 24,02nd Mar 25,Strategy
55204,Age of Mythology: Retold,XS,Unknown,World's Edge,,,,,,,,,,,27th Feb 24,Strategy
55205,Age of Mythology: Retold,XOne,Unknown,World's Edge,,,,,,,,,,,27th Feb 24,Strategy
55206,Age of Mythology: RetoldRead the review,PC,Unknown,World's Edge,7.5,,,,,,,,,,27th Feb 24,Strategy
55207,Age of Wonders 4,PC,Unknown,Triumph Studios,,,,,,,,,,,10th May 23,Strategy
55208,Age of Wonders 4,XS,Unknown,Triumph Studios,,,,,,,,,,,10th May 23,Strategy
55209,Age of Wonders 4,PS5,Unknown,Triumph Studios,,,,,,,,,,,10th May 23,Strategy
55210,Age of Wonders: Planetfall,XOne,Paradox Interactive,Triumph Studios,,,,,,,,,,06th Aug 19,06th May 19,Strategy
55211,Age of Wonders: Planetfall,PS4,Paradox Interactive,Triumph Studios,,,,,,,,,,06th Aug 19,06th May 19,Strategy
55212,Age of Wonders: Planetfall,PC,Paradox Interactive,Triumph Studios,,,,,,,,,,06th Aug 19,06th May 19,Strategy
55213,Agent A: A puzzle in disguise,NS,Yak & Co,Yak & Co,,,,,,,,,,29th Aug 19,14th Nov 18,Puzzle
55214,Aggelos,NS,PQube,PQube,,,8.0,,,,,,,24th Sep 19,28th Apr 19,Action-Adventure
55215,Aggelos,PS4,PQube,PQube,,,,,,,,,,24th Sep 19,31st Jul 19,Role-Playing
55216,Aggelos,PC,PQube,PQube,,,,,,,,,,19th Jun 19,31st Jul 19,Action-Adventure
55217,AI-LIMIT,PS4,Sony Computer Entertainment,Sense Games,,,,,,,,,,01st Dec 20,06th Aug 19,Role-Playing
55218,AI: The Somnium Files,PS4,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,17th Sep 19,06th Apr 19,Adventure
55219,AI: The Somnium Files,NS,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,17th Sep 19,11th May 20,Adventure
55220,AI: The Somnium Files,PC,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,17th Sep 19,06th Apr 19,Adventure
55221,AI: The Somnium Files - nirvanA Initiative,XOne,Unknown,Spike Chunsoft,,,,,,,,,,,26th May 22,Adventure
55222,AI: The Somnium Files - nirvanA InitiativeRead the review,PS4,Unknown,Spike Chunsoft,8.5,,,,,,,,,,08th Dec 22,Adventure
55223,AI: The Somnium Files - nirvanA Initiative,PC,Unknown,Spike Chunsoft,,,,,,,,,,,26th May 22,Adventure
55224,AI: The Somnium Files - nirvanA Initiative,NS,Spike Chunsoft,Spike Chunsoft,,,,,,,,,,24th Jun 22,08th Dec 22,Adventure
55225,Air Conflicts: Double Pack,NS,U&I Entertainment,U&I Entertainment,,,,,,,,,,01st Dec 19,07th Oct 18,Simulation
55226,Air Force Special Ops Nightfall,PS4,Sony Interactive Entertainment,Sony Interactive Entertainment,,,,,,,,,,20th Jun 17,19th Sep 18,Simulation
55227,Air Hockey,NS,Sabec Limited,Sabec Limited,,,,,,,,,,28th Feb 18,23rd Mar 18,Sports
55228,Air Twister,iOS,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55229,Air Twister,PC,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55230,Air TwisterRead the review,NS,Unknown,Ys Net,6.0,,,,,,,,,,16th Oct 23,Shooter
55231,Air Twister,PS4,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55232,Air Twister,PS5,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55233,Air Twister,XOne,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55234,Air Twister,XS,Unknown,Ys Net,,,,,,,,,,,16th Oct 23,Shooter
55235,Air Zonk,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Action
55236,Aircar,OR,Giant Form Entertainment,Giant Form Entertainment,,,,,,,,,,16th Aug 17,28th Oct 21,Misc
55237,Airoheart,XS,Unknown,Pixel Heart Studio,,,,,,,,,,,16th Aug 22,Role-Playing
55238,Airoheart,XOne,Unknown,Pixel Heart Studio,,,,,,,,,,,16th Aug 22,Role-Playing
55239,Airoheart,PS5,Unknown,Pixel Heart Studio,,,,,,,,,,,16th Aug 22,Role-Playing
55240,Airoheart,PS4,Unknown,Pixel Heart Studio,,,,,,,,,,,16th Aug 22,Role-Playing
55241,Airoheart,PC,Unknown,Pixel Heart Studio,,,,,,,,,,,16th Aug 22,Role-Playing
55242,AiroheartRead the review,NS,Unknown,Pixel Heart Studio,6.0,,,,,,,,,,16th Aug 22,Role-Playing
55243,Akiba's Trip: Hellbound & Debriefed,All,Xseed Games,Acquire,,,,,,,,,,20th Jul 21,03rd Feb 21,Action
55244,Akin Vol 2,PC,ThinkOfGames,ThinkOfGames,,,,,,,,,,13th Jul 17,09th Apr 19,Puzzle
55245,Akogare Girls Collection: Wan Nyan Doubutsu Byouin Pet no Oisha-san ni Narou!,3DS,Nippon Columbia,Nippon Columbia,,,,,,,,,,15th Mar 18,02nd Apr 18,Simulation
55246,Alan Wake 2Read the review,XS,Unknown,Remedy Entertainment,9.0,,,,,,,,,,10th Dec 21,Action-Adventure
55247,Alan Wake 2,PS5,Unknown,Remedy Entertainment,,,,,,,,,,,10th Dec 21,Action-Adventure
55248,Alan Wake 2,PC,Remedy Entertainment,Remedy Entertainment,,,,,,,,,,27th Oct 23,10th Dec 21,Action-Adventure
55249,Alan Wake 2: Night SpringsRead the review,XS,Unknown,Remedy Entertainment,7.0,,,,,,,,,,09th Jun 24,Action-Adventure
55250,Alan Wake 2: Night Springs,PS5,Unknown,Remedy Entertainment,,,,,,,,,,,09th Jun 24,Action-Adventure
55251,Alan Wake 2: Night Springs,PC,Unknown,Remedy Entertainment,,,,,,,,,,,09th Jun 24,Action-Adventure
55252,Alan Wake 2: The Lake HouseRead the review,XS,Unknown,Remedy Entertainment,6.5,,,,,,,,,,01st Jul 24,Action-Adventure
55253,Alan Wake 2: The Lake House,PS5,Unknown,Remedy Entertainment,,,,,,,,,,,01st Jul 24,Action-Adventure
55254,Alan Wake 2: The Lake House,PC,Unknown,Remedy Entertainment,,,,,,,,,,,01st Jul 24,Action-Adventure
55255,Alan Wake Remastered,XS,Unknown,Remedy Entertainment,,,,,,,,,,,11th Sep 21,Action-Adventure
55256,Alan Wake Remastered,XOne,Unknown,Remedy Entertainment,,,,,,,,,,,11th Sep 21,Action-Adventure
55257,Alan Wake Remastered,PS5,Unknown,Remedy Entertainment,,,,,,,,,,,11th Sep 21,Action-Adventure
55258,Alan Wake Remastered,PS4,Epic Games,Remedy Entertainment,,,,,,,,,,05th Oct 21,11th Sep 21,Action-Adventure
55259,Alan Wake Remastered,PC,Unknown,Remedy Entertainment,,,,,,,,,,,11th Sep 21,Action-Adventure
55260,Alex Kidd in Miracle World DX,XOne,Unknown,Merge Games,,,,,,,,,,,20th May 21,Platform
55261,Alex Kidd in Miracle World DX,XS,Unknown,Merge Games,,,,,,,,,,,20th May 21,Platform
55262,Alex Kidd in Miracle World DX,PS5,Unknown,Merge Games,,,,,,,,,,,20th May 21,Platform
55263,Alex Kidd in Miracle World DX,PS4,Unknown,Merge Games,,,,,,,,,,,20th May 21,Platform
55264,Alex Kidd in Miracle World DXRead the review,PC,Merge Games,Merge Games,6.5,,,,,,,,,22nd Jun 21,20th May 21,Platform
55265,Alex Kidd in Miracle World DX,NS,Unknown,Merge Games,,,,,,,,,,,20th May 21,Platform
55266,Alfred Hitchcock – Vertigo,XS,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55267,Alfred Hitchcock – Vertigo,XOne,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55268,Alfred Hitchcock – Vertigo,PS5,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55269,Alfred Hitchcock – Vertigo,PS4,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55270,Alfred Hitchcock – Vertigo,PC,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55271,Alfred Hitchcock – Vertigo,NS,Unknown,Pendulo Studios,,,,,,,,,,,26th Aug 21,Adventure
55272,Alien Breed,Amig,Unknown,Team17,,,,,,,,,,,16th Mar 18,Shooter
55273,Alien Crush,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Action
55274,Alien: Isolation,NS,Sega,Creative Assembly,,,,,,,,,,05th Dec 19,23rd Nov 19,Action-Adventure
55275,AlienCruise,XOne,E-Home Entertainment,Cotton Game,,,,,,,,,,27th Mar 19,23rd Mar 19,Shooter
55276,Aliens: Dark Descent,XS,Unknown,Tindalos Interactive,,,,,,,,,,,21st Nov 22,Strategy
55277,Aliens: Dark Descent,XOne,Unknown,Tindalos Interactive,,,,,,,,,,,21st Nov 22,Strategy
55278,Aliens: Dark Descent,PS5,Unknown,Tindalos Interactive,,,,,,,,,,,21st Nov 22,Strategy
55279,Aliens: Dark Descent,PS4,Unknown,Tindalos Interactive,,,,,,,,,,,21st Nov 22,Strategy
55280,Aliens: Dark Descent,PC,Unknown,Tindalos Interactive,,,,,,,,,,,21st Nov 22,Strategy
55281,Aliens: Fireteam Elite,XS,Unknown,Cold Iron Studios,,,,,,,,,,,27th Jun 21,Shooter
55282,Aliens: Fireteam Elite,XOne,Unknown,Cold Iron Studios,,,,,,,,,,,27th Jun 21,Shooter
55283,Aliens: Fireteam Elite,PS5,Unknown,Cold Iron Studios,,,,,,,,,,,27th Jun 21,Shooter
55284,Aliens: Fireteam Elite,PS4,Unknown,Cold Iron Studios,,,,,,,,,,,27th Jun 21,Shooter
55285,Aliens: Fireteam EliteRead the review,PC,Unknown,Cold Iron Studios,4.0,,,,,,,,,,27th Jun 21,Shooter
55286,Aliens: The Computer Game (Software Studios),ACPC,Electric Dreams Software,Software Studios,,,,,,,,,,01st Jan 87,08th Jan 18,Misc
55287,Alone in the Dark (2024)Read the review,XS,Unknown,Pieces Interactive,6.5,,,,,,,,,,11th Sep 23,Action-Adventure
55288,Alone in the Dark (2024),PS5,Unknown,Pieces Interactive,,,,,,,,,,,11th Sep 23,Action-Adventure
55289,Alone in the Dark (2024),PC,Unknown,Pieces Interactive,,,,,,,,,,,11th Sep 23,Action-Adventure
55290,Alphaset by POWGI,PS4,Unknown,Lightwood Games,,,,,,,,,,,29th Jan 24,Puzzle
55291,Alpine Ski,Arc,Unknown,Taito,,,,,,,,,,,24th Apr 22,Sports
55292,Alteric,NS,Sometimes You,Sometimes You,,,,,,,,,,30th Mar 18,23rd Mar 18,Platform
55293,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PS4,Arc System Works,Neilo Inc,,,,,,,,,,23rd May 19,04th Jul 19,Visual Novel
55294,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,NS,Arc System Works,Neilo Inc,,,,,,,,,,23rd May 19,04th Jul 19,Visual Novel
55295,Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz,PC,Arc System Works,Neilo Inc,,,,,,,,,,05th Jul 19,04th Jul 19,Visual Novel
55296,Aluna: Sentinel of the Shards,XOne,Unknown,Digiart Interactive,,,,,,,,,,,20th May 21,Role-Playing
55297,Aluna: Sentinel of the Shards,PS4,Unknown,Digiart Interactive,,,,,,,,,,,20th May 21,Role-Playing
55298,Aluna: Sentinel of the Shards,PC,Unknown,Digiart Interactive,,,,,,,,,,,20th May 21,Role-Playing
55299,Aluna: Sentinel of the ShardsRead the review,NS,Unknown,Digiart Interactive,5.5,,,,,,,,,,20th May 21,Role-Playing
55300,Alvastia Chronicles,iOS,Kemco,Exe Create Inc.,,,,,,,,,,08th Jun 18,24th Mar 19,Role-Playing
55301,Alvastia Chronicles,And,Kemco,Exe Create Inc.,,,,,,,,,,24th May 18,24th Mar 19,Role-Playing
55302,Alvastia Chronicles,PS4,Kemco,Exe Create Inc.,,,,,,,,,,12th Feb 19,24th Mar 19,Role-Playing
55303,Alvastia Chronicles,XOne,Kemco,Exe Create Inc.,,,,,,,,,,18th Jan 19,24th Mar 19,Role-Playing
55304,Alvastia Chronicles,PC,Kemco,Exe Create Inc.,,,,,,,,,,18th Jan 19,24th Mar 19,Role-Playing
55305,Alvastia Chronicles,NS,Kemco,Exe Create Inc.,,,,,,,,,,14th Feb 19,24th Mar 19,Role-Playing
55306,Alvastia Chronicles,PSV,Kemco,Exe Create Inc.,,,,,,,,,,12th Feb 19,24th Mar 19,Role-Playing
55307,Alwa's LegacyRead the review,NS,Unknown,Elden Pixels,7.0,,,,,,,,,,27th Sep 20,Action-Adventure
55308,Alwa's Legacy,PC,Unknown,Elden Pixels,,,,,,,,,,,27th Sep 20,Action-Adventure
55309,Alwa's Legacy,PS4,Unknown,Elden Pixels,,,,,,,,,,,27th Sep 20,Action-Adventure
55310,Alwa's Legacy,XOne,Unknown,Elden Pixels,,,,,,,,,,,27th Sep 20,Action-Adventure
55311,aMAZE 2,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55312,aMAZE ABC,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55313,aMAZE Christmas,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55314,aMAZE Classic,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55315,aMAZE Classic: Inverted,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55316,aMAZE Dark Times,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55317,aMAZE Double,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55318,aMAZE Gears 3,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55319,aMAZE Untouchable,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55320,aMAZE ZER0,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55321,aMAZE: Halloween,PC,Unknown,Blender Games,,,,,,,,,,,28th Jan 24,Puzzle
55322,Amber Isle,PC,Unknown,Ambertail Games,,,,,,,,,,,14th Sep 24,Simulation
55323,Ambition of the Slimes,NS,Flyhigh Works,Flyhigh Works,,,,,,,,,,18th Jan 18,04th Feb 18,Strategy
55324,American Arcadia,XOne,Unknown,Out of the Blue Games,,,,,,,,,,,16th Nov 23,Puzzle
55325,American Arcadia,PS4,Unknown,Out of the Blue Games,,,,,,,,,,,16th Nov 23,Puzzle
55326,American Arcadia,PC,Unknown,Out of the Blue Games,,,,,,,,,,,16th Nov 23,Puzzle
55327,American Fugitive,NS,Curve Digital,Fallen Tree Games,,,,,,,,,,23rd May 19,18th Apr 22,Action
55328,American Ninja Warrior: Challenge,PS4,GameMill Entertainment,Gaming Corps AB,,,,,,,,,,19th Mar 19,22nd Sep 20,Sports
55329,American Ninja Warrior: Challenge,XOne,GameMill Entertainment,Gaming Corps AB,,,,,,,,,,19th Mar 19,22nd Sep 20,Sports
55330,American Ninja Warrior: Challenge,NS,GameMill Entertainment,Gaming Corps AB,,,,,,,,,,19th Mar 19,22nd Sep 20,Sports
55331,AMID EVIL VR,PC,Unknown,Indefatigable,,,,,,,,,,,25th Nov 23,Shooter
55332,Amnesia: Collection,NS,Unknown,Frictional Games,,,,,,,,,,,06th Nov 21,Adventure
55333,Amnesia: Collection,PS4,Unknown,Frictional Games,,,,,,,,,,,06th Nov 21,Adventure
55334,Amnesia: Collection,XOne,Unknown,Frictional Games,,,,,,,,,,,06th Nov 21,Adventure
55335,Amnesia: Collection,PC,Unknown,Frictional Games,,,,,,,,,,,06th Nov 21,Adventure
55336,Amnesia: Collection,Linux,Unknown,Frictional Games,,,,,,,,,,,06th Nov 21,Adventure
55337,Amnesia: Rebirth,PC,Frictional Games,Frictional Games,,,,,,,,,,20th Oct 20,07th Mar 20,Adventure
55338,Amnesia: RebirthRead the review,PS4,Frictional Games,Frictional Games,7.0,,,,,,,,,20th Oct 20,07th Mar 20,Adventure
55339,Amnesia: Rebirth,PS5,Unknown,Frictional Games,,,,,,,,,,,30th Apr 21,Adventure
55340,Amnesia: The Bunker,XS,Unknown,Frictional Games,,,,,,,,,,,30th Mar 23,Action-Adventure
55341,Amnesia: The Bunker,XOne,Unknown,Frictional Games,,,,,,,,,,,30th Mar 23,Action-Adventure
55342,Amnesia: The Bunker,PS5,Unknown,Frictional Games,,,,,,,,,,,30th Mar 23,Action-Adventure
55343,Amnesia: The Bunker,PS4,Unknown,Frictional Games,,,,,,,,,,,30th Mar 23,Action-Adventure
55344,Amnesia: The BunkerRead the review,PC,Unknown,Frictional Games,6.5,,,,,,,,,,30th Mar 23,Action-Adventure
55345,Among The Sleep,Linux,Krillbite Studio,Krillbite Studio,,,,,,,,,,29th May 14,19th May 19,Adventure
55346,Among The Sleep,PS4,Soedesco,Krillbite Studio,,,,,,,,,,16th Aug 16,23rd Nov 18,Adventure
55347,Among The Sleep,XOne,Krillbite Studio,Krillbite Studio,,,,,,,,,,03rd Jun 16,19th May 19,Adventure
55348,Among the Sleep,NS,Krillbite Studio,Krillbite Studio,,,,,,,,,,29th May 19,19th May 19,Action-Adventure
55349,Among Trees,PC,FJRD Interactive,FJRD Interactive,,,,,,,,,,01st Jan 19,06th Dec 18,Adventure
55350,Among Us,NS,Unknown,Innersloth,,,,,,,,,,,08th Nov 21,Party
55351,Among Us,PC,Unknown,Innersloth,,,,,,,,,,,13th Jan 22,Party
55352,Among Us,PS4,Unknown,Innersloth,,,,,,,,,,,13th Jan 22,Party
55353,Among Us,PS5,Unknown,Innersloth,,,,,,,,,,,13th Jan 22,Party
55354,Among Us,XOne,Unknown,Innersloth,,,,,,,,,,,13th Jan 22,Party
55355,Among Us,XS,Unknown,Innersloth,,,,,,,,,,,13th Jan 22,Party
55356,Among Us VR,PC,Unknown,Schell Games,,,,,,,,,,,20th Nov 22,Party
55357,Among Us VR,PS4,Unknown,Schell Games,,,,,,,,,,,20th Nov 22,Party
55358,Amorous,PC,Snaggletooth Studios,Team Amorous,,,,,,,,,,13th Apr 18,04th Apr 19,Simulation
55359,An American Tail Animated Moviebook,PC,Unknown,"Sound Source Interactive, Inc.",,,,,,,,,,,12th Aug 23,Education
55360,Anata no Yonkihi Kyoudoutan,NS,Unknown,Nippon Ichi Software,,,,,,,,,,,08th Apr 18,Misc
55361,Ancestors Legacy,XOne,Unknown,Destructive Creations,,,,,,,,,,,14th Aug 19,Strategy
55362,Ancestors Legacy,PS4,Unknown,Destructive Creations,,,,,,,,,,,14th Aug 19,Strategy
55363,Ancestors Legacy,PC,Unknown,Destructive Creations,,,,,,,,,,,14th Aug 19,Strategy
55364,Ancestors: The Humankind Odyssey,PC,Private Division,Panache Digital Games,,,,,,,,,,27th Aug 19,09th Apr 19,Adventure
55365,Ancestors: The Humankind Odyssey,PS4,Private Division,Panache Digital Games,,,,,,,,,,07th Dec 19,09th Apr 19,Adventure
55366,Ancestors: The Humankind OdysseyRead the review,XOne,Private Division,Panache Digital Games,4.0,,,,,,,,,07th Dec 19,09th Apr 19,Adventure
55367,Ancient Space,PC,Unknown,CreativeForge Games,,,,,,,,,,,07th Jan 18,Strategy
55368,Andarilho,PC,Unknown,Unknown,,,,,,,,,,,13th Feb 24,Action
55369,Android Hunter ARead the review,PC,Unknown,DigiPlox,3.0,,,,,,,,,,20th Dec 20,Platform
55370,Angels of DeathRead the review,NS,Active Gaming Media,Stardust KRNKRN,6.0,,,,,,,,,28th Jun 18,08th Jul 18,Adventure
55371,Angels of Death,PC,Unknown,Stardust KRNKRN,,,,,,,,,,,08th Jul 18,Adventure
55372,Anger Foot,PC,Unknown,Free Lives,,,,,,,,,,,27th Jul 24,Shooter
55373,Angry Birds Trilogy,Wii,"Activision Publishing, Inc.",Rovio Mobile Ltd.,,,,,,,,,,13th Aug 13,27th Oct 18,Puzzle
55374,Angry Birds Trilogy,WiiU,"Activision Publishing, Inc.",Rovio Mobile Ltd.,,,,,,,,,,13th Aug 13,27th Oct 18,Puzzle
55375,Angry Birds TrilogyRead the review,3DS,Unknown,Exient Entertainment,4.4,,,,,,,,,,13th Aug 22,Puzzle
55376,Angry Video Game Nerd II: ASSimilation,PC,Unknown,Freakzone Games,,,,,,,,,,,29th Mar 19,Action
55377,Animal Crossing: Pocket Camp,iOS,Nintendo,Nintendo,,,,,,,,,,22nd Nov 17,04th Apr 18,Simulation
55378,Animal Crossing: Pocket Camp,And,Nintendo,Nintendo,,,,,,,,,,22nd Nov 17,04th Apr 18,Simulation
55379,Animal Force,PS4,Oasis Games Ltd.,ISVR,,,,,,,,,,10th Jul 18,19th Sep 18,Party
55380,Animal Gods,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Puzzle
55381,Animal Well,PS5,Unknown,Billy Basso,,,,,,,,,,,07th Apr 24,Platform
55382,Animal Well,PC,Unknown,Billy Basso,,,,,,,,,,,07th Apr 24,Platform
55383,Animal Well,NS,Unknown,Billy Basso,,,,,,,,,,,07th Apr 24,Platform
55384,Animal Well,XS,Unknown,Billy Basso,,,,,,,,,,,18th Oct 24,Platform
55385,Animated Jigsaws: Beautiful Japanese Scenery,NS,Rainy Frog,Dico/BottleCube,,,,,,,,,,05th Apr 18,23rd Mar 18,Puzzle
55386,Anna‘s Quest,PC,Daedalic Entertainment,Daedalic Entertainment,,,,,,,,,,02nd Jul 15,05th Jan 18,Adventure
55387,Annihilation,WiiU,Unknown,TreeFall Studios,,,,,,,,,,,25th Aug 20,Misc
55388,Anno 117: Pax Romana,XS,Unknown,Ubisoft,,,,,,,,,,,12th Jun 24,Strategy
55389,Anno 117: Pax Romana,PS5,Unknown,Ubisoft,,,,,,,,,,,12th Jun 24,Strategy
55390,Anno 117: Pax Romana,PC,Unknown,Ubisoft,,,,,,,,,,,12th Jun 24,Strategy
55391,Anno 1800,PC,Ubisoft,Blue Byte,,,,,,,,,,16th Apr 19,12th Aug 18,Strategy
55392,ANNO: Mutationem,PS4,Sony Computer Entertainment,ThinkingStars,,,,,,,,,,01st Dec 20,06th Aug 19,Role-Playing
55393,Anodyne,NS,Analgesic Productions,Analgesic Productions,,,,,,,,,,28th Feb 19,09th Apr 19,Action-Adventure
55394,Anodyne,PS4,Analgesic Productions,Analgesic Productions,,,,,,,,,,18th Sep 18,09th Apr 19,Action-Adventure
55395,Anodyne,XOne,Analgesic Productions,Analgesic Productions,,,,,,,,,,21st Sep 18,09th Apr 19,Action-Adventure
55396,Anodyne 2: Return to Dust,PC,Analgesic Productions,Sean Han Tani,,,,,,,,,,31st Aug 19,09th Apr 19,Action-Adventure
55397,Anomaly Agent,XS,Unknown,Phew Phew Games,,,,,,,,,,,09th Mar 24,Action
55398,Anomaly Agent,XOne,Unknown,Phew Phew Games,,,,,,,,,,,09th Mar 24,Action
55399,Anomaly Agent,PC,Unknown,Phew Phew Games,,,,,,,,,,,09th Mar 24,Action
55400,Anomaly Agent,NS,Unknown,Phew Phew Games,,,,,,,,,,,09th Mar 24,Action
55401,Anonymous;Code,NS,5pb,5pb. Games,,,,,,,,,,01st Dec 20,26th Jun 19,Visual Novel
55402,Anonymous;Code,PSV,5pb,5pb. Games,,,,,,,,,,01st Dec 20,26th Jun 19,Visual Novel
55403,Anonymous;Code,PS4,5pb,5pb. Games,,,,,,,,,,01st Dec 20,26th Jun 19,Visual Novel
55404,Another Code: Recollection,NS,Unknown,Cing,,,,,,,,,,,27th Jan 24,Adventure
55405,Another Crab's Treasure,XS,Unknown,Aggro Crab,,,,,,,,,,,28th Feb 24,Action-Adventure
55406,Another Crab's Treasure,XOne,Unknown,Aggro Crab,,,,,,,,,,,28th Feb 24,Action-Adventure
55407,Another Crab's Treasure,PS5,Unknown,Aggro Crab,,,,,,,,,,,28th Feb 24,Action-Adventure
55408,Another Crab's Treasure,PC,Aggro Crab,Aggro Crab,,,,,,,,,,25th Apr 24,28th Feb 24,Action-Adventure
55409,Another Crab's TreasureRead the review,NS,Unknown,Aggro Crab,4.5,,,,,,,,,,28th Feb 24,Action-Adventure
55410,Antenna,PC,LWNA,LWNA,,,,,,,,,,08th Apr 16,22nd Apr 19,Adventure
55411,AntigraviatorRead the review,PC,Iceberg Interactive,Cybernetic Walrus,5.0,,,,,,,,,06th Jun 18,06th Jul 18,Racing
55412,Antiquia Lost,NS,Kemco,Exe Create Inc.,,,,,,,,,,16th Nov 17,18th Aug 18,Role-Playing
55413,Antiquia Lost,PC,Kemco,Exe Create Inc.,,,,,,,,,,06th Jul 17,18th Aug 18,Role-Playing
55414,Antiquia Lost,PS4,Kemco,Exe Create Inc.,,,,,,,,,,31st Jul 18,18th Aug 18,Role-Playing
55415,Antonblast,NS,Unknown,Summitsphere,,,,,,,,,,,24th Apr 24,Platform
55416,Antonblast,PC,Unknown,Summitsphere,,,,,,,,,,,24th Apr 24,Platform
55417,Antventor,PC,LoopyMood,LoopyMood,,,8.5,,,,,,,17th May 18,07th Jun 18,Adventure
55418,AO International Tennis,PC,Big Ant Studios,Big Ant Studios,,,,,,,,,,08th May 18,25th May 18,Sports
55419,AO International Tennis,XOne,Big Ant Studios,Big Ant Studios,,,,,,,,,,08th May 18,25th May 18,Sports
55420,AO International Tennis,PS4,Big Ant Studios,Big Ant Studios,,,,,,,,,,08th May 18,25th May 18,Sports
55421,AO Tennis 2,XOne,Big Ben Interactive,Big Ant Studios,,,,,,,,,,09th Jan 20,27th Dec 19,Sports
55422,AO Tennis 2,PS4,Big Ben Interactive,Big Ant Studios,,,,,,,,,,09th Jan 20,27th Dec 19,Sports
55423,AO Tennis 2,PC,Big Ben Interactive,Big Ant Studios,,,,,,,,,,09th Jan 20,27th Dec 19,Sports
55424,AO Tennis 2,NS,Big Ben Interactive,Big Ant Studios,,,,,,,,,,09th Jan 20,27th Dec 19,Sports
55425,Aokana: Four Rhythm Across the Blue,PSV,Sprite,Sprite,,,,,,,,,,25th Feb 16,11th May 20,Visual Novel
55426,Aokana: Four Rhythm Across the Blue,PS4,Sprite,Sprite,,,,,,,,,,21st Aug 20,11th May 20,Visual Novel
55427,Aokana: Four Rhythm Across the Blue,PC,Sprite,Sprite,,,,,,,,,,27th Sep 19,11th May 20,Visual Novel
55428,Aokana: Four Rhythm Across the Blue,NS,Sprite,Sprite,,,,,,,,,,21st Aug 20,11th May 20,Visual Novel
55429,Ape Escape Academy 2,PSP,Sony Computer Entertainment,Shift,,,,,,,,,,15th Dec 05,18th Sep 18,Party
55430,Ape Escape Academy 2,PSN,Sony Computer Entertainment,Shift,,,,,,,,,,24th Sep 09,19th Sep 18,Party
55431,Ape OutRead the review,PC,Unknown,Gabe Cuzzillo,7.0,,,,,,,,,,01st Mar 19,Action
55432,Ape Out,NS,Devolver Digital,Gabe Cuzzillo,,,,,,,,,,28th Feb 19,06th Nov 21,Action
55433,Aperion Cyberstorm,NS,aPriori Digital,aPriori Digital,,,,,,,,,,08th Feb 18,04th Feb 18,Shooter
55434,Aperture Desk Job,PC,Valve,Valve,,,,,,,,,,01st Mar 22,29th Jan 23,Simulation
