Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
65472,"Warhammer 40,000: Chaos Gate – Daemonhunters",PS4,Unknown,Complex Games,,,,,,,,,,,17th Jan 24,Strategy
65473,"Warhammer 40,000: Darktide",PC,Fatshark,Fatshark AB,,,,,,,,,,01st Dec 21,23rd Jul 20,Action
65474,"Warhammer 40,000: Darktide",XS,Fatshark,Fatshark AB,,,,,,,,,,01st Dec 21,23rd Jul 20,Action
65475,"Warhammer 40,000: Deathwatch",NS,Funbox Media,Rodeo Games,,,,,,,,,,10th May 19,06th Nov 18,Action
65476,"Warhammer 40,000: Rogue Trader",XS,Unknown,Owlcat Games,,,,,,,,,,,04th Oct 23,Role-Playing
65477,"Warhammer 40,000: Rogue Trader",PS5,Unknown,Owlcat Games,,,,,,,,,,,04th Oct 23,Role-Playing
65478,"Warhammer 40,000: Rogue Trader",PC,Unknown,Owlcat Games,,,,,,,,,,,04th Oct 23,Role-Playing
65479,"Warhammer 40,000: Space Marine 2",XS,Unknown,Saber Interactive,,,,,,,,,,,10th Dec 21,Shooter
65480,"Warhammer 40,000: Space Marine 2",PS5,Unknown,Saber Interactive,,,,,,,,,,,10th Dec 21,Shooter
65481,"Warhammer 40,000: Space Marine 2",PC,Unknown,Saber Interactive,,,,,,,,,,,10th Dec 21,Shooter
65482,"Warhammer 40,000: Space Marine 2",All,Focus Home Interactive,Saber Interactive,,,,,,,,,,09th Sep 24,10th Sep 24,Shooter
65483,"Warhammer 40,000: Speed Freeks",PC,Unknown,Caged Element,,,,,,,,,,,22nd Jan 25,Racing
65484,Warhammer Age of Sigmar: Champions,NS,Games Workshop,Games Workshop,,,,,,,,,,15th Apr 19,11th Jan 20,Board Game
65485,Warhammer Age of Sigmar: Realms of Ruin,XS,Unknown,Frontier Developments,,,,,,,,,,,17th Nov 23,Strategy
65486,Warhammer Age of Sigmar: Realms of Ruin,PS5,Unknown,Frontier Developments,,,,,,,,,,,17th Nov 23,Strategy
65487,Warhammer Age of Sigmar: Realms of Ruin,PC,Unknown,Frontier Developments,,,,,,,,,,,17th Nov 23,Strategy
65488,Warhammer: Chaosbane,PC,Bigben Interactive,EKO Software,,,,,,,,,,04th Jun 19,04th Apr 19,Role-Playing
65489,Warhammer: Chaosbane,XOne,Bigben Interactive,EKO Software,,,,,,,,,,04th Jun 19,04th Apr 19,Role-Playing
65490,Warhammer: Chaosbane,PS4,Bigben Interactive,EKO Software,,,,,,,,,,04th Jun 19,04th Apr 19,Role-Playing
65491,Warhammer: Vermintide 2,PS4,Unknown,Fatshark AB,,,,,,,,,,,10th Jun 19,Action
65492,Warhammer: Vermintide 2,XOne,Unknown,Fatshark AB,,,,,,,,,,,10th Jun 19,Action
65493,Wario Land 3,VC,Nintendo,Nintendo,,,,,,,,,,06th Dec 12,06th Nov 21,Platform
65494,Wario Land II,VC,Nintendo,Nintendo,,,,,,,,,,19th Jul 12,06th Nov 21,Platform
65495,"WarioWare, Inc.: Mega MicroGame$",3DS,Unknown,Nintendo,,,,,,,,,,,06th Feb 18,Misc
65496,WarioWare: Move It!Read the review,NS,Unknown,Nintendo,7.0,,,,,,,,,,21st Jun 23,Party
65497,Warlocks 2: God SlayersRead the review,PC,Unknown,Frozen District,7.0,,,,,,,,,,19th Jul 19,Action-Adventure
65498,Warlocks 2: God Slayers,NS,Unknown,Frozen District,,,,,,,,,,,19th Jul 19,Action-Adventure
65499,Warp Shift,NS,Isbit Games,Isbit Games,,,,,,,,,,27th Mar 18,26th Mar 18,Puzzle
65500,WarpartyRead the review,PC,Unknown,Crazy Monkey Studios,6.0,,,,,,,,,,31st Mar 19,Strategy
65501,Warriors Orochi 2,All,KOEI,Omega Force,,,,,,,,,,23rd Sep 08,17th Oct 20,Action
65502,Warriors Orochi 4,PC,Unknown,Koei Tecmo Games,,,,,,,,,,,15th Feb 19,Action
65503,Warriors Orochi Z,All,KOEI,Omega Force,,,,,,,,,,12th Mar 09,17th Oct 20,Action
65504,WARSAW,XOne,Crunching Koalas,Pixelated Milk,,,,,,,,,,02nd Oct 20,11th Sep 20,Strategy
65505,WARSAW,PS4,Crunching Koalas,Pixelated Milk,,,,,,,,,,29th Sep 20,11th Sep 20,Strategy
65506,WARSAW,PC,Crunching Koalas,Pixelated Milk,,,,,,,,,,02nd Oct 19,11th Sep 20,Strategy
65507,WARSAW,NS,Crunching Koalas,Pixelated Milk,,,,,,,,,,01st Oct 20,11th Sep 20,Strategy
65508,Warspear Online,PC,AIGRIND,AIGRIND,,,,,,,,,,02nd Nov 17,22nd Apr 19,MMO
65509,Wasteland,ApII,Electronic Arts,"Interplay Productions, Inc",,,,,,,,,,02nd Jan 88,15th Aug 24,Role-Playing
65510,Wasteland 2: Director's Cut,NS,inXile Entertainment,InXile Entertainment,,,,,,,,,,13th Sep 18,27th Oct 18,Strategy
65511,Wasteland 3,PC,Xbox Game Studios,InXile Entertainment,,,,,,,,,,28th Aug 20,10th Jun 19,Strategy
65512,Wasteland 3,XOne,Xbox Game Studios,InXile Entertainment,,,,,,,,,,28th Aug 20,10th Jun 19,Strategy
65513,Wasteland 3,PS4,Xbox Game Studios,InXile Entertainment,,,,,,,,,,28th Aug 20,21st Jun 19,Role-Playing
65514,Wasteland 3,Linux,Xbox Game Studios,InXile Entertainment,,,,,,,,,,28th Aug 20,21st Jun 19,Role-Playing
65515,Wasteland 3,All,Deep Silver,InXile Entertainment,,,,,,,,,,28th Aug 20,06th May 24,Strategy
65516,Wasteland Remastered,XOne,inXile Entertainment,Krome Studios,,,,,,,,,,25th Feb 20,24th Jan 20,Role-Playing
65517,Wasteland Remastered,PC,inXile Entertainment,Krome Studios,,,,,,,,,,25th Feb 20,24th Jan 20,Role-Playing
65518,Watch Dogs Legion,PS4,Ubisoft,Ubisoft,,,,,,,,,,29th Oct 20,18th Jun 19,Action-Adventure
65519,Watch Dogs Legion,PC,Ubisoft,Ubisoft,,,,,,,,,,29th Oct 20,18th Jun 19,Action-Adventure
65520,Watch Dogs LegionRead the review,XOne,Ubisoft,Ubisoft,4.0,,,,,,,,,29th Oct 20,18th Jun 19,Action-Adventure
65521,Watch Dogs Legion,XS,Ubisoft,Ubisoft Toronto,,,,,,,,,,10th Nov 20,17th Jun 20,Action-Adventure
65522,Watch Dogs Legion,PS5,Ubisoft,Ubisoft Toronto,,,,,,,,,,12th Nov 20,17th Jun 20,Action-Adventure
65523,Wattam,PC,Annapurna Interactive,Funomena,,,,,,,,,,01st Dec 19,30th Sep 19,Action
65524,WavetaleRead the review,XS,Unknown,Thunderful Development,6.5,,,,,,,,,,02nd Nov 22,Action-Adventure
65525,Wavetale,XOne,Unknown,Thunderful Development,,,,,,,,,,,02nd Nov 22,Action-Adventure
65526,Wavetale,PS5,Unknown,Thunderful Development,,,,,,,,,,,02nd Nov 22,Action-Adventure
65527,Wavetale,PS4,Unknown,Thunderful Development,,,,,,,,,,,02nd Nov 22,Action-Adventure
65528,Wavetale,PC,Unknown,Thunderful Development,,,,,,,,,,,02nd Nov 22,Action-Adventure
65529,Wavetale,NS,Unknown,Thunderful Development,,,,,,,,,,,02nd Nov 22,Action-Adventure
65530,Wawa LandRead the review,iOS,Unknown,Play Fripp,5.6,,,,,,,,,,12th Aug 22,Platform
65531,Way of the Passive Fist,NS,Household Games,Household Games,,,,,,,,,,11th Apr 19,18th Apr 22,Fighting
65532,way to the woods,PC,Unknown,Unknown,,,,,,,,,,,09th Jun 19,Adventure
65533,way to the woods,XOne,Unknown,Unknown,,,,,,,,,,,09th Jun 19,Adventure
65534,Wayfinder,PS5,Unknown,Airship Syndicate,,,,,,,,,,,09th Dec 22,Role-Playing
65535,Wayfinder,PS4,Unknown,Airship Syndicate,,,,,,,,,,,09th Dec 22,Role-Playing
65536,Wayfinder,PC,Unknown,Airship Syndicate,,,,,,,,,,,09th Dec 22,Role-Playing
65537,Ways to the Woods,XOne,Team 17,Anthony Tan,,,,,,,,,,01st Dec 20,01st Aug 20,Adventure
65538,Ways to the Woods,PC,Team 17,Anthony Tan,,,,,,,,,,01st Dec 20,01st Aug 20,Adventure
65539,Wayward Tide,PC,Unknown,Chucklefish,,,,,,,,,,,02nd Jul 19,Action-Adventure
65540,We Are OFKRead the review,PS5,Unknown,Team OFK,4.0,,,,,,,,,,19th Sep 22,Adventure
65541,We Are OFK,PS4,Unknown,Team OFK,,,,,,,,,,,19th Sep 22,Adventure
65542,We Are OFK,PC,Unknown,Team OFK,,,,,,,,,,,19th Sep 22,Adventure
65543,We Are OFK,NS,Unknown,Team OFK,,,,,,,,,,,19th Sep 22,Adventure
65544,We Are The CaretakersRead the review,XS,Unknown,Heart Shaped Games LLC,5.0,,,,,,,,,,03rd Jan 23,Role-Playing
65545,We Are The Caretakers,XOne,Unknown,Heart Shaped Games LLC,,,,,,,,,,,03rd Jan 23,Role-Playing
65546,We Are The Caretakers,PC,Unknown,Heart Shaped Games LLC,,,,,,,,,,,03rd Jan 23,Role-Playing
65547,We Love Katamari Reroll+ Royal Reverie,XS,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65548,We Love Katamari Reroll+ Royal Reverie,XOne,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65549,We Love Katamari Reroll+ Royal Reverie,PS5,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65550,We Love Katamari Reroll+ Royal Reverie,PS4,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65551,We Love Katamari Reroll+ Royal Reverie,PC,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65552,We Love Katamari Reroll+ Royal Reverie,NS,Unknown,Namco Bandai Games,,,,,,,,,,,09th Feb 23,Action
65553,We Were Here Forever,XS,Unknown,Total Mayhem Games,,,,,,,,,,,07th Dec 22,Adventure
65554,We Were Here Forever,XOne,Unknown,Total Mayhem Games,,,,,,,,,,,07th Dec 22,Adventure
65555,We Were Here Forever,PS5,Unknown,Total Mayhem Games,,,,,,,,,,,07th Dec 22,Adventure
65556,We Were Here Forever,PS4,Unknown,Total Mayhem Games,,,,,,,,,,,07th Dec 22,Adventure
65557,We Were Here Forever,PC,Unknown,Total Mayhem Games,,,,,,,,,,,07th Dec 22,Adventure
65558,We Were Here Together,XOne,Total Mayhem Games,Total Mayhem Games,,,,,,,,,,05th Jun 20,03rd Jun 20,Adventure
65559,We Were Here Together,PC,Total Mayhem Games,Total Mayhem Games,,,,,,,,,,10th Oct 19,03rd Jun 20,Adventure
65560,We Were Here Too,PC,Total Mayhem Games,Total Mayhem Games,,,,,,,,,,02nd Feb 18,19th Mar 18,Adventure
65561,Weakless,PC,Punk Notion,Cubeish Games,,,,,,,,,,01st Dec 19,14th Aug 19,Puzzle
65562,WeaklessRead the review,XOne,Punk Notion,Cubeish Games,5.0,,,,,,,,,01st Dec 19,14th Aug 19,Puzzle
65563,Weird West,XOne,Unknown,WolfEye Studios,,,,,,,,,,,18th Nov 21,Role-Playing
65564,Weird West,PS4,Unknown,WolfEye Studios,,,,,,,,,,,18th Nov 21,Role-Playing
65565,Weird West,PC,Unknown,WolfEye Studios,,,,,,,,,,,18th Nov 21,Role-Playing
65566,Weird West,All,Devolver Digital,WolfEye Studios,,,,,,,,,,31st Mar 22,08th May 24,Role-Playing
65567,Welcome to Elk,XOne,Triple Topping,Triple Topping,,,,,,,,,,17th Sep 20,04th Sep 20,Adventure
65568,Welcome to Elk,PC,Triple Topping,Triple Topping,,,,,,,,,,17th Sep 20,04th Sep 20,Adventure
65569,Welcome to ParadiZe,XS,Unknown,EKO Software,,,,,,,,,,,12th Feb 24,Action-Adventure
65570,Welcome to ParadiZe,PS5,Unknown,EKO Software,,,,,,,,,,,12th Feb 24,Action-Adventure
65571,Welcome to ParadiZe,PC,Unknown,EKO Software,,,,,,,,,,,12th Feb 24,Action-Adventure
65572,Werewolf vs Comanche 2.0,PC,Unknown,NovaLogic,,,,,,,,,,,27th Mar 21,Simulation
65573,Werewolf: The Apocalypse – Earthblood,XOne,Bigben Interactive,Cyanide Studio,,,,,,,,,,04th Feb 21,21st Jun 19,Role-Playing
65574,Werewolf: The Apocalypse – Earthblood,PS4,Bigben Interactive,Cyanide Studio,,,,,,,,,,04th Feb 21,21st Jun 19,Role-Playing
65575,Werewolf: The Apocalypse – Earthblood,PC,Bigben Interactive,Cyanide Studio,,,,,,,,,,04th Feb 21,21st Jun 19,Role-Playing
65576,Werewolf: The Apocalypse – Heart of the Forest,PC,Walkabout,Different Tales,,,,,,,,,,13th Oct 20,05th Aug 20,Visual Novel
65577,West of Dead,XOne,Unknown,Upstream Arcade,,,,,,,,,,,21st Jun 20,Action
65578,West of Dead,PC,Unknown,Upstream Arcade,,,,,,,,,,,21st Jun 20,Action
65579,West of Dead,NS,Unknown,Upstream Arcade,,,,,,,,,,,21st Jun 20,Action
65580,West of Dead,PS4,Unknown,Upstream Arcade,,,,,,,,,,,21st Jun 20,Action
65581,West of Loathing,NS,Asymmetric,Asymmetric Publications,,,,,,,,,,31st May 18,26th Mar 18,Adventure
65582,Western Girls,PC,Unknown,Unknown,,,,,,,,,,,12th Feb 24,Puzzle
65583,WHALIEN - Unexpected GuestsRead the review,PC,Unknown,Forbidden Folds,5.0,,,,,,,,,,09th Mar 23,Adventure
65584,What Happened,XOne,Unknown,Genius Slackers,,,,,,,,,,,05th Aug 20,Adventure
65585,What Happened,PS4,Unknown,Genius Slackers,,,,,,,,,,,05th Aug 20,Adventure
65586,What HappenedRead the review,PC,Unknown,Genius Slackers,2.0,,,,,,,,,,05th Aug 20,Adventure
65587,What Remains of Edith FinchRead the review,XS,Unknown,Giant Sparrow,9.0,,,,,,,,,,28th Jul 22,Adventure
65588,What Remains of Edith Finch,XOne,Unknown,Giant Sparrow,,,,,,,,,,,28th Jul 22,Adventure
65589,What Remains of Edith Finch,NS,Unknown,Giant Sparrow,,,,,,,,,,,28th Jul 22,Adventure
65590,WHAT THE CAR?,PC,Unknown,Triband,,,,,,,,,,,10th Sep 24,Racing
65591,What the Golf?Read the review,NS,Tribute Games,Triband,9.0,,,,,,,,,21st May 20,20th May 20,Sports
65592,What the Golf?,PC,Unknown,Triband,,,,,,,,,,,20th May 20,Sports
65593,WhateverlandRead the review,XS,Unknown,Caligari Games,4.5,,,,,,,,,,29th Sep 23,Adventure
65594,Whateverland,XOne,Unknown,Caligari Games,,,,,,,,,,,29th Sep 23,Adventure
65595,Whateverland,PS5,Unknown,Caligari Games,,,,,,,,,,,29th Sep 23,Adventure
65596,Whateverland,PS4,Unknown,Caligari Games,,,,,,,,,,,29th Sep 23,Adventure
65597,Whateverland,PC,Unknown,Caligari Games,,,,,,,,,,,29th Sep 23,Adventure
65598,Whateverland,NS,Unknown,Caligari Games,,,,,,,,,,,29th Sep 23,Adventure
65599,Wheel World,XS,Unknown,Messhof,,,,,,,,,,,18th Oct 24,Racing
65600,Wheel World,XOne,Unknown,Messhof,,,,,,,,,,,18th Oct 24,Racing
65601,Wheel World,PS5,Unknown,Messhof,,,,,,,,,,,18th Oct 24,Racing
65602,Wheel World,PS4,Unknown,Messhof,,,,,,,,,,,18th Oct 24,Racing
65603,Wheel World,PC,Unknown,Messhof,,,,,,,,,,,18th Oct 24,Racing
65604,Wheels of Aurelia,NS,Mixedbag Srl,Santa Ragione Srl,,,,,,,,,,02nd Nov 17,26th Mar 18,Adventure
65605,Wheels of Aurelia,PS4,Mixedbag Srl,Santa Ragione Srl,,8.0,,,,,,,,04th Oct 16,13th May 18,Visual Novel
65606,Wheels of DestructionRead the review,PS3,Unknown,Gelid Games,3.8,,,,,,,,,,10th Aug 22,Racing
65607,When the Past was Around,PC,Unknown,Mojiken Studio,,,,,,,,,,,30th Dec 20,Adventure
65608,When the Past was AroundRead the review,XOne,Unknown,Mojiken Studio,5.0,,,,,,,,,,30th Dec 20,Adventure
65609,When the Past was Around,PS4,Unknown,Mojiken Studio,,,,,,,,,,,30th Dec 20,Adventure
65610,When the Past was Around,NS,Unknown,Mojiken Studio,,,,,,,,,,,30th Dec 20,Adventure
65611,Whipseey and the Lost Atlas,XOne,Unknown,Daniel A. Ramirez,,,,,,,,,,,01st Sep 19,Platform
65612,Whipseey and the Lost Atlas,PS4,Unknown,Daniel A. Ramirez,,,,,,,,,,,01st Sep 19,Platform
65613,Whipseey and the Lost Atlas,PC,Unknown,Daniel A. Ramirez,,,,,,,,,,,01st Sep 19,Platform
65614,Whipseey and the Lost AtlasRead the review,NS,Unknown,Daniel A. Ramirez,5.0,,,,,,,,,,01st Sep 19,Platform
65615,Whispering Lane: Horror,PC,Unknown,Unknown,,,,,,,,,,,19th Jun 24,Shooter
65616,Whispering Willows,WiiU,Akupara Games,Night Light Interactive,,,,,,,,,,20th Jan 20,20th Sep 20,Adventure
65617,White Day: A Labyrinth Named School (2001),PC,Unknown,Sonnori,,,,,,,,,,,08th Feb 18,Adventure
65618,White Night,XOne,Unknown,OSome Studio,,,8.4,,,,,,,,04th May 19,Puzzle
65619,White Night,PS4,Unknown,OSome Studio,,,,,,,,,,,04th May 19,Puzzle
65620,White Night,iOS,Unknown,OSome Studio,,,,,,,,,,,04th May 19,Puzzle
65621,White Water!,Int,Imagic,Imagic,,,,,,,,,,01st Jan 83,13th Jan 18,Adventure
65622,Who's Your Daddy?,XOne,Joe Williams,Joe Williams,,,,,,,,,,01st Dec 19,17th Jun 19,Simulation
65623,Who's Your Daddy?,PC,Joe Williams,Joe Williams,,,,,,,,,,01st Dec 19,17th Jun 19,Simulation
65624,Wild Arms 3,PS4,Sony Interactive Entertainment,Media.Vision,,,,,,,,,,17th May 16,15th Sep 18,Role-Playing
65625,Wild Bastards,XS,Unknown,Blue Manchu,,,,,,,,,,,23rd Aug 24,Shooter
65626,Wild BastardsRead the review,PS5,Unknown,Blue Manchu,7.0,,,,,,,,,,23rd Aug 24,Shooter
65627,Wild Bastards,PC,Unknown,Blue Manchu,,,,,,,,,,,23rd Aug 24,Shooter
65628,Wild Bastards,NS,Unknown,Blue Manchu,,,,,,,,,,,23rd Aug 24,Shooter
65629,Wild Guns Reloaded,PS4,Natsume,Natsume Atari,,,,,,,,,,18th Jan 17,16th Feb 19,Shooter
65630,Wild Guns Reloaded,PC,Unknown,Natsume Atari,,,,,,,,,,,15th Feb 19,Shooter
65631,Wild Hearts,XS,Unknown,Omega Force,,,,,,,,,,,06th Nov 22,Role-Playing
65632,Wild Hearts,PS5,Unknown,Omega Force,,,,,,,,,,,06th Nov 22,Role-Playing
65633,Wild Hearts,PC,Unknown,Omega Force,,,,,,,,,,,06th Nov 22,Role-Playing
65634,Wild West Dynasty,PC,Unknown,Virtual Magic Games,,,,,,,,,,,12th Jun 21,Simulation
65635,Wild Western,Arc,Unknown,Taito,,,,,,,,,,,24th Apr 22,Action
65636,Wildermyth,PC,Unknown,Worldwalker Games,,,,,,,,,,,02nd Aug 21,Strategy
65637,Wildfire,PC,Humble Bundle,Sneaky Bastards,,,,,,,,,,26th May 20,05th May 20,Action-Adventure
65638,Wildfrost,XS,Chucklefish,Deadpan Games,,,,,,,,,,10th Dec 24,29th Jan 25,Strategy
65639,Wildfrost,XOne,Chucklefish,Deadpan Games,,,,,,,,,,10th Dec 24,29th Jan 25,Strategy
65640,Wildfrost,PC,Chucklefish,Deadpan Games,,,,,,,,,,12th Apr 23,29th Jan 25,Strategy
65641,Wildfrost,NS,Chucklefish,Deadpan Games,,,,,,,,,,12th Apr 23,29th Jan 25,Strategy
65642,Will Fight for Food,OSX,Pyrodactyl,Pyrodactyl,,,,,,,,,,22nd Apr 15,10th Aug 18,Role-Playing
65643,WILL: A Wonderful World,NS,PM Studios,4D Door Games,,,,,,,,,,26th Mar 19,17th Dec 18,Visual Novel
65644,WILL: A Wonderful World,PS4,PM Studios,4D Door Games,,,,,,,,,,26th Mar 19,17th Dec 18,Visual Novel
65645,WILL: A Wonderful World,PC,AGM Playism,4D Door Games,,,,,,,,,,06th Jun 17,17th Dec 18,Visual Novel
65646,Wilmot Works It Out,PC,Unknown,Hollow Ponds,,,,,,,,,,,17th Nov 24,Fighting
65647,Wilson's Heart,OR,Oculus,Twisted Pixel Games,,,,,,,,,,21st Apr 17,27th Oct 21,Adventure
65648,Wily & Right no RockBoard: That's Paradise,NES,Unknown,Capcom,,,,,,,,,,,19th Apr 18,Board Game
65649,Windblown,PC,Unknown,Motion Twin,,,,,,,,,,,08th Dec 23,Action
65650,Windbound,XOne,Deep Silver,5 Lives Studios,,,,,,,,,,28th Aug 20,06th Jul 20,Action-Adventure
65651,Windbound,PS4,Deep Silver,5 Lives Studios,,,,,,,,,,28th Aug 20,06th Jul 20,Action-Adventure
65652,Windbound,PC,Deep Silver,5 Lives Studios,,,,,,,,,,28th Aug 20,06th Jul 20,Action-Adventure
65653,WindboundRead the review,NS,Deep Silver,5 Lives Studios,4.0,,,,,,,,,28th Aug 20,06th Jul 20,Action-Adventure
65654,Windjammers 2Read the review,NS,DotEmu,DotEmu,7.0,,,,,,,,,01st Dec 20,17th Jun 19,Sports
65655,Windjammers 2,PC,DotEmu,DotEmu,,,,,,,,,,01st Dec 20,17th Jun 19,Sports
65656,Windjammers 2,XOne,Unknown,DotEmu,,,,,,,,,,,13th Jan 22,Sports
65657,Windjammers 2,PS4,Unknown,DotEmu,,,,,,,,,,,13th Jan 22,Sports
65658,Wing of DarknessRead the review,PS4,Unknown,Production Exabilities,5.5,,,,,,,,,,22nd Jun 21,Shooter
65659,Wing of Darkness,PC,Unknown,Production Exabilities,,,,,,,,,,,22nd Jun 21,Shooter
65660,Wing of Darkness,NS,Unknown,Production Exabilities,,,,,,,,,,,22nd Jun 21,Shooter
65661,Wingspan,NS,Unknown,Monster Couch,,,,,,,,,,,28th Dec 20,Board Game
65662,Wingspan,PC,Unknown,Monster Couch,,,,,,,,,,,13th Jan 21,Strategy
65663,WinKings,WiiU,Unknown,TBD,,,,,,,,,,,25th Aug 20,Party
65664,Winnie the Pooh Baby,PC,Disney Interactive Studios,Disney Interactive Studios,,,,,,,,,,01st Jan 01,04th Apr 18,Misc
65665,Winning Post 7 2012,PC,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,17th Feb 12,21st Dec 18,Sports
65666,Winning Post 7 2013,PC,Koei Tecmo,Tecmo Koei Games,,,,,,,,,,15th Feb 13,19th Jan 19,Sports
65667,Winning Post 8 2018,PC,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,15th Mar 18,30th Jul 18,Sports
65668,Winning Post 9,NS,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,28th Mar 19,22nd Mar 19,Sports
65669,Winning Post 9,PS4,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,28th Mar 19,22nd Mar 19,Sports
65670,Winning Post 9,PC,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,28th Mar 19,22nd Mar 19,Sports
65671,Winning Post 9 2020,PS4,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,12th Mar 20,09th Dec 19,Sports
65672,Winning Post 9 2020,PC,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,01st Apr 19,09th Dec 19,Sports
65673,Winning Post 9 2020,NS,Koei Tecmo,Koei Tecmo Games,,,,,,,,,,12th Mar 20,09th Dec 19,Sports
65674,Winning Post 9 2022,PS4,Unknown,Koei Tecmo Games,,,,,,,,,,,03rd Aug 22,Simulation
65675,Winning Post 9 2022,PC,Unknown,Koei Tecmo Games,,,,,,,,,,,03rd Aug 22,Simulation
65676,Winning Post 9 2022,NS,Unknown,Koei Tecmo Games,,,,,,,,,,,03rd Aug 22,Simulation
65677,Winning Putt: Golf Online,PC,Bandai Namco Entertainment,"WEBZENONNET Co., Ltd.",,,,,,,,,,25th Oct 16,26th Mar 19,Sports
65678,WipEout Rush,iOS,Unknown,Amuzo,,,,,,,,,,,16th Sep 21,Racing
65679,WipEout Rush,And,Unknown,Amuzo,,,,,,,,,,,16th Sep 21,Racing
65680,Witch & Hero 3,NS,Unknown,CIRCLE Entertainment,,,,,,,,,,,25th Mar 18,Action
65681,Witch on the Holy Night,PS4,Type-Moon,Type-Moon,,,,,,,,,,08th Dec 22,05th Jul 23,Visual Novel
65682,Witch on the Holy Night,PC,Type-Moon,Type-Moon,,,,,,,,,,12th Apr 12,05th Jul 23,Visual Novel
65683,Witch on the Holy Night,NS,Unknown,Type-Moon,,,,,,,,,,,05th Jul 23,Visual Novel
65684,Witch Rise,PC,Unknown,lightUP,,,,,,,,,,,16th Jan 24,Shooter
65685,Witch RiseRead the review,NS,Unknown,lightUP,4.0,,,,,,,,,,16th Jan 24,Shooter
65686,Witch Rise,PS4,Unknown,lightUP,,,,,,,,,,,16th Jan 24,Shooter
65687,Witch Rise,PS5,Unknown,lightUP,,,,,,,,,,,16th Jan 24,Shooter
65688,Witch Rise,XOne,Unknown,lightUP,,,,,,,,,,,16th Jan 24,Shooter
65689,Witch Rise,XS,Unknown,lightUP,,,,,,,,,,,16th Jan 24,Shooter
65690,Witchbrook,PC,Chucklefish,Chucklefish,,,,,,,,,,01st Dec 20,13th Jul 19,Role-Playing
65691,Witchcrafty,PC,Unknown,PigeonDev,,,,,,,,,,,20th Jul 21,Platform
65692,WitchcraftyRead the review,PSV,Unknown,PigeonDev,4.5,,,,,,,,,,20th Jul 21,Platform
65693,Without Within,PC,InvertMouse,InvertMouse,,,,,,,,,,22nd Jan 15,25th Dec 18,Visual Novel
65694,Without Within 2,PC,InvertMouse,InvertMouse,,,,,,,,,,09th Nov 15,25th Dec 18,Visual Novel
65695,Without Within 3,PC,InvertMouse,InvertMouse,,,,,,,,,,03rd May 18,25th Dec 18,Visual Novel
65696,Wizard with a Gun,PC,Unknown,Galvanic Games,,,,,,,,,,,13th Jun 21,Action-Adventure
65697,Wizard with a Gun,NS,Unknown,Galvanic Games,,,,,,,,,,,13th Jun 21,Action-Adventure
65698,Wizard's Symphony,NS,Arc System Works,Arc System Works,,,,,,,,,,28th Feb 19,24th Feb 19,Role-Playing
65699,Wizard's Symphony,PS4,Arc System Works,Arc System Works,,,,,,,,,,28th Feb 19,24th Feb 19,Role-Playing
65700,Wizardry: Proving Grounds of the Mad Overlord,ApII,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,,15th Aug 24,Role-Playing
65701,Wizardry: Proving Grounds of the Mad Overlord (2023),PC,Unknown,Digital Eclipse,,,,,,,,,,,30th Mar 24,Role-Playing
65702,Wizardry: Proving Grounds of the Mad Overlord (2023),XS,Unknown,Digital Eclipse,,,,,,,,,,,09th May 24,Role-Playing
65703,Wizardry: Proving Grounds of the Mad Overlord (2023),XOne,Unknown,Digital Eclipse,,,,,,,,,,,09th May 24,Role-Playing
65704,Wizardry: Proving Grounds of the Mad Overlord (2023)Read the review,PS5,Unknown,Digital Eclipse,7.0,,,,,,,,,,09th May 24,Role-Playing
65705,Wizardry: Proving Grounds of the Mad Overlord (2023),PS4,Unknown,Digital Eclipse,,,,,,,,,,,09th May 24,Role-Playing
65706,Wizardry: Proving Grounds of the Mad Overlord (2023),NS,Unknown,Digital Eclipse,,,,,,,,,,,09th May 24,Role-Playing
65707,Wo Long: Fallen Dynasty,XS,Unknown,Team Ninja,,,,,,,,,,,13th Jun 22,Role-Playing
65708,Wo Long: Fallen Dynasty,PC,Unknown,Team Ninja,,,,,,,,,,,13th Jun 22,Role-Playing
65709,Wo Long: Fallen DynastyRead the review,PS5,Unknown,Team Ninja,7.0,,,,,,,,,,02nd Feb 23,Role-Playing
65710,Wo Long: Fallen Dynasty,PS4,Unknown,Team Ninja,,,,,,,,,,,02nd Feb 23,Role-Playing
