Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
14381,Scribblenauts Unmasked: A DC Comics Adventure,WiiU,Warner Bros. Interactive Entertainment,5TH Cell,,,,,0.09m,,,0.01m,0.10m,24th Sep 13,03rd Apr 18,Puzzle
14382,The Ant Bully,PS2,Midway Games,Artificial Mind and Movement,,,,,0.05m,0.04m,,0.01m,0.10m,24th Jul 06,,Platform
14383,Steins;Gate,PSV,5pb,5pb. Inc.,,,,,0.04m,0.04m,,0.02m,0.10m,18th Sep 15,04th Jul 18,Adventure
14384,Salt,PC,Lavaboots Studios,Lavaboots Studios,,,,0.10m,,,,,,06th Feb 18,26th Mar 19,Adventure
14385,Football Director DS,DS,Pinnacle,Sports Director Limited,,,,,,0.10m,,0.00m,0.10m,28th Nov 08,,Sports
14386,aMAZE,PC,Blender Games,Blender Games,,,,0.10m,,,,,,14th Mar 17,26th Mar 19,Puzzle
14387,Monster Rancher EVO,PS2,Tecmo,Tecmo,,,,,0.02m,0.02m,0.05m,0.01m,0.10m,13th Apr 06,,Role-Playing
14388,Assassin's Creed: Rogue,PC,Ubisoft,Ubisoft Sofia,,,,,0.07m,0.02m,,0.01m,0.10m,10th Mar 15,04th Jul 18,Action
14389,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,Bethesda Softworks,Bethesda Softworks,,,,,0.09m,0.01m,,0.01m,0.10m,26th May 09,,Role-Playing
14390,Project Hacker: Kakusei,DS,Nintendo,RED Entertainment,,,,,,,0.10m,,0.10m,13th Jul 06,,Action
14391,Deca Sports DS,DS,Hudson Soft,Hudson Soft,,,,,0.07m,0.02m,,0.01m,0.10m,02nd Mar 10,,Sports
14392,X-Men: Destiny,Wii,Activision,Silicon Knights,,3.3,,,0.07m,0.02m,,0.01m,0.10m,27th Sep 11,,Action
14393,KORG DS-10 Synthesizer Plus,DS,Xseed Games,AQ Interactive,,,,,0.07m,,0.02m,0.01m,0.10m,16th Feb 10,,Misc
14394,Guitar Hero: Van Halen,PS2,Activision,Neversoft Entertainment,,4.9,,,0.05m,0.04m,,0.01m,0.10m,22nd Dec 09,,Misc
14395,Knights of Pen and Paper 2,PC,Paradox Interactive,Kyy Games,,,,0.10m,,,,,,20th Oct 15,26th Mar 19,Role-Playing
14396,Olympic Summer Games: Atlanta 1996,PS,Eidos Interactive,Silicon Dreams,,,,,0.06m,0.04m,,0.01m,0.10m,23rd Jul 96,,Sports
14397,Igor: The Game,Wii,SouthPeak Interactive,Legacy Interactive,,,,,0.09m,0.00m,,0.01m,0.10m,16th Sep 08,,Adventure
14398,The Destiny of Zorro,Wii,505 Games,Pronto Games,,,,,0.09m,,,0.01m,0.10m,05th May 09,,Action
14399,Disney's The Haunted Mansion,GC,TDK Mediactive,High Voltage Software,,,,,0.08m,0.02m,,0.00m,0.10m,14th Oct 03,,Platform
14400,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,Capcom,Eighting,,,,,,,0.10m,,0.10m,11th Dec 08,,Fighting
14401,Draglade,DS,Atlus,Dimps Corporation,,,,,0.09m,0.00m,,0.01m,0.10m,04th Dec 07,,Fighting
14402,BallisticNG,PC,Neognosis,Neognosis,,,,0.10m,,,,,,14th Dec 18,26th Mar 19,Racing
14403,The Smurfs 2,Wii,Ubisoft,Way Forward,,,,,,0.10m,,0.01m,0.10m,23rd Jul 13,17th Mar 18,Platform
14404,Planetfall,Series,Infocom,"Infocom, Inc.",,,,0.10m,,,,,,08th Jul 83,21st Dec 20,Adventure
14405,Darius Gaiden,SAT,Acclaim Entertainment,Aisystem Tokyo,,,,,,,0.10m,,0.10m,01st Jan 96,,Shooter
14406,All Kamen Rider: Rider Generation 2,DS,Namco Bandai Games,Bandai Namco Games,,,,,,,0.10m,,0.10m,02nd Aug 12,23rd Nov 18,Fighting
14407,Beach Spikers: Virtua Beach Volleyball,GC,Sega,Sega-AM2,,7.1,,,0.08m,0.02m,,0.00m,0.10m,12th Aug 02,,Sports
14408,Scribblenauts Unmasked: A DC Comics Adventure,3DS,Warner Bros. Interactive Entertainment,5TH Cell,,,,,0.09m,,,0.01m,0.10m,24th Sep 13,03rd Apr 18,Puzzle
14409,My Healthy Cooking Coach,DS,Ubisoft,Ubisoft,,,,,0.09m,,,0.01m,0.10m,23rd Jun 09,,Simulation
14410,You Don't Know Jack: Mock 2,PS,Sierra Entertainment,"Jellyvision, Inc.",,,,,0.06m,0.04m,,0.01m,0.10m,06th Nov 00,,Misc
14411,3D Tank Warfare Simulator Panzer Front,PS,Agetec,Enterbrain,,,,,0.06m,0.04m,,0.01m,0.10m,10th Sep 01,,Simulation
14412,Leisure Suit Larry: Box Office Bust,PS3,Codemasters,Team17 Software,,,,,0.06m,0.03m,,0.01m,0.10m,05th May 09,,Adventure
14413,Jade Cocoon 2,PS2,Ubisoft,Genki,,,,,0.05m,0.04m,,0.01m,0.10m,17th Dec 01,,Role-Playing
14414,Lord of Apocalypse,PSV,Square Enix,Access Games,,,,,,,0.10m,,0.10m,17th Dec 11,,Role-Playing
14415,Harry Potter and the Deathly Hallows - Part 1,PC,Electronic Arts,EA Bright Light,,,,,0.08m,0.02m,,0.01m,0.10m,16th Nov 10,,Action
14416,Final Fantasy XIV Online Complete Edition,PS4,Square Enix,Square Enix,,,,,0.07m,,0.02m,0.02m,0.10m,20th Jun 17,10th Jul 18,MMO
14417,Kabushiki Baibai Trainer: Kabutore!,DS,Konami,Kojima Productions,,,,,,,0.10m,,0.10m,14th Dec 06,,Simulation
14418,Devil May Cry 4 Special Edition,PS4,Capcom,Capcom,,,,,0.01m,,0.09m,0.00m,0.10m,23rd Jun 15,11th Sep 18,Action
14419,Puyo Puyo Tetris,PS4,Sega,Sonic Team,,,,,0.05m,0.03m,,0.02m,0.10m,25th Apr 17,04th Jul 18,Puzzle
14420,Sword & Sorcery,SAT,Micro Cabin,Micro Cabin,,,,,,,0.10m,,0.10m,31st May 96,,Role-Playing
14421,Myst,DS,Empire Interactive,Hopelite Research,,,,,0.09m,0.00m,,0.01m,0.10m,13th May 08,,Adventure
14422,Van Helsing,GBA,VU Games,Saffire Corporation,,,,,0.07m,0.03m,,0.00m,0.10m,06th May 04,,Action
14423,Bee Movie Game,PS2,Activision,Beenox,,,,,0.05m,0.04m,,0.01m,0.10m,30th Oct 07,,Action
14424,Just Dance 2019,WiiU,Ubisoft,Ubisoft Paris,,,,,0.06m,0.03m,,0.01m,0.10m,23rd Oct 18,28th Sep 18,Music
14425,Space Pirates And Zombies 2,PC,MinMax Games Ltd.,MinMax Games Ltd.,,,,0.10m,,,,,,07th Nov 17,26th Mar 19,Strategy
14426,Rugby 15,PS3,Maximum Games,HB Studios,,,,,0.03m,0.05m,,0.02m,0.10m,24th Feb 15,17th Sep 18,Sports
14427,Deathtrap,PC,NeocoreGames,Neocore Games,,,,0.10m,,,,,,04th Feb 15,26th Mar 19,Action
14428,Sudoku Mania,DS,UFO Interactive,FrontLine Studios,,,,,0.09m,0.00m,,0.01m,0.10m,30th Jun 06,,Puzzle
14429,NASCAR Heat Evolution,XOne,Dusenberry Martin Racing,Monster Games,,,,,0.09m,,,0.01m,0.10m,13th Sep 16,,Racing
14430,USA Today Puzzle Craze,DS,Destineer,Magellan Interactive,,,,,0.09m,,,0.01m,0.10m,24th Feb 09,,Puzzle
14431,Kelly Slater's Pro Surfer,XB,Activision,Treyarch,,,,,0.08m,0.02m,,0.00m,0.10m,16th Sep 02,,Sports
14432,Machi-Ing Maker 3 x Tousouchuu,PSP,D3 Publisher,"Indi Software Co., Ltd.",,,,,,,0.10m,,0.10m,28th Jan 10,,Simulation
14433,SVC Chaos: SNK vs. Capcom,XB,SNK,SNK Corporation,,,,,0.08m,0.02m,,0.00m,0.10m,28th Sep 04,,Fighting
14434,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,Activision,PlatinumGames,,,,,0.04m,0.04m,,0.02m,0.10m,24th May 16,15th Apr 18,Action
14435,NAtURAL DOCtRINE,PS4,NIS America,Kadokawa Games,,,,,0.05m,0.02m,0.02m,0.01m,0.10m,30th Sep 14,23rd Nov 18,Role-Playing
14436,NFL Tour,X360,EA Sports BIG,EA Tiburon,,,,,0.09m,0.00m,,0.01m,0.10m,08th Jan 08,,Sports
14437,World Snooker Championship 2007,PS3,Sega,Blade Interactive,,,,,,0.10m,,0.00m,0.10m,23rd Mar 07,,Sports
14438,Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,Bandai,Emotion,,,,,,,0.10m,,0.10m,06th Jun 97,,Shooter
14439,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,Global Star Software,High Voltage Software,,,,,0.05m,0.04m,,0.01m,0.10m,11th Oct 05,,Platform
14440,Retrovirus,PC,Cadenza Interactive,Cadenza Interactive,,,,0.10m,,,,,,31st Jan 13,24th Mar 19,Shooter
14441,Sudden Strike 4,PS4,Kalypso Media,Kite Games,,,,,0.05m,0.03m,0.01m,0.02m,0.10m,15th Aug 17,24th Mar 18,Strategy
14442,Surge Concerto: Ciel nosurge,PSV,Gust,Gust,,,,,,,0.10m,,0.10m,26th Apr 12,24th Nov 18,Simulation
14443,Vanishing Point,PS,Acclaim Entertainment,Clockwork Games,,,,,0.06m,0.04m,,0.01m,0.10m,05th Feb 01,,Racing
14444,The History Channel: Civil War - Secret Missions,PS3,Activision,Cauldron Ltd.,,,,,0.09m,,,0.01m,0.10m,04th Nov 08,,Shooter
14445,Dragonseeds,PS,Jaleco,Unknown,,,,,0.03m,0.02m,0.04m,0.01m,0.10m,30th Sep 98,,Action
14446,The Bard's Tale,XB,inXile Entertainment,InXile Entertainment,,,,,0.08m,0.02m,,0.00m,0.10m,26th Oct 04,,Role-Playing
14447,Dora & Kai-Lan's Pet Shelter,DS,2K Play,Black Lantern Studios,,,,,0.08m,0.01m,,0.01m,0.10m,01st Nov 11,,Strategy
14448,Blackguards 2,PC,Daedalic Entertainment,Daedalic Entertainment,,,,0.10m,,,,,,01st Apr 15,15th Sep 18,Strategy
14449,Attack of the Movies 3D,Wii,Majesco,Panic Button Games Inc.,,,,,0.09m,,,0.01m,0.10m,18th May 10,,Shooter
14450,Alien Hominid,PS2,O~3 Entertainment,The Behemoth,,,,,0.05m,0.04m,,0.01m,0.10m,21st Nov 04,,Shooter
14451,Rento Fortune - Online Dice Board Game,PC,LAN - GAMES EOOD,LAN - GAMES EOOD,,,,0.10m,,,,,,14th Jul 17,23rd Mar 19,Misc
14452,Bullet Witch,X360,Atari,Cavia Inc.,,6.6,,,0.07m,0.01m,0.02m,0.01m,0.10m,27th Feb 07,,Shooter
14453,L'Aigle de Guerre,GBA,Nintendo,Genki,,,,,,,0.10m,0.00m,0.10m,21st Nov 01,,Strategy
14454,The Technomancer,PC,Focus Home Interactive,Spiders,,,,0.10m,,,,,,28th Jun 16,27th Jun 18,Role-Playing
14455,Ace of Aces,All,Accolade,Distinctive Software,,,,0.10m,,,,,,01st Jan 86,23rd Apr 22,Simulation
14456,Aidyn Chronicles: The First Mage,N64,THQ,H2O Interactive,,6.0,,,0.08m,0.02m,,0.00m,0.10m,14th Mar 01,,Role-Playing
14457,Amnesia: Rebirth,All,Frictional Games,Frictional Games,,,,0.10m,,,,,,20th Oct 20,17th Mar 21,Adventure
14458,Ankh,PC,Viva Media,DECK13 Interactive,,,,0.10m,,,,,,31st Aug 06,,Adventure
14459,Atelier Escha & Logy: Alchemists of the Dusk SkyRead the review,PS3,Tecmo Koei,Gust,7.8,,,0.10m,,,,,,11th Mar 14,02nd Jan 18,Role-Playing
14460,Black Moon Chronicles,PC,Unknown,Cryo Interactive,,,,0.10m,,,,,,,20th Mar 21,Strategy
14461,Bullet Girls Phantasia,All,D3 Publisher,SHADE Inc.,,,,0.10m,,,,,,17th Jan 20,10th Oct 20,Role-Playing
14462,Captain Blood,PC,Mindscape,Exxos,,,,0.10m,,,,,,01st Jan 88,,Adventure
14463,Celtic Kings: Rage of War,PC,Strategy First,Haemimont Games,,,,0.10m,,,,,,21st Aug 02,10th Jan 18,Strategy
14464,Choplifter,All,Broderbund,Dan Gorlin,,,,0.10m,,,,,,21st May 82,06th Apr 21,Shooter
14465,Deadlock: Planetary Conquest,All,Accolade,Accolade,,,,0.10m,,,,,,28th Aug 96,18th Mar 21,Strategy
14466,Disney's Donald Duck: Goin' Quackers,N64,Ubisoft,Disney Interactive Studios,,,,,0.08m,0.02m,,0.00m,0.10m,20th Dec 00,,Platform
14467,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,Tecmo,Tecmo,,,,0.10m,,,,,,13th Nov 08,,Adventure
14468,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,Tecmo,Tecmo,,,,0.10m,,,,,,05th Jun 08,,Adventure
14469,Europa 1400: The Guild,PC,JoWood Productions,4HEAD Studios,,,,0.10m,,,,,,18th Nov 02,,Simulation
14470,Fate/stay night Remastered,All,Aniplex Inc.,Type-Moon,,,,0.10m,,,,,,07th Aug 24,20th Dec 24,Visual Novel
14471,Flying Dragon,N64,Natsume,Culture Brain,,,,,0.08m,0.02m,,0.00m,0.10m,31st Jul 98,,Fighting
14472,Flying Heroes,PC,Unknown,Illusion Softworks,,,,0.10m,,,,,,,12th Mar 21,Shooter
14473,Frontier: First Encounters,All,GameTek,Frontier Developments,,,,0.10m,,,,,,01st Apr 95,19th Jan 21,Simulation
14474,Gal Gun: Double Peace,All,PQube,Inti Creates,,,,0.10m,,,,,,02nd Aug 16,30th Jan 21,Shooter
14475,Galactic Civilizations,PC,Strategy First,Stardock,,,,0.10m,,,,,,26th Mar 03,,Strategy
14476,Gary Grigsby's World at War,PC,Unknown,2 by 3 Games,,,,0.10m,,,,,,,16th Mar 21,Strategy
14477,God Wars: Future Past,All,NIS America,Kadokawa Games,,,,0.10m,,,,,,20th Jun 17,24th Jan 21,Role-Playing
14478,Grand Prix Circuit,All,Accolade,Distinctive Software,,,,0.10m,,,,,,01st Jan 88,23rd Apr 22,Racing
14479,GT64 Championship Edition,N64,Ocean,Imagineer,,,,,0.08m,0.02m,,0.00m,0.10m,09th Sep 98,,Racing
14480,HardBall II,All,Accolade,Distinctive Software,,,,0.10m,,,,,,01st Jan 89,23rd Apr 22,Sports
14481,Hellblade: Senua's Sacrifice,XOne,Microsoft Studios,Ninja Theory,,,,0.10m,,,,,,04th Dec 18,02nd Nov 18,Action-Adventure
14482,iM1A2 Abrams,PC,Interactive Magic,Charybdis,,,,0.10m,,,,,,23rd Mar 97,09th Jun 23,Simulation
14483,Indy Racing 2000,N64,Infogrames,Paradigm Entertainment,,,,,0.08m,0.02m,,0.00m,0.10m,30th May 00,,Racing
14484,International Superstar Soccer 64 (weekly JP sales),N64,Konami,Konami Computer Entertainment Osaka,,,,,,,0.05m,0.05m,0.10m,31st Jul 97,,Sports
14485,Jeopardy!,N64,GameTek,GameTek,,,,,0.08m,0.02m,,0.00m,0.10m,25th Feb 98,,Misc
14486,Jules Verne's Return To Mysterious Island,iOS,Unknown,Tetraedge,,,,0.10m,,,,,,,,Adventure
14487,Just Grandma and Me,PC,Broderbund,Living Books,,,,0.10m,,,,,,01st Jan 92,28th Sep 22,Education
14488,King's Quest IV: The Perils of Rosella,All,Sierra Online,Sierra On-Line,,,,0.10m,,,,,,01st Sep 88,03rd Apr 21,Adventure
14489,Lode Runner 3-D,N64,Infogrames,Big Bang,,7.0,,,0.08m,0.02m,,0.00m,0.10m,01st Jan 99,,Action
14490,Macadam Bumper,All,Accolade,ERE Informatique,,,,0.10m,,,,,,01st Jan 88,20th Mar 21,Misc
14491,Manhunter 2: San Francisco,All,Sierra Online,Evryware,,,,0.10m,,,,,,01st Jun 89,05th Oct 22,Adventure
14492,Manhunter: New York,All,Sierra Online,Evryware,,,,0.10m,,,,,,01st Jan 88,05th Oct 22,Adventure
14493,MechWarrior,PC,Activision,Dynamix,,,,0.10m,,,,,,01st Jan 89,,Simulation
14494,Men in Black: The Game,All,SouthPeak Interactive,Gigawatt Studios,,,,0.10m,,,,,,18th Nov 97,14th Apr 21,Adventure
14495,Mickey's Runaway Zoo,PC,Disney Interactive Studios,Westwood Associates,,,,0.10m,,,,,,01st Jan 91,18th Oct 22,Puzzle
14496,Might and Magic: The Secret of the Inner Sanctum,All,New World Computing,New World Computing,,,,0.10m,,,,,,01st Jan 86,13th Mar 21,Role-Playing
14497,Milo's Astro Lanes,N64,Crave Entertainment,Player 1,,,,,0.08m,0.02m,,0.00m,0.10m,24th Nov 98,,Sports
14498,Mindshadow,All,Activision,Interplay Productions,,,,0.10m,,,,,,01st Jan 84,29th Sep 22,Adventure
14499,Muramasa RebirthRead the review,PSV,Aksys Games,Vanillaware,8.0,,,0.10m,,,,,,25th Jun 13,10th Jan 19,Role-Playing
14500,Murky Divers,PC,Oro Interactive,Embers,,,,0.10m,,,,,,19th Jun 24,16th Jul 24,Action-Adventure
14501,N2O: Nitrous Oxide,PS,Fox Interactive,Gremlin Interactive,,,,0.10m,,,,,,30th Jun 98,,Racing
14502,Panzer General II,PC,SSI,"Strategic Simulations, Inc.",,,,0.10m,,,,,,30th Sep 97,,Strategy
14503,PHM Pegasus,All,Electronic Arts,Lucasfilm Games,,,,0.10m,,,,,,01st Jan 86,13th Jul 21,Simulation
14504,Pocky & Rocky Reshrined,All,Natsume Atari,Tengo Project,,,,0.10m,,,,,,23rd Jun 22,14th Jul 22,Shooter
14505,Potion Craft: The Alchemist Simulator,PC,TinyBuild Games,niceplay games,,,,0.10m,,,,,,21st Sep 21,28th Sep 21,Simulation
14506,Record of Lodoss War: Deedlit in Wonder Labyrinth,PC,Unknown,Team Ladybug,,,,0.10m,,,,,,,30th Apr 21,Action-Adventure
14507,Riana Rouge,PC,Black Dragon,Black Dragon,,,,0.10m,,,,,,01st Jan 97,,Adventure
14508,Romance of the Three Kingdoms XIV: Diplomacy and Strategy Expansion Pack,All,Koei Tecmo,Koei Tecmo Games,,,,0.10m,,,,,,10th Dec 20,05th Mar 21,Strategy
14509,Samurai Maiden,All,Unknown,SHADE Inc.,,,,0.10m,,,,,,,12th Dec 22,Action
14510,Samurai Warriors 4: Empires,All,KOEI,Omega Force,,,,0.10m,,,,,,15th Mar 16,07th Feb 21,Action
14511,Senran Kagura: Estival Versus,All,Marvelous Entertainment,Tamsoft,,,,0.10m,,,,,,15th Mar 16,23rd Jan 21,Action
14512,Senran Kagura: Peach Beach Splash,PS4,Xseed Games,Marvelous Entertainment,,,,0.10m,,,,,,26th Sep 17,30th Jun 18,Action
14513,Sins of a Solar Empire: Rebellion,PC,Unknown,Ironclad Games,,,,0.10m,,,,,,01st Jan 70,,Strategy
14514,Skylanders: Imaginators,All,Activision,Toys for Bob,,,,0.10m,,,,,,16th Oct 16,18th Mar 21,Platform
14515,Star Control 3,PC,Accolade,Legend Entertainment,,,,0.10m,,,,,,31st Aug 96,,Strategy
14516,Star Trek: New Worlds,PC,Interplay,14 Degrees East,,,,0.10m,,,,,,07th Sep 00,,Strategy
14517,Tales of the World: Summoner's Lineage,GBA,Namco,Magical Company,,,,0.10m,,,,,,07th Mar 03,,Role-Playing
14518,The Ancient Art of War at Sea,All,Broderbund,Evryware,,,,0.10m,,,,,,01st Jan 87,05th Oct 22,Strategy
14519,The Dam Busters,All,Accolade,Sydney Development,,,,0.10m,,,,,,01st Jan 84,23rd Apr 22,Simulation
14520,The Fool's Errand,All,Miles Computing,Cliff Johnson,,,,0.10m,,,,,,01st Jan 87,08th Apr 21,Puzzle
14521,The Idolmaster: Starlit Season,All,Bandai Namco,"ILCA, Inc.",,,,0.10m,,,,,,14th Oct 21,20th Oct 21,Music
14522,The Last Express,All,Broderbund,Smoking Car Productions,,,,0.10m,,,,,,30th Mar 97,28th Mar 21,Adventure
14523,The Pagemaster,All,Fox Interactive,Probe Software,,,,0.10m,,,,,,23rd Nov 94,28th Sep 22,Platform
14524,The Settlers: Rise of an Empire,PC,Ubisoft,Blue Byte,,,,0.10m,,,,,,25th Sep 07,,Strategy
14525,Toriko: Gourmet Survival 2,PSP,Unknown,Natsume,,,,0.10m,,,,,,,20th Nov 20,Role-Playing
14526,Touhou Luna Nights,PC,Vaka Game Magazine,Vaka Game Magazine,,,,0.10m,,,,,,26th Feb 19,24th Jun 19,Action-Adventure
14527,Ultima II: Revenge of the Enchantress,PC,Sierra Online,"Sierra On-Line, Inc.",,,,0.10m,,,,,,01st Jan 82,,Role-Playing
14528,Urban Myth Dissolution Center,All,SHUEISHA GAMES,Hakababunko,,,,0.10m,,,,,,12th Feb 25,26th Feb 25,Adventure
14529,Virtual Pool 64,N64,Crave Entertainment,Celeris,,,,,0.08m,0.02m,,0.00m,0.10m,17th Dec 98,,Sports
14530,VR Baseball '97,All,Interplay Entertainment Corp.,VR Sports,,,,0.10m,,,,,,01st Jan 97,30th Mar 21,Sports
14531,Winning Post 9 2022,All,Koei Tecmo,Koei Tecmo Games,,,,0.10m,,,,,,14th Apr 22,03rd Aug 22,Simulation
14532,World War 3,PC,The Farm 51,The Farm 51,,,,0.10m,,,,,,20th Oct 18,29th Aug 19,Shooter
14533,Worms 3D,PS2,Acclaim Entertainment,Team17 Software,,,,0.10m,,,,,,11th Mar 04,,Strategy
14534,Worms World Party,PC,Titus,Team17 Software,,,,0.10m,,,,,,16th Jun 01,,Strategy
14535,Worms: Open Warfare,PSP,THQ,Team17 Software,,6.9,,0.10m,,,,,,22nd Mar 06,,Strategy
14536,Worms: Open Warfare,DS,THQ,Team17 Software,,,,0.10m,,,,,,22nd Mar 06,,Strategy
14537,XPLORA1: Peter Gabriel's Secret World,All,MacPlay,Real World Media,,,,0.10m,,,,,,21st Dec 93,28th Sep 22,Music
14538,Yomawari,Series,NIS America,Nippon Ichi Software,,,,0.10m,,,,,,25th Oct 16,03rd Feb 21,Adventure
14539,Zork Nemesis,PC,Activision,Activision,,,,0.10m,,,,,,29th Feb 96,,Adventure
14540,Gekido,PS,Interplay,NA.P.S. Team SNC,,,,,0.06m,0.04m,,0.01m,0.10m,18th May 00,,Fighting
14541,World Series of Poker 2008: Battle for the Bracelets,PS3,Activision,Left Field Productions,,,,,0.08m,0.01m,,0.01m,0.10m,25th Sep 07,,Misc
14542,Michael Jackson The Experience HD,PSV,Ubisoft,Longtail Studios,,,,,0.04m,0.04m,,0.02m,0.10m,14th Feb 12,,Misc
14543,Monkey Mischief! Party Time,Wii,Activision,Activision,,,,,0.09m,0.00m,,0.01m,0.10m,18th Nov 08,,Misc
14544,Nascar Unleashed,PS3,Activision,Activision,,,,,0.09m,,,0.01m,0.10m,01st Nov 11,,Racing
14545,Accel World vs. Sword Art Online: Millennium Twilight,PS4,Namco Bandai Games,Namco Bandai Games,,,,,,0.03m,0.06m,0.01m,0.10m,07th Jul 17,04th Jul 18,Action
14546,Spider-Man: Web of Shadows,DS,Activision,Griptonite Games,,7.9,,,0.09m,0.00m,,0.01m,0.10m,21st Oct 08,,Action
14547,nail'd,X360,Deep Silver,Techland,,,,,0.08m,0.02m,,0.01m,0.10m,30th Nov 10,,Racing
14548,Disney's The Jungle Book,GBA,Ubisoft,Visual Impact,,5.0,,,0.07m,0.03m,,0.00m,0.10m,11th Feb 03,,Platform
14549,Rolling Stone: Drum King,Wii,505 Games,Del,,,,,0.09m,0.00m,,0.01m,0.10m,26th May 09,,Misc
14550,Little League World Series Baseball 2010,X360,Activision,Now Production,,,,,0.09m,,,0.01m,0.10m,20th Jul 10,,Sports
14551,FootLOL: Epic Fail League,PC,HeroCraft,Lion's Shade,,,,0.10m,,,,,,07th Aug 13,22nd Apr 19,Sports
14552,Angry Birds: Star Wars,WiiU,Activision,Exient Entertainment,,,,,0.05m,0.04m,,0.01m,0.10m,29th Oct 13,16th Mar 18,Puzzle
14553,Army Men World War: Team Assault,PS,3DO,3DO,,,,,0.06m,0.04m,,0.01m,0.10m,28th Nov 01,,Action
14554,Murdered: Soul Suspect,X360,Square Enix,Airtight Games,,,,,0.06m,0.03m,,0.01m,0.10m,03rd Jun 14,06th Aug 18,Action-Adventure
14555,Tom Clancy's Splinter Cell,GBA,Ubisoft,Ubisoft,,,,,0.07m,0.03m,,0.00m,0.10m,27th Apr 03,,Shooter
14556,Wolfenstein The Two Pack,PS4,Bethesda Softworks,MachineGames,,,,,0.08m,,,0.02m,0.10m,22nd Aug 17,04th Jul 18,Shooter
14557,TrackMania Turbo,XOne,Ubisoft,Nadeo,,,,,0.05m,0.04m,,0.01m,0.10m,22nd Mar 16,29th May 18,Racing
14558,Marvel vs. Capcom: Clash of Super Heroes,DC,Capcom,Capcom,,8.5,,,,,0.10m,,0.10m,07th Oct 99,,Fighting
14559,NBA Ballers: Rebound,PSP,Midway Games,Backbone Entertainment,,7.3,,,0.09m,,,0.01m,0.10m,09th May 06,,Sports
14560,King's Field: The Ancient City,PS2,Agetec,From Software,,,,,0.05m,0.04m,,0.01m,0.10m,25th Mar 02,,Role-Playing
14561,LEGO Rock Raiders,PS,LEGO Media,Data Design Interactive,,,,,0.06m,0.04m,,0.01m,0.10m,17th Aug 00,,Strategy
14562,Silent Scope Complete,XB,Konami,Konami,,,,,0.07m,0.02m,,0.00m,0.10m,10th Feb 04,,Shooter
14563,Odin Sphere: Leifthrasir,PS3,Atlus,Vanillaware,,,,,0.03m,0.02m,0.04m,0.01m,0.10m,07th Jun 16,,Role-Playing
14564,Ghost in the Shell,PS,THQ,Exact,,,,,0.06m,0.04m,,0.01m,0.10m,31st Oct 97,,Simulation
14565,Divinity: Original Sin,XOne,Focus Home Interactive,Larian Studios,,,,,0.06m,0.03m,,0.01m,0.10m,27th Oct 15,,Role-Playing
14566,Tom Clancy's HAWX 2,Wii,Ubisoft,Ubisoft Bucharest,,,,,0.06m,0.03m,,0.01m,0.10m,09th Nov 10,,Action
14567,Blades of Time,PS3,Konami Digital Entertainment,Gaijin Games Inc.,,,,,0.04m,0.03m,0.01m,0.01m,0.10m,06th Mar 12,,Action
14568,Evil Dead: Fistfull of Boomstick,XB,THQ,VIS Entertainment,,,,,0.07m,0.02m,,0.00m,0.10m,17th Jun 03,,Action
14569,Nicktoons MLB,DS,2K Sports,2K Sports,,,,,0.09m,,,0.01m,0.10m,13th Sep 11,,Sports
14570,Tom Clancy's Classic Trilogy,XB,Ubisoft,Unknown,,,,,0.07m,0.02m,,0.00m,0.10m,16th Nov 04,,Shooter
14571,Harvest Moon DS Cute (jp sales),DS,Natsume,Marvelous Interactive,,,,,,,0.10m,,0.10m,25th Mar 08,,Simulation
14572,Bleach: Dark Souls (JP sales),DS,Sega,"Treasure Co., Ltd.",,,,,,,0.10m,,0.10m,07th Oct 08,,Fighting
14573,Farming Simulator 2011Read the review,PC,Unknown,Giants Software,2.8,,,0.10m,,,,,,29th Oct 10,,Simulation
14574,Indigo Prophecy,XB,Atari,Quantic Dream,,,,,0.07m,0.03m,,0.00m,0.10m,26th Sep 05,,Adventure
14575,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Benesse,Benesse,,,,,,,0.10m,,0.10m,28th Jun 07,,Misc
14576,Over the Hedge,XB,Activision,Edge of Reality,,6.6,,,0.07m,0.02m,,0.00m,0.10m,09th May 06,,Platform
14577,Start the Party! Save the World,PS3,Sony Computer Entertainment,Supermassive Games Ltd.,,,,,,0.08m,,0.02m,0.10m,25th Nov 11,,Misc
14578,SCORE International Baja 1000: The Official Game,Wii,Activision,Left Field Productions,,,,,0.09m,,,0.01m,0.10m,28th Oct 08,,Racing
